sample_group,sample_variant,source_signal_root,selection_ranker,selection_seed,strategy_id,policy_id,starting_cash,ending_cash,ending_equity,net_return,maximum_drawdown,selection_count,accepted_signal_count,filled_entry_count,skipped_slot_count,skipped_cash_count,skipped_duplicate_count,closed_trade_count,positive_trade_fraction,mean_trade_net_return,delayed_exit_count,unresolved_position_count,unresolved_exit_count,unresolved_position_value,annual,exit_reason_delayed_one_price_down_count,exit_reason_stop_loss_count,exit_reason_take_profit_count,exit_reason_time_stop_count,exit_reason_trailing_stop_count,fully_resolved,positive_return
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_acceleration,momentum_trail_4pct_5d,100000.0,56937.1603544938,56937.1603544938,-0.4306283965,-0.4819192972,988488,567,561,985013,6,2908,561,0.4634581105,-0.0049449809,3,0,0,0.0,"[{'year': 2022, 'net_return': -0.4139261924, 'maximum_drawdown': -0.4229561229}, {'year': 2023, 'net_return': -0.0284984652, 'maximum_drawdown': -0.4819192972}]",3,202,0,192,167,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_acceleration,next_open_1d,100000.0,29309.4154801822,49723.4802029873,-0.502765198,-0.5350486954,988488,1472,1456,984423,16,2593,1454,0.4195323246,-0.0020631797,1,2,0,20414.0647228052,"[{'year': 2022, 'net_return': -0.4285028777, 'maximum_drawdown': -0.4338048083}, {'year': 2023, 'net_return': -0.1299434719, 'maximum_drawdown': -0.5350486954}]",1,0,0,1454,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_acceleration,next_open_2d,100000.0,57747.6153111309,72461.1019716644,-0.2753889803,-0.3604206724,988488,757,751,985024,6,2707,750,0.4426666667,-0.0020311972,1,1,0,14713.4866605336,"[{'year': 2022, 'net_return': -0.2554296829, 'maximum_drawdown': -0.2901951915}, {'year': 2023, 'net_return': -0.0268064639, 'maximum_drawdown': -0.3604206724}]",1,0,0,750,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_acceleration,next_open_3d,100000.0,98410.226698666,98410.226698666,-0.015897733,-0.2203145426,988488,560,555,985203,5,2725,555,0.4684684685,0.0002811451,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.0672792475, 'maximum_drawdown': -0.2203145426}, {'year': 2023, 'net_return': 0.0550877788, 'maximum_drawdown': -0.1105562263}]",0,0,0,555,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_acceleration,next_open_5d,100000.0,71863.7307879957,71863.7307879957,-0.2813626921,-0.2913557852,988488,340,335,985573,5,2575,335,0.4298507463,-0.0048371108,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2405402933, 'maximum_drawdown': -0.2568598381}, {'year': 2023, 'net_return': -0.0537518956, 'maximum_drawdown': -0.2913557852}]",0,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_acceleration,protect_3pct_target6pct_3d,100000.0,33776.8502903591,73372.3750945366,-0.2662762491,-0.3316056781,988488,719,714,985113,5,2656,712,0.441011236,-0.0028395356,4,2,0,39595.5248041775,"[{'year': 2022, 'net_return': -0.3079822527, 'maximum_drawdown': -0.3316056781}, {'year': 2023, 'net_return': 0.0602672458, 'maximum_drawdown': -0.3188701746}]",4,262,45,251,154,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,100000.0,31054.7718253539,66173.9180809901,-0.3382608192,-0.426106717,291133,1002,986,288013,16,2118,984,0.4644308943,-0.0022587664,365,2,0,35119.1462556363,"[{'year': 2022, 'net_return': -0.3989521971, 'maximum_drawdown': -0.426106717}, {'year': 2023, 'net_return': 0.1009759583, 'maximum_drawdown': -0.4258230492}]",365,392,77,165,350,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,100000.0,58422.4974739256,58422.4974739256,-0.4157750253,-0.4572135154,291133,689,682,287975,7,2469,682,0.4486803519,-0.0038391841,3,0,0,0.0,"[{'year': 2022, 'net_return': -0.4360498254, 'maximum_drawdown': -0.4443031491}, {'year': 2023, 'net_return': 0.0359514032, 'maximum_drawdown': -0.4572135154}]",3,262,0,160,260,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_breakout_recent,next_open_1d,100000.0,24711.2546998963,56997.2683132672,-0.4300273169,-0.5017109209,291133,1171,1150,288040,21,1922,1148,0.4285714286,-0.0028369783,365,2,0,32286.0136133709,"[{'year': 2022, 'net_return': -0.4505174668, 'maximum_drawdown': -0.5017109209}, {'year': 2023, 'net_return': 0.0372899023, 'maximum_drawdown': -0.4978161943}]",365,0,0,1148,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_breakout_recent,next_open_2d,100000.0,95145.3124850821,114108.5536662157,0.1410855367,-0.3788626142,291133,729,726,288037,3,2367,725,0.4331034483,0.0014452292,0,1,0,18963.2411811336,"[{'year': 2022, 'net_return': -0.0218523327, 'maximum_drawdown': -0.3788626142}, {'year': 2023, 'net_return': 0.166577987, 'maximum_drawdown': -0.3320422678}]",0,0,0,725,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_breakout_recent,next_open_3d,100000.0,49053.5261052328,63151.5261052328,-0.3684847389,-0.4246393591,291133,500,491,288379,9,2254,490,0.4,-0.0040265493,9,1,0,14098.0,"[{'year': 2022, 'net_return': -0.3367629412, 'maximum_drawdown': -0.3848811399}, {'year': 2023, 'net_return': -0.0478287474, 'maximum_drawdown': -0.4246393591}]",9,0,0,490,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_breakout_recent,next_open_5d,100000.0,53875.6058012128,69048.4703224682,-0.3095152968,-0.3731125408,291133,332,328,288768,4,2033,327,0.4097859327,-0.0056861845,0,1,0,15172.8645212555,"[{'year': 2022, 'net_return': -0.2734988341, 'maximum_drawdown': -0.3695383457}, {'year': 2023, 'net_return': -0.0495752303, 'maximum_drawdown': -0.3731125408}]",0,0,0,327,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,100000.0,34919.2798583549,59658.8719375628,-0.4034112806,-0.482116373,291133,849,839,287811,10,2473,838,0.4558472554,-0.0036796182,0,1,0,24739.5920792079,"[{'year': 2022, 'net_return': -0.4214836764, 'maximum_drawdown': -0.4781063578}, {'year': 2023, 'net_return': 0.031239215, 'maximum_drawdown': -0.482116373}]",0,306,49,205,278,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,100000.0,17120.9412610212,33474.6181252659,-0.6652538187,-0.6778582275,154512,1150,1132,151609,18,1753,1130,0.4026548673,-0.0043482525,372,2,0,16353.6768642447,"[{'year': 2022, 'net_return': -0.6522924234, 'maximum_drawdown': -0.6657283246}, {'year': 2023, 'net_return': -0.0372767124, 'maximum_drawdown': -0.6778582275}]",372,509,80,143,398,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_bull_stack,momentum_trail_4pct_5d,100000.0,44486.1178839671,44486.1178839671,-0.5551388212,-0.5932557959,154512,770,755,151760,15,1982,755,0.4569536424,-0.005315296,8,0,0,0.0,"[{'year': 2022, 'net_return': -0.5295858615, 'maximum_drawdown': -0.5507320254}, {'year': 2023, 'net_return': -0.0543201353, 'maximum_drawdown': -0.5932557959}]",8,319,0,124,312,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_bull_stack,next_open_1d,100000.0,23575.1815161992,41071.858380444,-0.5892814162,-0.6160100548,154512,1294,1274,151555,20,1663,1272,0.3962264151,-0.0030013358,366,2,0,17496.6768642447,"[{'year': 2022, 'net_return': -0.58376927, 'maximum_drawdown': -0.5979772921}, {'year': 2023, 'net_return': -0.0132430064, 'maximum_drawdown': -0.6160100548}]",366,0,0,1272,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_bull_stack,next_open_2d,100000.0,65596.3817756255,85138.4225919521,-0.1486157741,-0.2575568907,154512,800,797,151716,3,1996,796,0.4384422111,-0.0007409023,2,1,0,19542.0408163265,"[{'year': 2022, 'net_return': -0.1134756118, 'maximum_drawdown': -0.2410175997}, {'year': 2023, 'net_return': -0.0396381225, 'maximum_drawdown': -0.2575568907}]",2,0,0,796,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_bull_stack,next_open_3d,100000.0,43884.4706124158,53668.9531520984,-0.4633104685,-0.5093753172,154512,553,546,152045,7,1914,545,0.4201834862,-0.0052221115,0,1,0,9784.4825396825,"[{'year': 2022, 'net_return': -0.4364025045, 'maximum_drawdown': -0.4984548027}, {'year': 2023, 'net_return': -0.0477432285, 'maximum_drawdown': -0.5093753172}]",0,0,0,545,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_bull_stack,next_open_5d,100000.0,40404.8985241745,51657.5036959229,-0.483424963,-0.5174509576,154512,306,298,152690,8,1516,297,0.404040404,-0.0079437112,241,1,0,11252.6051717484,"[{'year': 2022, 'net_return': -0.4012369363, 'maximum_drawdown': -0.4546707483}, {'year': 2023, 'net_return': -0.1372630206, 'maximum_drawdown': -0.5174509576}]",241,0,0,297,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,100000.0,30291.8992531606,36006.8992531606,-0.6399310075,-0.6701828152,154512,1020,1007,151508,13,1984,1006,0.4373757455,-0.0043604542,986,1,0,5715.0,"[{'year': 2022, 'net_return': -0.6441408683, 'maximum_drawdown': -0.6667372019}, {'year': 2023, 'net_return': 0.0118301329, 'maximum_drawdown': -0.6701828152}]",986,390,49,190,377,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,100000.0,11643.8587479103,61581.1272617158,-0.3841887274,-0.4829384262,799992,663,654,797112,9,2217,651,0.4178187404,-0.0049028872,0,3,0,49937.2685138055,"[{'year': 2022, 'net_return': -0.415364351, 'maximum_drawdown': -0.4470509212}, {'year': 2023, 'net_return': 0.0533248762, 'maximum_drawdown': -0.4829384262}]",0,278,46,118,209,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_daily_trend,momentum_trail_4pct_5d,100000.0,53748.7738975483,66240.7738975483,-0.337592261,-0.4188474457,799992,566,559,796707,7,2719,558,0.4731182796,-0.0032950785,0,1,0,12492.0,"[{'year': 2022, 'net_return': -0.3151026684, 'maximum_drawdown': -0.4188474457}, {'year': 2023, 'net_return': -0.0328364436, 'maximum_drawdown': -0.3672068463}]",0,207,0,137,214,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_daily_trend,next_open_1d,100000.0,6098.8803658096,70254.1119403011,-0.2974588806,-0.4280375383,799992,665,658,797366,7,1961,654,0.4159021407,-0.0033853008,0,4,0,64155.2315744915,"[{'year': 2022, 'net_return': -0.3481730228, 'maximum_drawdown': -0.4086728319}, {'year': 2023, 'net_return': 0.0778030734, 'maximum_drawdown': -0.4280375383}]",0,0,0,654,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_daily_trend,next_open_2d,100000.0,28774.3926346188,47083.0446752396,-0.5291695532,-0.54582812,799992,737,728,796586,9,2669,726,0.391184573,-0.0043710349,480,2,0,18308.6520406208,"[{'year': 2022, 'net_return': -0.4136909314, 'maximum_drawdown': -0.4284349738}, {'year': 2023, 'net_return': -0.1969586145, 'maximum_drawdown': -0.54582812}]",480,0,0,726,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_daily_trend,next_open_3d,100000.0,22860.1502963697,60638.8601054587,-0.3936113989,-0.5302508295,799992,324,320,797701,4,1967,317,0.3848580442,-0.0050406659,0,3,0,37778.709809089,"[{'year': 2022, 'net_return': -0.4214500839, 'maximum_drawdown': -0.5108758855}, {'year': 2023, 'net_return': 0.0481180347, 'maximum_drawdown': -0.5302508295}]",0,0,0,317,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_daily_trend,next_open_5d,100000.0,40511.2782655612,40511.2782655612,-0.5948872173,-0.619179628,799992,349,334,797075,15,2568,334,0.4311377246,-0.0078386716,721,0,0,0.0,"[{'year': 2022, 'net_return': -0.3278347563, 'maximum_drawdown': -0.3972249868}, {'year': 2023, 'net_return': -0.3973017997, 'maximum_drawdown': -0.619179628}]",721,0,0,334,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,100000.0,42604.0674453704,70356.1073481454,-0.2964389265,-0.3856328879,799992,729,725,796512,4,2751,723,0.4564315353,-0.0026286301,257,2,0,27752.039902775,"[{'year': 2022, 'net_return': -0.2608267055, 'maximum_drawdown': -0.346840703}, {'year': 2023, 'net_return': -0.0481784465, 'maximum_drawdown': -0.3856328879}]",257,255,41,185,242,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,100000.0,38490.7443769183,38490.7443769183,-0.6150925562,-0.6325388735,1275080,1344,1325,1271301,19,2435,1325,0.4241509434,-0.0034256345,6,0,0,0.0,"[{'year': 2022, 'net_return': -0.5767245987, 'maximum_drawdown': -0.5894651614}, {'year': 2023, 'net_return': -0.0906453751, 'maximum_drawdown': -0.6325388735}]",6,517,105,332,371,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_positive_slope,momentum_trail_4pct_5d,100000.0,70328.3858214139,85623.3858214139,-0.1437661418,-0.3377952259,1275080,491,483,1272061,8,2528,482,0.5,-0.000394196,4,1,0,15295.0,"[{'year': 2022, 'net_return': -0.2061892148, 'maximum_drawdown': -0.3377952259}, {'year': 2023, 'net_return': 0.0786372196, 'maximum_drawdown': -0.2368055635}]",4,158,0,150,174,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_positive_slope,next_open_1d,100000.0,53664.9701411082,53664.9701411082,-0.4633502986,-0.4779072383,1275080,1671,1655,1271334,16,2075,1655,0.4193353474,-0.0019217361,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.4467973842, 'maximum_drawdown': -0.4645212725}, {'year': 2023, 'net_return': -0.0299219743, 'maximum_drawdown': -0.4779072383}]",1,0,0,1655,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_positive_slope,next_open_2d,100000.0,50289.4762013397,79999.473867796,-0.2000052613,-0.3204871481,1275080,540,537,1272167,3,2373,535,0.4542056075,-0.0010051999,1,2,0,29709.9976664563,"[{'year': 2022, 'net_return': -0.2762173227, 'maximum_drawdown': -0.3204871481}, {'year': 2023, 'net_return': 0.1052968851, 'maximum_drawdown': -0.2974534225}]",1,0,0,535,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_positive_slope,next_open_3d,100000.0,83486.2246193941,83486.2246193941,-0.1651377538,-0.3496044315,1275080,558,555,1272023,3,2499,555,0.4774774775,-0.0010831609,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.254017924, 'maximum_drawdown': -0.3496044315}, {'year': 2023, 'net_return': 0.1191451819, 'maximum_drawdown': -0.271349773}]",0,0,0,555,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_positive_slope,next_open_5d,100000.0,103163.3392345042,103163.3392345042,0.0316333923,-0.247897647,1275080,337,335,1272380,2,2363,335,0.4835820896,0.00127021,3,0,0,0.0,"[{'year': 2022, 'net_return': 0.0014742467, 'maximum_drawdown': -0.247897647}, {'year': 2023, 'net_return': 0.0301147491, 'maximum_drawdown': -0.1996244603}]",3,0,0,335,0,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,100000.0,31885.9988800494,57389.6565377071,-0.4261034346,-0.4889759966,1275080,746,739,1271844,7,2490,737,0.4382632293,-0.0035327242,5,2,0,25503.6576576577,"[{'year': 2022, 'net_return': -0.4270486919, 'maximum_drawdown': -0.4755760176}, {'year': 2023, 'net_return': 0.0016498039, 'maximum_drawdown': -0.4889759966}]",5,285,36,228,188,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,100000.0,18323.1207427811,34483.1207427811,-0.6551687926,-0.6708555096,1176890,1233,1164,1173813,69,1844,1163,0.3989681857,-0.0055974742,841,1,0,16160.0,"[{'year': 2022, 'net_return': -0.6631538352, 'maximum_drawdown': -0.6690563651}, {'year': 2023, 'net_return': 0.0237053095, 'maximum_drawdown': -0.6708555096}]",841,501,86,227,349,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_recent_high,momentum_trail_4pct_5d,100000.0,69138.3333103445,69138.3333103445,-0.3086166669,-0.3462348519,1176890,674,663,1174090,11,2126,663,0.4645550528,-0.0022373166,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2756456653, 'maximum_drawdown': -0.3462348519}, {'year': 2023, 'net_return': -0.0455177805, 'maximum_drawdown': -0.3288654423}]",0,269,0,141,253,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_recent_high,next_open_1d,100000.0,14642.416352855,49351.1714351396,-0.5064882856,-0.550815848,1176890,1163,1105,1174341,58,1386,1103,0.3834995467,-0.0047148878,0,2,0,34708.7550822846,"[{'year': 2022, 'net_return': -0.5201393439, 'maximum_drawdown': -0.5402104929}, {'year': 2023, 'net_return': 0.0284479631, 'maximum_drawdown': -0.550815848}]",0,0,0,1103,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_recent_high,next_open_2d,100000.0,8607.3747886858,39873.3747886858,-0.6012662521,-0.6455251792,1176890,769,651,1174221,118,1900,649,0.3913713405,-0.0062835063,840,2,0,31266.0,"[{'year': 2022, 'net_return': -0.5494677057, 'maximum_drawdown': -0.5699796596}, {'year': 2023, 'net_return': -0.1149718835, 'maximum_drawdown': -0.6455251792}]",840,0,0,649,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_recent_high,next_open_3d,100000.0,27375.4065450268,82556.3468435343,-0.1744365316,-0.3506145523,1176890,381,377,1174568,4,1941,374,0.449197861,-0.0033698503,1,3,0,55180.9402985075,"[{'year': 2022, 'net_return': -0.2405095643, 'maximum_drawdown': -0.3506145523}, {'year': 2023, 'net_return': 0.0869965304, 'maximum_drawdown': -0.2739276032}]",1,0,0,374,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_recent_high,next_open_5d,100000.0,25945.2779293648,49172.2852834935,-0.5082771472,-0.5735467725,1176890,284,280,1174623,4,1983,278,0.3956834532,-0.0133930109,240,2,0,23227.0073541287,"[{'year': 2022, 'net_return': -0.4545079973, 'maximum_drawdown': -0.4892100603}, {'year': 2023, 'net_return': -0.0985700058, 'maximum_drawdown': -0.5735467725}]",240,0,0,278,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s2_reclaim_recent_high,protect_3pct_target6pct_3d,100000.0,41375.5988111749,41375.5988111749,-0.5862440119,-0.6166913349,1176890,1044,1007,1173799,37,2047,1007,0.4399205561,-0.0043809834,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.5958968679, 'maximum_drawdown': -0.6166913349}, {'year': 2023, 'net_return': 0.0238871101, 'maximum_drawdown': -0.6150516105}]",1,397,71,255,284,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,100000.0,40516.0005614687,57562.7512731401,-0.4243724873,-0.4605580768,1176297,1210,1197,1172530,13,2557,1196,0.4306020067,-0.0025175455,3,1,0,17046.7507116714,"[{'year': 2022, 'net_return': -0.4218483147, 'maximum_drawdown': -0.4416451586}, {'year': 2023, 'net_return': -0.0043659348, 'maximum_drawdown': -0.4605580768}]",3,462,94,315,325,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,100000.0,77692.6485897467,91017.6285897467,-0.0898237141,-0.2790191883,1176297,460,459,1173472,1,2365,458,0.4868995633,0.0006865834,0,1,0,13324.98,"[{'year': 2022, 'net_return': -0.0925881729, 'maximum_drawdown': -0.2541203901}, {'year': 2023, 'net_return': 0.0030465316, 'maximum_drawdown': -0.2790191883}]",0,161,0,143,154,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_auction_confirmed_reclaim,next_open_1d,100000.0,25598.5056823593,50707.2762452099,-0.4929272375,-0.5071370469,1176297,1247,1230,1172708,17,2342,1228,0.3990228013,-0.0026172912,1,2,0,25108.7705628506,"[{'year': 2022, 'net_return': -0.4505442457, 'maximum_drawdown': -0.4624892286}, {'year': 2023, 'net_return': -0.0771363144, 'maximum_drawdown': -0.5071370469}]",1,0,0,1228,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_auction_confirmed_reclaim,next_open_2d,100000.0,60605.8377084578,78393.7514945497,-0.2160624851,-0.3475052239,1176297,764,758,1173281,6,2252,757,0.4372523118,-0.0017229631,0,1,0,17787.9137860919,"[{'year': 2022, 'net_return': -0.3160301728, 'maximum_drawdown': -0.3475052239}, {'year': 2023, 'net_return': 0.1461580376, 'maximum_drawdown': -0.3326581985}]",0,0,0,757,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_auction_confirmed_reclaim,next_open_3d,100000.0,45010.6855407227,104839.0999309231,0.0483909993,-0.2346094013,1176297,381,377,1173873,4,2043,374,0.4598930481,0.0006846691,20,3,0,59828.4143902004,"[{'year': 2022, 'net_return': -0.099029787, 'maximum_drawdown': -0.2346094013}, {'year': 2023, 'net_return': 0.1636244841, 'maximum_drawdown': -0.1409479209}]",20,0,0,374,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_auction_confirmed_reclaim,next_open_5d,100000.0,65187.711480541,73989.2498613952,-0.2601075014,-0.3974790304,1176297,316,315,1173905,1,2076,314,0.4394904459,-0.0037857344,0,1,0,8801.5383808542,"[{'year': 2022, 'net_return': -0.3093966219, 'maximum_drawdown': -0.3400445598}, {'year': 2023, 'net_return': 0.0713710967, 'maximum_drawdown': -0.3974790304}]",0,0,0,314,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,100000.0,49223.9130044097,81464.5067417013,-0.1853549326,-0.2731449275,1176297,833,823,1172862,10,2602,822,0.4622871046,-0.001834319,0,1,0,32240.5937372916,"[{'year': 2022, 'net_return': -0.2329992987, 'maximum_drawdown': -0.2731449275}, {'year': 2023, 'net_return': 0.0621177609, 'maximum_drawdown': -0.2541796102}]",0,276,47,286,213,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,100000.0,52414.8988932852,96045.3663060567,-0.0395463369,-0.2317473492,1943656,922,915,1939632,7,3102,913,0.4644030668,-0.000191827,5,2,0,43630.4674127716,"[{'year': 2022, 'net_return': 0.0074575744, 'maximum_drawdown': -0.1925907128}, {'year': 2023, 'net_return': -0.0466559709, 'maximum_drawdown': -0.2317473492}]",5,340,76,213,284,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,100000.0,100272.3272034297,100272.3272034297,0.002723272,-0.2153701044,1943656,555,551,1939511,4,3590,551,0.5063520871,0.0001905293,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.1018331941, 'maximum_drawdown': -0.2153701044}, {'year': 2023, 'net_return': 0.1164109667, 'maximum_drawdown': -0.1824961808}]",0,169,0,191,191,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_reclaim_amount_acceleration,next_open_1d,100000.0,51493.7319757062,82699.562979186,-0.1730043702,-0.2619462472,1943656,1176,1168,1939659,8,2821,1166,0.4339622642,-0.0003151168,1,2,0,31205.8310034798,"[{'year': 2022, 'net_return': -0.2376489515, 'maximum_drawdown': -0.2619462472}, {'year': 2023, 'net_return': 0.0847963434, 'maximum_drawdown': -0.2462873585}]",1,0,0,1166,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_reclaim_amount_acceleration,next_open_2d,100000.0,47799.2822779131,113109.513879375,0.1310951388,-0.2304693263,1943656,539,534,1940127,5,2990,531,0.4632768362,0.001661705,0,3,0,65310.2316014619,"[{'year': 2022, 'net_return': 0.2099515025, 'maximum_drawdown': -0.170848008}, {'year': 2023, 'net_return': -0.0651731607, 'maximum_drawdown': -0.2304693263}]",0,0,0,531,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_reclaim_amount_acceleration,next_open_3d,100000.0,62729.9205126331,89627.9205126331,-0.1037207949,-0.1922532502,1943656,493,489,1940025,4,3138,487,0.4414784394,0.0005434063,0,2,0,26898.0,"[{'year': 2022, 'net_return': -0.0980979497, 'maximum_drawdown': -0.1849333127}, {'year': 2023, 'net_return': -0.00623443, 'maximum_drawdown': -0.1922532502}]",0,0,0,487,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,s4_reclaim_amount_acceleration,next_open_5d,100000.0,67871.346688353,124095.2026668567,0.2409520267,-0.2173394152,1943656,255,253,1940222,2,3179,251,0.4860557769,0.0020463581,0,2,0,56223.8559785037,"[{'year': 2022, 'net_return': -0.0773265489, 'maximum_drawdown': -0.2173394152}, {'year': 2023, 'net_return': 0.3449525671, 'maximum_drawdown': -0.1876298094}]",0,0,0,251,0,False,True
