sample_group,strategy_id,ma_period,mean_1d,mean_2d,mean_5d,mean_60m,median_1d,median_2d,median_5d,median_60m,profit_factor_1d,profit_factor_2d,profit_factor_5d,profit_factor_60m,signal_count_1d,signal_count_2d,signal_count_5d,signal_count_60m,win_rate_1d,win_rate_2d,win_rate_5d,win_rate_60m,daily_bh_q_value_1d,daily_bh_q_value_2d,daily_bh_q_value_5d,daily_bh_q_value_60m,daily_mean_daily_return_1d,daily_mean_daily_return_2d,daily_mean_daily_return_5d,daily_mean_daily_return_60m,daily_positive_date_fraction_1d,daily_positive_date_fraction_2d,daily_positive_date_fraction_5d,daily_positive_date_fraction_60m,control_mean_daily_difference_s0_liquidity_matched_1d,control_mean_daily_difference_s0_liquidity_matched_2d,control_mean_daily_difference_s0_liquidity_matched_5d,control_mean_daily_difference_s0_liquidity_matched_60m,control_mean_daily_difference_s0_random_matched_1d,control_mean_daily_difference_s0_random_matched_2d,control_mean_daily_difference_s0_random_matched_5d,control_mean_daily_difference_s0_random_matched_60m,control_positive_date_fraction_s0_liquidity_matched_1d,control_positive_date_fraction_s0_liquidity_matched_2d,control_positive_date_fraction_s0_liquidity_matched_5d,control_positive_date_fraction_s0_liquidity_matched_60m,control_positive_date_fraction_s0_random_matched_1d,control_positive_date_fraction_s0_random_matched_2d,control_positive_date_fraction_s0_random_matched_5d,control_positive_date_fraction_s0_random_matched_60m,screen_note
primary_development_2022_2023_partial,s1_near_reversal,120,-0.0026597936388715,-0.0026932547749449,-0.0032129942364131,-0.0028440070822563,-0.0033970021857845,-0.0040825457076287,-0.0052989861803171,-0.003016252930014,0.7795547777103073,0.8282902692583647,0.8650386904950482,0.5382873416576939,305639,305639,305639,305639,0.4284281791310845,0.4431188961121984,0.4539564500316411,0.3271716255977064,0.0026703946832028628,0.041353001265051835,0.26299442639105425,4.10572670284363e-48,-0.0024534141850147515,-0.0023065646422623675,-0.002011031147091461,-0.002811118606787283,0.45317220543806647,0.48338368580060426,0.513595166163142,0.1419939577039275,6.133729507753189e-05,5.610540542115806e-05,-1.1308929265792702e-05,-4.910394599268517e-05,-0.0005433790546276,-0.0005433164523364,-0.0005479089169952,-0.000554021614541,0.5317220543806647,0.5317220543806647,0.5166163141993958,0.4682779456193353,0.1963746223564954,0.1903323262839879,0.1933534743202417,0.2175226586102719,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_near_reversal,240,-0.0028005076740592,-0.0026612894521442,-0.002057294669737,-0.0028950855613804,-0.003850200166704,-0.0042387963044507,-0.0049788193612538,-0.0030162529300139,0.7630113719533607,0.824907144458633,0.9075677797686604,0.5222564769671945,232989,232989,232989,232989,0.4197358918807387,0.4379541330948552,0.4540234334675338,0.3224968551028907,0.0011566470331387784,0.026568231002052092,0.23467492880054217,4.665278865295682e-50,-0.00268569572801188,-0.0025760830311828326,-0.0022276518804207955,-0.0028716258825111597,0.4501510574018127,0.44108761329305135,0.5226586102719033,0.1419939577039275,-0.0002227466145652,-0.0002693926948552,-0.0001636415014169,-0.0001527311211561,-0.0005939867246584,-0.0005956670113382,-0.0005960704316191,-0.0005655460889302,0.4712990936555891,0.486404833836858,0.5015105740181269,0.4229607250755287,0.175226586102719,0.175226586102719,0.1722054380664652,0.2477341389728096,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_immediate,10,-0.0026041078810313,-0.0026181046612623,-0.002638180950442,-0.0027778961941631,-0.0037114996155578,-0.0044394988216197,-0.0051465600818727,-0.0030162529300139,0.7847207084674394,0.8320739235832154,0.886673737937899,0.5501199355008117,1229846,1229846,1229846,1229846,0.425080826931395,0.4354515066515568,0.4520035630489332,0.330358464629375,0.0007867675247155803,0.014394219469767416,0.20199858376713759,2.1147378066665036e-39,-0.0029042574314524345,-0.002999245557900724,-0.002903447961499635,-0.002878936448165807,0.45317220543806647,0.459214501510574,0.5105740181268882,0.1691842900302115,1.0504387088444578e-05,-0.0001955742260998,-0.0002959813441064,1.0442009364709487e-05,-0.000127508928227,-0.0001282854256882,-0.000133724507881,-0.0001649755682334,0.4894259818731117,0.459214501510574,0.4712990936555891,0.5045317220543807,0.4803625377643504,0.4803625377643504,0.4743202416918429,0.5105740181268882,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_immediate,20,-0.0023305588625919,-0.0022117867437818,-0.0023632382660434,-0.0026430180750758,-0.003016252930014,-0.0038885046772316,-0.0045808853014356,-0.0030162529300139,0.8058119908064699,0.8572723192759039,0.898546986165192,0.565958556133115,832155,832155,832155,832155,0.4274813662801895,0.4426709109471616,0.4577593277043749,0.3338999228252219,0.001424909995610158,0.02159313583550387,0.21149838592296322,1.865562564411043e-42,-0.002675849751090806,-0.002738912793720342,-0.002604641260067591,-0.002749726738752788,0.4471299093655589,0.48338368580060426,0.5045317220543807,0.1661631419939577,9.269978175736583e-05,-0.0001091066498349,-0.0001559590560943,9.627232845006736e-05,-0.0001282560845444,-0.0001291740006413,-0.0001342096059869,-0.0001678379033703,0.4924471299093655,0.513595166163142,0.4924471299093655,0.5558912386706949,0.4773413897280967,0.4803625377643504,0.4743202416918429,0.4712990936555891,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_immediate,40,-0.002202803571301,-0.0021073712286108,-0.0025061747143099,-0.0025687412308931,-0.0030162529300139,-0.0032882812375364,-0.0049521437010235,-0.0030162529300139,0.8166213106520368,0.864891869772757,0.8944868712478417,0.5822685319654962,559033,559033,559033,559033,0.4328106830646621,0.4471168836754223,0.4566434920418649,0.3401000241561021,0.0024688844645807395,0.03127113630010772,0.25311860020127286,1.56005168157851e-41,-0.0025378289716612447,-0.002520013660357733,-0.002161662028658654,-0.00265252206807556,0.459214501510574,0.48338368580060426,0.5075528700906344,0.1903323262839879,0.0001487765736159,4.036200206311665e-05,0.0003493617925416,0.0001461180107407,-0.0001425768967682,-0.0001451467916557,-0.0001472651488506,-0.0001732464583885,0.5226586102719033,0.5468277945619335,0.540785498489426,0.5558912386706949,0.5015105740181269,0.5015105740181269,0.5015105740181269,0.4924471299093655,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_immediate,60,-0.0021561436134337,-0.0020223359734811,-0.0027249809017684,-0.002470540127315,-0.0030162529300139,-0.0030162529300139,-0.0052697480118195,-0.0030162529300138,0.8228911002389643,0.871408987137502,0.8871490296852403,0.6011239732889485,447796,447796,447796,447796,0.4358280457775223,0.4511158437281887,0.4561022996378417,0.344059168187494,0.005097577676522004,0.0511031802583811,0.28434161561921706,6.997749104249857e-38,-0.0023524127219331226,-0.0022778375673578118,-0.001987530828786281,-0.0025014228822603894,0.4743202416918429,0.4773413897280967,0.5226586102719033,0.18731117824773413,0.0002247302602927,0.0001911224831606,0.0003193377125996,0.0002306659154995,-0.0001075541308027,-0.0001081814812909,-0.000113180357145,-0.0001342098720393,0.5438066465256798,0.5498489425981873,0.5438066465256798,0.6163141993957704,0.5075528700906344,0.513595166163142,0.5105740181268882,0.4773413897280967,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_immediate,120,-0.002518316818734,-0.0025013860187731,-0.0030444195631138,-0.0026188097099202,-0.0036435826589681,-0.0041881410677302,-0.0055212372191343,-0.0030162529300139,0.8015254143925852,0.8470084374235215,0.8761341615790633,0.5950619202626537,294388,294388,294388,294388,0.4312734770537318,0.4446978257613919,0.4544823195786793,0.3437647594485954,0.011529741371531564,0.08805334849264437,0.32358114531383986,5.596704022954035e-39,-0.002100484096897986,-0.0019483685228757152,-0.0017724371805902875,-0.0025106944484297655,0.46827794561933533,0.4954682779456193,0.5226586102719033,0.1782477341389728,0.0003087523771283,0.0002539186288743,0.000257739834079,0.000180326036983,-0.0001451620901324,-0.0001460244318081,-0.0001494026255768,-0.0001825080459009,0.5770392749244713,0.5468277945619335,0.5287009063444109,0.5981873111782477,0.4471299093655589,0.4501510574018127,0.4471299093655589,0.4501510574018127,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_immediate,240,-0.0025707312783031,-0.0023989511353473,-0.001662591423999,-0.0027342522145522,-0.0038908007495025,-0.0043263498381218,-0.0049446547618705,-0.0030162529300139,0.7925046582746386,0.8478908733954506,0.9272289030775814,0.5747445976278694,223115,223115,223115,223115,0.4245421080984018,0.4409432555967636,0.4562238063794521,0.3396696734393774,0.005712862571382425,0.054856130356834454,0.28676566478369103,3.559057133629791e-42,-0.0023005650814330956,-0.0022276871106867184,-0.0019353006549739722,-0.0026405228607353074,0.4652567975830816,0.45317220543806647,0.5317220543806647,0.1661631419939577,7.543106610671437e-05,-3.235238649082718e-05,8.775102726810411e-05,-9.582836594118388e-06,-0.0002884601357227,-0.0002905720822964,-0.0002921318740847,-0.0003066088852067,0.5105740181268882,0.5166163141993958,0.5287009063444109,0.5015105740181269,0.4018126888217522,0.3927492447129909,0.3927492447129909,0.4169184290030212,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_reclaim,10,-0.0026915332578596,-0.002733543253653,-0.0028036173043289,-0.0029143242396272,-0.0038476963075501,-0.0045635634531435,-0.0053134505039076,-0.0033737229002792,0.7770132660033794,0.8246756228862243,0.879677900868427,0.5324877068283486,1123765,1123765,1123765,1123765,0.4226974329350264,0.4332233093848466,0.4505279080428605,0.3221587813658359,0.0003710404298805029,0.009327181379594316,0.17852783299782657,4.658810579176008e-45,-0.003140017714895486,-0.0032506755558118624,-0.003203312652495112,-0.003076217479827737,0.4471299093655589,0.4561933534743202,0.5045317220543807,0.13897280966767372,-0.0001603082192239,-0.0004387624022992,-0.000586063896135,-0.0001744725106359,-0.0006002613886842,-0.0005997223704489,-0.0006037230554555,-0.0006232676823434,0.4018126888217522,0.4199395770392749,0.4138972809667673,0.3353474320241691,0.3172205438066465,0.3172205438066465,0.323262839879154,0.29607250755287,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_reclaim,20,-0.0024296390517439,-0.0023420807228591,-0.0024959497792905,-0.0028126927437156,-0.0035779339142786,-0.0040346224367248,-0.004686242456094,-0.003016252930014,0.7971557366819088,0.8488400470212607,0.8928065293153801,0.5439490855669374,760523,760523,760523,760523,0.4248239037779686,0.4405815315261909,0.4562105834635688,0.3244947485416269,0.0005822693928514662,0.014187464856986007,0.20199858376713759,3.102416189818065e-49,-0.002914387291403529,-0.003004323510507191,-0.0028942067607527103,-0.0029700934893342823,0.4350453172205438,0.4773413897280967,0.4984894259818731,0.12386706948640483,-9.789931590837129e-05,-0.0003468211898066,-0.0004438809378305,-0.0001231107435515,-0.0006459494743736,-0.0006455948061321,-0.0006509154667511,-0.000677008865322,0.4199395770392749,0.4833836858006042,0.4773413897280967,0.3867069486404834,0.2749244712990936,0.2749244712990936,0.2749244712990936,0.2658610271903323,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_reclaim,40,-0.0022453498699354,-0.0021839752474004,-0.0025895453308725,-0.0027133059298064,-0.0030162529300139,-0.0036648382658851,-0.0050441639592006,-0.0030162529300139,0.8119791816017693,0.8595253391985802,0.8907110431197368,0.562703806383874,510072,510072,510072,510072,0.4306164567824384,0.4452592877736839,0.4557161495174321,0.3308205356495,0.0010315113541164065,0.020708443426194725,0.22356629752965496,4.10572670284363e-48,-0.002742555083599127,-0.002753898255593544,-0.0024067764241257413,-0.0028638849791723215,0.4501510574018127,0.48338368580060426,0.5045317220543807,0.1510574018126888,-1.8767451461945195e-05,-7.168842351661232e-05,0.0001702533039014,-8.089496019798384e-05,-0.0006591629952416,-0.0006600888856135,-0.0006625471888552,-0.0006865678238906,0.4773413897280967,0.5015105740181269,0.5226586102719033,0.4350453172205438,0.29607250755287,0.2930513595166163,0.2870090634441087,0.2537764350453172,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_reclaim,60,-0.0021794518468659,-0.0020817045163949,-0.0027735198569242,-0.0025766784032851,-0.0030162529300139,-0.0030162529300139,-0.0052416630797238,-0.0030162529300139,0.8196196240351407,0.8671285694631605,0.884759668937821,0.5852826808038403,409107,409107,409107,409107,0.4340235107492399,0.4500399112647708,0.4557428782135935,0.3352754781196974,0.0024126168847018875,0.03441857604883899,0.25009543199589157,3.534145119465137e-43,-0.0025504721888099545,-0.0024887933437132193,-0.0021967114042171386,-0.00267234881399009,0.47129909365558914,0.48036253776435045,0.5166163141993958,0.1691842900302115,0.0001111528931346,0.0001011415220801,0.0001651231409709,9.492869164309245e-05,-0.0005999837949634,-0.0005995289747874,-0.0006030248015726,-0.0006158917103988,0.4984894259818731,0.5075528700906344,0.5589123867069486,0.5438066465256798,0.2658610271903323,0.2598187311178248,0.2537764350453172,0.283987915407855,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_reclaim,120,-0.002533884198071,-0.0025513466212498,-0.0031076748725185,-0.0027160316511698,-0.0036860438249213,-0.0042348111867708,-0.0054892251442941,-0.003016252930014,0.7985868318281786,0.8432653105081863,0.873068142183869,0.5809607315484729,267789,267789,267789,267789,0.429977819420911,0.4435439514182765,0.4539684440585611,0.3365793710381717,0.0056954088513157175,0.0604279334301469,0.27200279352096923,7.586101579879783e-44,-0.0022708673444748633,-0.0021300740407127062,-0.001974461997316345,-0.0026732630719796847,0.4652567975830816,0.48942598187311176,0.5166163141993958,0.17220543806646527,0.0001499200160454,8.369206830285252e-05,-0.000104085437752,-6.227126658809626e-06,-0.0006608294815939,-0.0006621734963746,-0.0006655167080543,-0.0006839362449323,0.5347432024169184,0.5015105740181269,0.525679758308157,0.5196374622356495,0.2205438066465256,0.2205438066465256,0.2114803625377643,0.1993957703927492,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s1_touch_reclaim,240,-0.0026135230617572,-0.002476247887879,-0.0017963919857882,-0.0028373900958379,-0.0039907422225295,-0.0043635282638921,-0.004967297444828,-0.0030162529300139,0.7878365811903654,0.8425353617087216,0.9213233197070052,0.5595568459192958,202958,202958,202958,202958,0.4229455772913006,0.4400870706931103,0.4556897641528069,0.3321488417939872,0.0027228127805613085,0.03724212960169777,0.25009543199589157,3.5525727437458488e-47,-0.002484436840035194,-0.0024203015704072203,-0.0021483728294906927,-0.0028149934739561755,0.45317220543806647,0.4501510574018127,0.5287009063444109,0.1540785498489426,-8.678627915173621e-06,-0.0001277609249317,-4.576129120067115e-06,-0.0001577745436198,-0.0008042606448807,-0.0008047079172171,-0.0008066591343137,-0.0008032159001596,0.5075528700906344,0.5045317220543807,0.5438066465256798,0.4682779456193353,0.1631419939577039,0.1661631419939577,0.1601208459214501,0.2326283987915408,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_first_touch_reclaim,10,-0.000557171980532,0.0017660322056085,0.0042135680668797,-0.0017677265008005,-0.0030162529300136,0.0006224223506678,0.0022160899547026,-0.0030162529300138,0.9588793549500382,1.1025206410020971,1.1789091909405829,0.7444556157068665,6401,6401,6401,6401,0.461683121767748,0.5092389602254933,0.5208660181989332,0.3869606003752345,0.0038987317901203393,0.0033025483899777382,0.0026879373690345027,7.471587337437384e-09,-0.0037581485260488588,-0.006080864537349935,-0.009944597171032682,-0.0029916889507849874,0.41818181818181815,0.42727272727272725,0.43636363636363634,0.3,0.0011388862345766,-0.0009648038179053,-0.0041755372552525,-0.0003149624078635,-0.0007022945491462,-0.0005991837231602,-0.0006395245440326,-0.0006876673276895,0.503030303030303,0.4969696969696969,0.4393939393939394,0.4787878787878787,0.396969696969697,0.3939393939393939,0.4,0.4303030303030303,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_first_touch_reclaim,20,-0.000404979602735,-0.0003622485210224,0.0015214280725468,-0.002356252567228,-0.0022984820537935,-0.0030162529300136,-0.0005905017205979,-0.0030162529300138,0.964705892621504,0.9762672164572876,1.0701580921223195,0.6235966938726538,36433,36433,36433,36433,0.4571412852112676,0.4667528680293818,0.494608867862251,0.3593552638804986,0.00014775797358798347,0.006310651706076562,0.1589022707688449,1.0879166810417365e-36,-0.0036873644894446973,-0.003834908452340982,-0.003881611808234103,-0.0031065063005702954,0.40483383685800606,0.4652567975830816,0.4743202416918429,0.1782477341389728,-0.0007161004325947,-0.0009591008575458,-0.0007178234186937,-0.0002940535067942,-0.001295280081575,-0.0012989940958744,-0.0012979304564921,-0.001265848303342,0.4471299093655589,0.4350453172205438,0.4622356495468278,0.4441087613293051,0.3444108761329305,0.3413897280966767,0.3474320241691843,0.3564954682779456,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_first_touch_reclaim,40,-0.0003935420410966,0.0002919475827607,-0.000637185006529,-0.0022253529398918,-0.0019777281934822,-0.0016059248489979,-0.0030162529300138,-0.0030162529300138,0.9654738612946784,1.0201387766230037,0.9718529872064016,0.6530316528287942,53867,53867,53867,53867,0.4636301076868711,0.4781783681214421,0.4715689193212266,0.3651657227741157,0.0017481167898518411,0.016889072052881184,0.20971500369456267,9.96190673724658e-31,-0.0026913848010971545,-0.003038414552584967,-0.0028464957055165,-0.0026663060469565053,0.4471299093655589,0.48338368580060426,0.48338368580060426,0.22356495468277945,-0.0003695010172292,-0.0006656094939047,-0.0002185533063319,-0.0001569321859408,-0.0011232020496444,-0.0011194258319328,-0.0011139371395111,-0.0011297356995849,0.4743202416918429,0.4954682779456193,0.5105740181268882,0.486404833836858,0.3776435045317221,0.3746223564954682,0.3716012084592145,0.3716012084592145,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_first_touch_reclaim,60,-0.0008435326098424,-0.0004426528268614,-0.0007725400612979,-0.0020115452403366,-0.0030162529300137,-0.0025036648852475,-0.0032466773553561,-0.0030162529300138,0.930312907218266,0.9711875271948782,0.9673652854941308,0.6935785601669674,49268,49268,49268,49268,0.4523625569290826,0.4699135739705135,0.469357857898592,0.3711124644742184,0.04719093415555822,0.07760704739145569,0.4476916199109938,7.023733673840294e-19,-0.0016964697977484078,-0.0021242217807095685,-0.0014593299933541655,-0.0020360095761772896,0.4773413897280967,0.4984894259818731,0.5377643504531722,0.24471299093655588,0.0004333408110776,1.967824989398321e-05,0.0006610017273064,0.0003404713534158,-0.001111689446625,-0.0011013433492712,-0.0011132363827836,-0.0010927768809693,0.5287009063444109,0.5468277945619335,0.5438066465256798,0.5709969788519638,0.3806646525679758,0.3806646525679758,0.3776435045317221,0.3897280966767371,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_first_touch_reclaim,120,-0.0016055307979954,-0.0011996791453333,-0.0024523535359788,-0.0026368426073386,-0.0030162529300138,-0.0030162529300139,-0.0057933664316015,-0.0030162529300139,0.8759527817832201,0.9265233752650048,0.9013593888871568,0.6357267717560288,37290,37290,37290,37290,0.4457339350956372,0.4552858640432223,0.4532430180361799,0.3620976394849785,0.13753878962855798,0.3682397240157729,0.704725989567987,3.717164733180112e-27,-0.0012660393291755235,-0.0010597869901282325,-0.0007326165273221292,-0.0025161328279531153,0.48338368580060426,0.5075528700906344,0.5438066465256798,0.21450151057401812,0.0008803258220484,0.0011133566481286,0.0011131688795944,-0.0002610940695527,-0.0018608663878173,-0.001865033079869,-0.0018731305826479,-0.0018921900209221,0.5649546827794562,0.5891238670694864,0.5740181268882175,0.4410876132930513,0.3081570996978852,0.3021148036253776,0.3021148036253776,0.283987915407855,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_first_touch_reclaim,240,-0.003180427398751,-0.0035945201145853,-0.003109480608493,-0.0031939260596322,-0.0048422304887499,-0.0058167690734687,-0.0071703518761389,-0.0034219321719647,0.7762034870607029,0.7992532771679111,0.8763959029800531,0.5895403727814731,28255,28255,28255,28255,0.4202965380249716,0.4276593480651225,0.4438491289074974,0.355575221238938,0.007907136537118794,0.03318821919435806,0.22356629752965496,1.2182395742503318e-32,-0.0022621169668359574,-0.0025689462545714107,-0.0024316674695572514,-0.0029367257630497972,0.48036253776435045,0.44410876132930516,0.5045317220543807,0.21148036253776434,-0.0005593936460628,-0.0012008041458347,-0.0014002583015808,-0.0005543160622914,-0.0024276325520477,-0.0024249129896704,-0.0024217262384066,-0.0024960085278734,0.4803625377643504,0.459214501510574,0.4441087613293051,0.4410876132930513,0.2749244712990936,0.2779456193353474,0.2749244712990936,0.2749244712990936,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_reclaim_acceleration,10,-0.0024526406660406,-0.0023927911343434,-0.0015899469761242,-0.0028476141536189,-0.0030162529300139,-0.0042054979563397,-0.0033659490882285,-0.0030162529300139,0.7835551979675657,0.8370437142541146,0.9267536103630536,0.515815518857631,561464,561464,561464,561464,0.4264366339424953,0.4364441636910975,0.464526264113893,0.3203897679672592,0.0005174511249745995,0.011375887313386264,0.20971500369456267,4.848592670778022e-42,-0.0031465362501736285,-0.003211354716604547,-0.002771889243559909,-0.003078996233406985,0.4380664652567976,0.4743202416918429,0.5015105740181269,0.14501510574018128,-0.0001920395145102,-0.0004358528598136,-0.0001330656633267,-0.0002066801714012,-0.0006008123296856,-0.0006013932197054,-0.0006040530770447,-0.0005912829718344,0.4561933534743202,0.4984894259818731,0.5105740181268882,0.4108761329305136,0.3141993957703927,0.3141993957703927,0.3141993957703927,0.3051359516616314,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_reclaim_acceleration,20,-0.0022763042304548,-0.0021445507197401,-0.0017053823301695,-0.0027626074641261,-0.0030162529300139,-0.0030162529300139,-0.0030162529300138,-0.0030162529300139,0.7983622840176944,0.8540288294856331,0.9221070286341676,0.525660184299754,376683,376683,376683,376683,0.4283229892943185,0.4452065906884583,0.4706134295283624,0.3222069668811562,0.0005560302676463818,0.012032791150682462,0.20266895946320568,4.302008808370469e-46,-0.0030748772088669612,-0.003234784613490229,-0.002877322164426509,-0.0030225304050511097,0.43202416918429004,0.46827794561933533,0.5075528700906344,0.14501510574018128,-0.00013835186776,-0.0005092673305588,-0.0003274240430494,-0.0001658476549952,-0.0006219500382282,-0.0006218194633108,-0.0006260130528631,-0.0006266394224237,0.4501510574018127,0.4622356495468278,0.4924471299093655,0.4229607250755287,0.29607250755287,0.3021148036253776,0.3021148036253776,0.283987915407855,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_reclaim_acceleration,40,-0.0021134316747159,-0.0020331893198233,-0.0020739000773094,-0.0026907459338782,-0.0030162529300138,-0.0030162529300139,-0.0042247180779774,-0.0030162529300139,0.812424705610505,0.8624147869022564,0.9066431156502922,0.5428847642451419,247414,247414,247414,247414,0.4310193374974194,0.4460517579232052,0.4612589622068295,0.3258945717254288,0.0005507312032606742,0.014921887463917066,0.21149838592296322,3.799785920931844e-46,-0.0030485465119627674,-0.0030479718417447416,-0.0027147101611643544,-0.0030076040511911933,0.4380664652567976,0.46827794561933533,0.5075528700906344,0.1510574018126888,-0.0001756739068456,-0.0002362901754162,-0.0003040192197054,-0.0001902782036651,-0.000808736649401,-0.000809868452877,-0.0008137705708411,-0.0008210482420912,0.4773413897280967,0.4803625377643504,0.5105740181268882,0.4350453172205438,0.2688821752265861,0.2658610271903323,0.2598187311178248,0.2658610271903323,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_reclaim_acceleration,60,-0.0020346521579518,-0.0017746925009699,-0.0016623797373518,-0.0026934005205984,-0.0030162529300139,-0.0030162529300139,-0.0038133616942765,-0.0030162529300139,0.8210984991107079,0.8793804690763014,0.925169014195886,0.5549512152129242,196379,196379,196379,196379,0.4269050885666634,0.4458495080010406,0.463640354459327,0.3233395985187675,0.0007867675247155803,0.02146502786344304,0.23203270685623495,4.780795693980542e-46,-0.002894136523944222,-0.0028333705695066823,-0.0024582820173045996,-0.0029834337826979617,0.4622356495468278,0.4622356495468278,0.5226586102719033,0.14501510574018128,-5.795089267336479e-05,-5.748977182268032e-05,-0.0001069892916778,-0.000142977562497,-0.0010103277815192,-0.0010120962813129,-0.0010175301746613,-0.0010492901837355,0.5347432024169184,0.513595166163142,0.5317220543806647,0.4712990936555891,0.1782477341389728,0.1812688821752265,0.1812688821752265,0.1933534743202417,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_reclaim_acceleration,120,-0.0025598462779111,-0.002500682994258,-0.0022033269364286,-0.0028072021643174,-0.0039267403702603,-0.004241801945009,-0.0036541184111847,-0.0035866097647221,0.7900450022153361,0.8396200089375946,0.9034056363099136,0.5667788501657551,127187,127187,127187,127187,0.4234733650931139,0.4384373030875866,0.4644008227015185,0.3277760301981755,0.0005174511249745995,0.009327181379594316,0.1735001086746526,4.1138415388262264e-49,-0.0029335201896497727,-0.0033058661171047354,-0.0033968994178672413,-0.0029563638890898643,0.4350453172205438,0.45317220543806647,0.5075528700906344,0.1510574018126888,-0.0002961349863777,-0.0009636971624664,-0.0018136125466584,-0.0001616955128441,-0.001268968193888,-0.0012703456018607,-0.0012669471748527,-0.0012668431709336,0.5166163141993958,0.5045317220543807,0.4682779456193353,0.4652567975830816,0.1238670694864048,0.1238670694864048,0.1238670694864048,0.1359516616314199,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_reclaim_acceleration,240,-0.0031801403354201,-0.0035191704091332,-0.0029742498195404,-0.0030329364606489,-0.0048322524693034,-0.0056963167662236,-0.0062427375483631,-0.0037071633576437,0.7461560629241384,0.7812791702183013,0.8702337979752468,0.5420850338324987,93362,93362,93362,93362,0.4076323101846388,0.4218530324006997,0.4441938636339229,0.323319226442385,0.0003306288143552678,0.00794685269028011,0.20971500369456267,7.178422958641505e-49,-0.0032061886640673784,-0.0035318862365388204,-0.0027540120504657628,-0.003236139559773765,0.4501510574018127,0.44108761329305135,0.513595166163142,0.13897280966767372,-0.0003966754009578,-0.001029447604961,-0.0003635124528055,-0.0004694557966799,-0.0013502263227899,-0.0013472434236966,-0.0013430016709475,-0.0013484045272439,0.4531722054380664,0.4441087613293051,0.4954682779456193,0.4410876132930513,0.120845921450151,0.1178247734138972,0.1178247734138972,0.1873111782477341,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,10,-0.0042906587156369,-0.0052700210470948,-0.0067361598239602,-0.0035024007138867,-0.0053483786541543,-0.0064189278346895,-0.0084248446862703,-0.0041648517169609,0.7040261174868934,0.718101122956948,0.7555158304317316,0.5367735696781796,173457,173457,173457,173457,0.4001432507523552,0.4083063178637264,0.4195544769004073,0.3229287423940941,6.325710317154288e-07,2.33057818071779e-06,3.162375268307672e-05,3.8496859582876373e-56,-0.004738801118043994,-0.006206335525723295,-0.008677867539767308,-0.0036186041540499725,0.3716012084592145,0.3564954682779456,0.4169184290030212,0.11178247734138973,-0.0019380366844302,-0.003466422193877,-0.0062322122713252,-0.000798999814439,-0.0008073850716595,-0.0008107741691912,-0.0008076063459232,-0.0009231091799013,0.3625377643504531,0.338368580060423,0.3081570996978852,0.3595166163141994,0.2658610271903323,0.2628398791540785,0.2598187311178248,0.29607250755287,descriptive screen only; no winner is selected
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,20,-0.0033298854665918,-0.0039158285247852,-0.0049752060198477,-0.0031526461258695,-0.0046907301672829,-0.0053348197836649,-0.0071984510310519,-0.0039823224523683,0.755651738821517,0.77879517343278,0.8117570102320512,0.5573435508018234,105999,105999,105999,105999,0.4092082250059087,0.4239269199126216,0.4301967089086438,0.328815478999528,0.0007867675247155803,0.003332992765338111,0.00786548419560808,1.9014104525634252e-36,-0.003082984111046788,-0.004240441630393891,-0.006573541291091128,-0.002967546475142901,0.4169184290030212,0.4199395770392749,0.43202416918429004,0.16012084592145015,-0.0004747322708321,-0.0016926912664794,-0.004214907643872,-0.0002130454049336,-0.0004124460272829,-0.0004098967598624,-0.0004230426479593,-0.0004638316001407,0.4501510574018127,0.4078549848942598,0.3836858006042296,0.4471299093655589,0.3474320241691843,0.3474320241691843,0.3353474320241691,0.3716012084592145,descriptive screen only; no winner is selected
