sample_group,selection_ranker,selection_seed,strategy_id,policy_id,equity_row_count,equity_start_date,equity_end_date,minimum_marked_equity,maximum_marked_equity,mean_daily_return,daily_return_std,daily_sharpe,annualized_geometric_return,minimum_daily_return,maximum_daily_return,mean_position_count,invested_day_fraction,maximum_position_count
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_breakout_recent,next_open_3d,342,2022-01-04,2023-06-02,77500.7657949586,108116.26470322901,-0.0004804180373261808,0.019217175855491066,-0.39685331341284336,-0.1542701390909308,-0.0558659945370058,0.09358093810583501,4.921052631578948,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_breakout_recent,next_open_5d,342,2022-01-04,2023-06-02,94071.82442616603,154603.86598903406,0.00035084656047747745,0.018729788361270244,0.2973614211098864,0.04503939058290651,-0.07036499647082906,0.05978110831061101,4.918128654970761,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,45910.385429145055,108688.98217370221,-0.002090331527829482,0.01728605859098493,-1.919638540343296,-0.4317408230000894,-0.06772850438685829,0.057895512362683865,4.842105263157895,0.9736842105263158,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,30737.63800984614,102216.48487803701,-0.003230847603928014,0.018696630969380765,-2.743174200081742,-0.5768470035841132,-0.09647355334886532,0.0632611284417095,4.9035087719298245,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_bull_stack,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,53397.54391269407,109555.22642562405,-0.001657827264198689,0.017992022014867232,-1.4627145256318226,-0.36827359548592675,-0.08411026466574234,0.06267835327664484,4.847953216374269,0.9736842105263158,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_bull_stack,next_open_1d,342,2022-01-04,2023-06-02,46891.27179195057,102216.48487803701,-0.0019489941455218221,0.018829398059841882,-1.6431392440852803,-0.4152533235048318,-0.0937894118053223,0.06656845257712019,4.9035087719298245,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_bull_stack,next_open_2d,342,2022-01-04,2023-06-02,81961.19434330915,116341.39895977321,-0.0002832323950064993,0.02026016120579385,-0.22192196976501227,-0.1159116608044849,-0.07462605558731183,0.0617944444919416,4.883040935672515,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_bull_stack,next_open_3d,342,2022-01-04,2023-06-02,44682.70517050116,112666.73664383405,-0.0020966307390677488,0.01897368703678142,-1.7541651812702623,-0.43708431373923606,-0.08422294365026195,0.05343479710270782,4.894736842105263,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_bull_stack,next_open_5d,342,2022-01-04,2023-06-02,56097.97292877968,112113.42162575001,-0.0008718443464044943,0.021108243071486434,-0.6556727572442644,-0.24105219048669202,-0.06927569903448327,0.07567721208286837,4.906432748538012,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,25183.98170648192,102348.43703429002,-0.0038002891805115823,0.01949184887536768,-3.0950229953206843,-0.6350791708638787,-0.09684000347002075,0.06461088824071037,4.885964912280702,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,51473.53210015815,100819.446489791,-0.001753355760546276,0.014254569254749378,-1.9526131807942266,-0.3737382364488664,-0.053146696978598196,0.04879423451189391,4.9678362573099415,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_daily_trend,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,61282.07850522708,102762.28797155502,-0.0012668273335149193,0.01497498825090561,-1.3429232887726092,-0.2938099094398464,-0.05438683707649994,0.05082310204136253,4.859649122807017,0.9766081871345029,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_daily_trend,next_open_1d,342,2022-01-04,2023-06-02,62098.76501757106,100819.446489791,-0.0012241300945041707,0.018322921865753974,-1.0605548043627242,-0.29606134335854273,-0.0662264613804936,0.05796227492294892,4.9678362573099415,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_daily_trend,next_open_2d,342,2022-01-04,2023-06-02,88826.16726988502,117739.59623763968,0.0003825126746238586,0.017185491720508483,0.35333294857446873,0.06084384020664113,-0.05611472495771486,0.04359434396560302,4.883040935672515,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_daily_trend,next_open_3d,342,2022-01-04,2023-06-02,95492.39379016304,124541.86944891178,0.0003707024464814943,0.01746253764961409,0.3369910502606497,0.056550427614288745,-0.0674790518790851,0.06581671325135563,4.921052631578948,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_daily_trend,next_open_5d,342,2022-01-04,2023-06-02,67957.62480717505,121185.49196855735,0.00023960154854564615,0.017353067312565654,0.21918641809406664,0.02250111427957524,-0.07680983324406554,0.062253918749460624,4.89766081871345,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,49394.603810073095,100819.446489791,-0.0018715818161071695,0.01484660075056072,-2.001161125132233,-0.39341994173871986,-0.04070792457681616,0.05207520731548376,4.906432748538012,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,62030.65857446881,100698.02052270701,-0.0010752171718655939,0.016167521979878367,-1.055730338520545,-0.2623639043617231,-0.08571454680402102,0.040277989867455455,4.880116959064328,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_positive_slope,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,68224.70458869818,102316.82669990804,-0.0007995722708111349,0.014528905521490963,-0.8736250837313017,-0.20414529150392968,-0.06481203374390432,0.040545066337493774,4.862573099415204,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_positive_slope,next_open_1d,342,2022-01-04,2023-06-02,62868.28007752527,100698.02052270701,-0.0005042704627771321,0.01923713728537772,-0.41612456725706065,-0.15946131570258415,-0.06705184619210736,0.06896973084356461,4.935672514619883,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_positive_slope,next_open_2d,342,2022-01-04,2023-06-02,64319.79808180346,103504.56280989951,-0.001124251748628254,0.01628157224713605,-1.0961437234993365,-0.27175263756717816,-0.07569124658309623,0.04372168974732027,4.883040935672515,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_positive_slope,next_open_3d,342,2022-01-04,2023-06-02,69579.14563476904,105660.44967857575,9.14207154758137e-06,0.015466089430432092,0.009383489430211039,-0.02760075794485184,-0.06620600887560513,0.04813854415264629,4.921052631578948,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_positive_slope,next_open_5d,342,2022-01-04,2023-06-02,64336.37761884366,100698.02052270701,-0.00039366695862523,0.016686511744351873,-0.37451022281804075,-0.1258324984007061,-0.05773096578224557,0.052379923981372256,4.918128654970761,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,56749.247102378715,101012.61373138202,-0.00142380426567827,0.014737770615081545,-1.533623544973378,-0.3206557874221695,-0.06578360478249612,0.049151695230183146,4.891812865497076,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,23145.8380629232,100338.257349552,-0.004135314660526119,0.015119568359453996,-4.341796243638284,-0.6582225524264353,-0.08484684609197524,0.0410571571430014,4.935672514619883,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_recent_high,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,37548.462725092475,101007.257349552,-0.002718723849260407,0.01579218223757573,-2.732896725883087,-0.5122056612655712,-0.08356965032076324,0.04354580148191722,4.856725146198831,0.9736842105263158,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_recent_high,next_open_1d,342,2022-01-04,2023-06-02,19498.51822443479,100338.257349552,-0.004617794197728314,0.015328004384299319,-4.782436674684436,-0.6977669972744776,-0.0906186730786831,0.04118672909012222,4.935672514619883,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_recent_high,next_open_2d,342,2022-01-04,2023-06-02,35185.29854001445,101007.257349552,-0.0027410563504613973,0.015161928647508654,-2.8698803172880547,-0.5137106702355294,-0.07187452695358254,0.045262226705525155,4.941520467836257,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_recent_high,next_open_3d,342,2022-01-04,2023-06-02,36887.093942632826,101007.257349552,-0.002691867974435301,0.020509737490180396,-2.0835020124420924,-0.5193460403192456,-0.09001078456863565,0.08667696626104537,4.888888888888889,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_recent_high,next_open_5d,342,2022-01-04,2023-06-02,45385.18735965445,101007.257349552,-0.0015622565252748234,0.01757432663108693,-1.4111524168398042,-0.3515324620552681,-0.0865931066021246,0.05933660103741323,4.912280701754386,1.0,5
primary_development_2022_2023_partial,random_hash,0,s2_reclaim_recent_high,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,38526.46700222822,100338.257349552,-0.0026323512234891974,0.016101682482880006,-2.59521203754975,-0.5020802402629723,-0.07947229680596768,0.04804798447222991,4.900584795321637,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,55131.3683485901,102088.74023327802,-0.0002926714418909024,0.017100989167072058,-0.27168107418663323,-0.1047657982606246,-0.05313923270809384,0.052754261644599065,4.9678362573099415,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,74401.58662252715,102088.74023327802,-0.00010868709963921219,0.015396025258407532,-0.11206491216006101,-0.05567637286527494,-0.050992769920155334,0.05385812670497914,4.909356725146199,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_auction_confirmed_reclaim,next_open_1d,342,2022-01-04,2023-06-02,67771.65069657094,103049.64364724005,-0.00039372825378558834,0.018675073111474205,-0.33468368367983115,-0.13344266982680697,-0.060360781750935844,0.059516797086848205,4.9678362573099415,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_auction_confirmed_reclaim,next_open_2d,342,2022-01-04,2023-06-02,85777.0925091853,136539.53157152675,0.0008602217675385281,0.016470672305828597,0.8290855990617794,0.20025136261320475,-0.05486293106821105,0.053821591886523246,4.912280701754386,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_auction_confirmed_reclaim,next_open_3d,342,2022-01-04,2023-06-02,81850.00659620305,108408.13807847793,-1.8636114463122942e-07,0.015496493514437425,-0.00019090715287824504,-0.029930302604862402,-0.05259606677034323,0.045786595871542435,4.921052631578948,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_auction_confirmed_reclaim,next_open_5d,342,2022-01-04,2023-06-02,75532.83437959904,118867.90897644017,2.1912650359652572e-05,0.017027907933292764,0.020428378040944623,-0.030612688196909654,-0.07063385308621706,0.05236640389914915,4.89766081871345,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,0,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,61485.79070715784,102428.22470604202,-0.0009001206080505112,0.015308113644853648,-0.9334247187274516,-0.22636195161591854,-0.05583088665386793,0.04663268743030513,4.909356725146199,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,82707.50427494412,112026.25520002373,-0.0003273057953429805,0.016753633145803155,-0.310130846107726,-0.1112483561366826,-0.06486935125015036,0.04796358346810825,4.871345029239766,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,90852.88428503509,119205.65285805523,0.0006149300308484809,0.01579813179604692,0.617902910167186,0.13118853121616825,-0.0756656219896914,0.057226780846541425,4.8654970760233915,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_amount_acceleration,next_open_1d,342,2022-01-04,2023-06-02,82245.53030828731,128486.02473967902,-0.00017132096719836573,0.017267331834771183,-0.15750181136792973,-0.0775191026199723,-0.06574303931483882,0.07155485353566582,4.9035087719298245,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_amount_acceleration,next_open_2d,342,2022-01-04,2023-06-02,79749.26880936802,110456.60858942493,0.00013554449422664965,0.018330842794834688,0.11738151725641241,-0.008268107932518531,-0.056831369925309905,0.04550166799595545,4.941520467836257,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_amount_acceleration,next_open_3d,342,2022-01-04,2023-06-02,86294.21632439007,127217.27471718089,0.0008356651844812461,0.016207574123980523,0.818492233522219,0.19404285565481527,-0.0598187134583299,0.05245667495154227,4.868421052631579,0.9736842105263158,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_amount_acceleration,next_open_5d,342,2022-01-04,2023-06-02,94403.99224069806,122921.20872476303,0.0004333286369293811,0.01508980053887474,0.45586280865309675,0.08357117413712678,-0.07386996803034684,0.0375293944177697,4.89766081871345,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,91569.364526342,111449.53406041743,0.00015499872401909882,0.01403173063789242,0.17535459646557114,0.014236662962532787,-0.06539746050641382,0.04158355924760859,4.853801169590644,0.9736842105263158,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,46904.86191624852,100207.57242242602,-0.002077960017583927,0.014784371485139244,-2.2311799103757552,-0.4241110479944177,-0.051421958424152536,0.04798952496022535,4.871345029239766,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_normal,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,56790.263568717375,102364.27263738302,-0.001509850710430938,0.013661146529803,-1.754474774684404,-0.3326768805086412,-0.05729497903253089,0.04068518843249991,4.906432748538012,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_normal,next_open_1d,342,2022-01-04,2023-06-02,60967.34122444167,100207.57242242602,-0.001312106572774837,0.013719260797323586,-1.5182338479283355,-0.298596329928569,-0.05824194922596393,0.047822695577690144,4.935672514619883,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_normal,next_open_2d,342,2022-01-04,2023-06-02,54661.680750815896,100207.57242242602,-0.001362791251228613,0.01666228662293409,-1.2983596385922231,-0.31540778343574094,-0.06822784898265111,0.0463302648426529,4.912280701754386,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_normal,next_open_3d,342,2022-01-04,2023-06-02,69017.58124346234,103433.83465386601,-0.0007810601655554044,0.015010130431846172,-0.8260385076951138,-0.20183682760974075,-0.0574420082240632,0.051578834682563635,4.868421052631579,0.9736842105263158,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_normal,next_open_5d,342,2022-01-04,2023-06-02,65403.73490091716,104706.83458194202,-0.0004767618315464107,0.01566723479470404,-0.48306925532482253,-0.14045635424164127,-0.0798107384431046,0.043576096176923595,4.918128654970761,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,56559.719913318826,100207.57242242602,-0.001468431962274798,0.013203701777637342,-1.7654620748755931,-0.32454421627723506,-0.035807715463449075,0.05280484998045587,4.845029239766082,0.9707602339181286,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,33480.54930701015,99827.068553803,-0.0029451010390601946,0.014873026726473431,-3.1434105829078036,-0.5376712449141092,-0.08801567903201601,0.04970747560343769,4.874269005847953,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,84158.96711186513,113850.23309809358,-0.00011814155778164848,0.015141729779286168,-0.1238589722369535,-0.05714660361749302,-0.06959951875826187,0.05860622223895473,4.8654970760233915,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_proxy,next_open_1d,342,2022-01-04,2023-06-02,62202.83928476457,99827.068553803,-0.001111980251184619,0.01644728809157843,-1.07325530789093,-0.27002035262180846,-0.08695859971428521,0.05873308532876287,4.935672514619883,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_proxy,next_open_2d,342,2022-01-04,2023-06-02,61825.551922567705,114155.81702616162,-0.001203926694238025,0.015958992101568283,-1.1975533076651736,-0.28540131523073553,-0.07921235730518406,0.04588058431472497,4.853801169590644,0.9707602339181286,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_proxy,next_open_3d,342,2022-01-04,2023-06-02,64655.361132967184,103410.20224463401,-0.0007798654938917512,0.017574048739177565,-0.7044467157935158,-0.2100871813578853,-0.08907201499257511,0.05261051046251497,4.894736842105263,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_proxy,next_open_5d,342,2022-01-04,2023-06-02,79263.90826851402,112309.36010444831,0.0001291334789540719,0.017364424495744185,0.11805346200634627,-0.005569293577798118,-0.08429158565538086,0.06765688055666752,4.906432748538012,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,66419.2168379791,102352.10432390062,-0.0008889078867267111,0.015210167633127627,-0.9277330520410249,-0.22391570984886677,-0.07862905703527356,0.04895360553443484,4.885964912280702,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,48566.84207353844,102112.67252400999,-0.0019027834611027683,0.015231648511576214,-1.9830913901637977,-0.39917036584198184,-0.05456754805762243,0.03803880158783479,4.845029239766082,0.9707602339181286,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_vwap_support,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,65778.5748417438,103534.016289436,-0.0009612023914641054,0.014959553862501009,-1.0199913088809491,-0.2372146528463911,-0.058688272893160365,0.04835049488662446,4.856725146198831,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_vwap_support,next_open_1d,342,2022-01-04,2023-06-02,51201.54414771486,102979.555911857,-0.0017106451363869352,0.015529322207371413,-1.7486693438095986,-0.3700397628025842,-0.05405036270597352,0.04343415265916373,4.935672514619883,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_vwap_support,next_open_2d,342,2022-01-04,2023-06-02,68448.66113832475,103323.64905040002,-0.0009781838575087572,0.015176454026194627,-1.023176251448089,-0.2410112669947445,-0.050483111020537486,0.05745508729507853,4.853801169590644,0.9707602339181286,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_vwap_support,next_open_3d,342,2022-01-04,2023-06-02,76967.42136315507,102629.67252400999,-8.836544822742749e-05,0.015021563199342504,-0.09338295784453098,-0.049557738199129564,-0.04766935087903179,0.047708243830300034,4.894736842105263,1.0,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_vwap_support,next_open_5d,342,2022-01-04,2023-06-02,71796.21718880505,107843.67252400999,-0.0007353122562386843,0.015781464657596334,-0.7396474566315717,-0.19504346506038206,-0.08094243803165768,0.04307973795898867,4.89766081871345,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,0,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,54470.407949834764,106733.55146101097,-0.0014867476054385568,0.017101389084572597,-1.3800859357768989,-0.3377443917370768,-0.07034706433304716,0.04862361373019364,4.874269005847953,1.0,5
primary_development_2022_2023_partial,random_hash,1,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,40221.01967891996,100280.861574148,-0.002383611909722995,0.019742251266022408,-1.9166337973033158,-0.47846668777605195,-0.06642743753372837,0.05413899289003665,4.9298245614035086,1.0,5
primary_development_2022_2023_partial,random_hash,1,cs_r3_leader_confirmation,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,49891.363092782725,103846.58192677305,-0.001792181834924033,0.01829012561303861,-1.555484376565302,-0.39014670974347665,-0.07059214526218449,0.0572257624674819,4.868421052631579,1.0,5
primary_development_2022_2023_partial,random_hash,1,cs_r3_leader_confirmation,next_open_1d,342,2022-01-04,2023-06-02,37529.969537458666,100280.861574148,-0.002651309799750899,0.017293562993603562,-2.4337516963938186,-0.5069212957499668,-0.0743251810820732,0.0543335827789202,4.935672514619883,1.0,5
primary_development_2022_2023_partial,random_hash,1,cs_r3_leader_confirmation,next_open_2d,342,2022-01-04,2023-06-02,75396.71314488915,116937.18686539077,-0.00021203522857647284,0.02458350198257684,-0.13691926017595318,-0.12137560940672731,-0.1075955252045303,0.0910521436793934,4.93859649122807,1.0,5
primary_development_2022_2023_partial,random_hash,1,cs_r3_leader_confirmation,next_open_3d,342,2022-01-04,2023-06-02,49592.21821999492,109377.46079160205,-0.0009408332821114715,0.02388404331450774,-0.6253239931433942,-0.26580854761788664,-0.09463494649617532,0.08664807786686302,4.891812865497076,1.0,5
primary_development_2022_2023_partial,random_hash,1,cs_r3_leader_confirmation,next_open_5d,342,2022-01-04,2023-06-02,69645.90592163304,100280.861574148,-0.00018055017636608994,0.017967467784189044,-0.15951859379557617,-0.08273388315968933,-0.08928348293767752,0.07691298678278158,4.93859649122807,1.0,5
primary_development_2022_2023_partial,random_hash,1,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,62892.46018076704,100694.38515188805,-0.0011982105398613207,0.016264689272708712,-1.1694660944143114,-0.2851971487288417,-0.07273042502498728,0.050208953159174285,4.8274853801169595,0.9707602339181286,5
primary_development_2022_2023_partial,random_hash,1,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,82559.73248730875,118068.18877209612,3.4441476175819435e-05,0.012189222983703103,0.04485449853645585,-0.009977061863570613,-0.04234809093418346,0.04816988498549479,3.0409356725146197,0.7134502923976608,5
primary_development_2022_2023_partial,random_hash,1,fu_r3_core_pullback,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,92997.6070739155,124053.79260955317,2.529857752529605e-05,0.012779410645581104,0.031425742475267776,-0.01412080968260332,-0.04364714041638462,0.043710185539975965,3.8859649122807016,0.956140350877193,5
primary_development_2022_2023_partial,random_hash,1,fu_r3_core_pullback,next_open_1d,342,2022-01-04,2023-06-02,73910.67695150094,107109.4147953992,-0.0005924152075898447,0.011856819888074566,-0.7931553284798837,-0.153842856143922,-0.04000968545480976,0.041323908086347894,3.324561403508772,0.9970760233918129,5
primary_development_2022_2023_partial,random_hash,1,fu_r3_core_pullback,next_open_2d,342,2022-01-04,2023-06-02,78387.96474350925,106739.86522599717,0.00022624576991193035,0.01508144941313428,0.23814291026139764,0.028714771353790525,-0.0748061483478688,0.06258842035632428,3.625730994152047,0.7251461988304093,5
primary_development_2022_2023_partial,random_hash,1,fu_r3_core_pullback,next_open_3d,342,2022-01-04,2023-06-02,90819.78316664322,116500.46863883802,-3.4851937414703826e-05,0.014528158454538111,-0.03808172635092255,-0.03484751707500999,-0.0738878174906209,0.04355933221266617,3.953216374269006,0.7953216374269005,5
primary_development_2022_2023_partial,random_hash,1,fu_r3_core_pullback,next_open_5d,342,2022-01-04,2023-06-02,68195.89339890887,100647.55435335002,-0.0006980689496520218,0.01647924075256804,-0.6724521595938834,-0.18984438158641515,-0.087908234109076,0.040200636896454256,4.464912280701754,0.956140350877193,5
primary_development_2022_2023_partial,random_hash,1,fu_r3_core_pullback,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,82024.75539386342,122024.427261434,-0.00023684724142888474,0.01264797030965586,-0.2972677279551048,-0.07674938043111057,-0.03902558388521793,0.046036595743178754,3.4298245614035086,0.8421052631578947,5
primary_development_2022_2023_partial,random_hash,1,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,28189.656250543383,102515.92604108501,-0.0031023476799712326,0.015562467218447631,-3.1645523784039837,-0.5568455239263569,-0.06414815456694001,0.04248876082119457,4.9298245614035086,1.0,5
primary_development_2022_2023_partial,random_hash,1,ht_r3_core_pullback,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,54426.00785332881,105180.56463474,-0.0015904632674152775,0.014528642994867402,-1.7377962731071077,-0.34812992080183514,-0.060614943061389814,0.034779551075234894,4.859649122807017,1.0,5
primary_development_2022_2023_partial,random_hash,1,ht_r3_core_pullback,next_open_1d,342,2022-01-04,2023-06-02,39822.30146378189,101911.693763296,-0.002014308670476151,0.015838492394772988,-2.0188890481368698,-0.41723585583518785,-0.06327409102589177,0.05118987948276499,4.935672514619883,1.0,5
primary_development_2022_2023_partial,random_hash,1,ht_r3_core_pullback,next_open_2d,342,2022-01-04,2023-06-02,65662.26323006023,107534.08276952303,-0.0006346952597137592,0.01744872382134203,-0.5774333410424753,-0.17990840839513,-0.06503417239913611,0.08066853056527945,4.883040935672515,1.0,5
primary_development_2022_2023_partial,random_hash,1,ht_r3_core_pullback,next_open_3d,342,2022-01-04,2023-06-02,59085.94973204764,102231.11668525201,-0.0007333343840003868,0.01723717651318296,-0.6753613295427672,-0.1993190627947503,-0.059050895694652716,0.05755466768721962,4.868421052631579,0.9736842105263158,5
primary_development_2022_2023_partial,random_hash,1,ht_r3_core_pullback,next_open_5d,342,2022-01-04,2023-06-02,54662.99648250373,103790.30392031801,-0.0010821427326088045,0.017051598779645665,-1.0074412108416706,-0.26626371261953796,-0.07893201362153202,0.06815160604589043,4.89766081871345,0.97953216374269,5
primary_development_2022_2023_partial,random_hash,1,ht_r3_core_pullback,protect_3pct_target6pct_3d,342,2022-01-04,2023-06-02,35687.164985066906,102602.16262125102,-0.002428256607121249,0.015222631575535377,-2.5322414472215256,-0.47380204169885254,-0.05313474241524829,0.04425258369607854,4.888888888888889,1.0,5
primary_development_2022_2023_partial,random_hash,1,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,342,2022-01-04,2023-06-02,93499.48248369961,110926.95471642188,6.984905259896514e-05,0.009659723347201717,0.11478789765373545,0.005902304495604582,-0.02844902203119981,0.03954727408154057,3.0526315789473686,0.7222222222222222,5
primary_development_2022_2023_partial,random_hash,1,ng_r1_auction_reclaim,momentum_trail_4pct_5d,342,2022-01-04,2023-06-02,86755.21001068212,115207.82366257868,-0.00012123655144513407,0.012176284844772683,-0.1580589329294233,-0.04805986721543554,-0.05586724208068117,0.042228216005574026,4.076023391812866,0.9941520467836257,5
primary_development_2022_2023_partial,random_hash,1,ng_r1_auction_reclaim,next_open_1d,342,2022-01-04,2023-06-02,99801.16644201303,119399.69139426402,0.00045630799927792016,0.009737023308346564,0.7439301205968815,0.10856982430082018,-0.030332811157500084,0.03705263469479325,3.1023391812865495,0.7982456140350878,5
primary_development_2022_2023_partial,random_hash,1,ng_r1_auction_reclaim,next_open_2d,342,2022-01-04,2023-06-02,64052.35253477018,100064.754605976,-0.0010749272008348473,0.012511463211134954,-1.3638644831133866,-0.25242952288010234,-0.08122537052639145,0.03507493751516155,3.9941520467836256,0.9883040935672515,5
