sample_group,selection_ranker,selection_seed,strategy_id,policy_id,exit_reason,exit_count,total_pnl,mean_trade_net_return
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_acceleration,next_open_3d,time_stop,389,-14687.219349192614,-0.0012861450354634894
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_acceleration,next_open_5d,time_stop,305,-18870.356807103843,-0.0017739015173233
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_acceleration,protect_3pct_target6pct_3d,stop_loss,362,-169153.66843929776,-0.036099729457490196
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_acceleration,protect_3pct_target6pct_3d,take_profit,49,37453.7639440578,0.06018703442328917
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_acceleration,protect_3pct_target6pct_3d,time_stop,153,-1167.0185445789302,0.00017550151021200922
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_acceleration,protect_3pct_target6pct_3d,trailing_stop,302,92533.17803985291,0.024774484672470422
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,stop_loss,429,-175204.44639478,-0.02436086148070973
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,take_profit,72,36433.96433431601,0.03270335179697902
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,time_stop,66,-2644.4381420239133,-0.0025484942953977
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,trailing_stop,384,113527.75783283303,0.018030282558641298
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,stop_loss,205,-129981.86897994271,-0.04677169756945784
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,time_stop,84,-3996.108598621415,-0.0029806710310969218
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,trailing_stop,198,93903.85415147732,0.03620343078216187
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,next_open_1d,time_stop,940,-7864.817180901688,-0.00018836972668883977
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,next_open_2d,time_stop,532,5456.042111873883,0.0010964403484396736
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,next_open_3d,time_stop,555,46426.45245342862,0.0042664024251838845
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,next_open_5d,time_stop,322,1108.4277187172993,0.0020227350984735747
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,stop_loss,309,-170207.43970724894,-0.03414344975948356
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,take_profit,39,35630.416370465755,0.058709580397939
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,time_stop,103,-5142.046869585519,-0.0037867385094300546
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,trailing_stop,299,112096.7727928042,0.023537129632235084
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,stop_loss,586,-235125.08130958752,-0.02382818178629699
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,take_profit,83,44566.951926659094,0.035367856846131786
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,time_stop,90,-1758.666157479891,-0.0014039900227111367
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,trailing_stop,518,152849.27535848034,0.017016046867256964
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,momentum_trail_4pct_5d,stop_loss,278,-252201.76197521095,-0.046379909895091
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,momentum_trail_4pct_5d,time_stop,96,1096.2792548651996,0.00048300685647060214
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,momentum_trail_4pct_5d,trailing_stop,344,236217.57698651016,0.036320613395691724
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,next_open_1d,time_stop,1043,-24554.872228750366,-0.0010806576682455453
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,next_open_2d,time_stop,830,-37871.17126637964,-0.002505271980996034
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,next_open_3d,time_stop,554,22207.361873017275,-0.004680113292586476
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,next_open_5d,time_stop,322,-34143.29621929358,-0.00562623343107002
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,stop_loss,419,-237148.43099988115,-0.03440982684247649
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,take_profit,64,55842.76176309274,0.054975647410636944
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,time_stop,117,-5974.931127182434,-0.0035473283189961994
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,trailing_stop,429,151832.70189692886,0.02147992628210595
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,stop_loss,499,-174599.58675877601,-0.022661510643965373
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,take_profit,80,42795.063445674685,0.037508709470019996
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,time_stop,72,-880.8437885429412,-0.0007565223857176721
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,trailing_stop,441,98094.39208374833,0.014998251148960438
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,momentum_trail_4pct_5d,stop_loss,265,-162594.71897954965,-0.0462755625798967
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,momentum_trail_4pct_5d,time_stop,107,-633.3487752845458,0.0007647148716921991
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,momentum_trail_4pct_5d,trailing_stop,262,124063.61563727108,0.038384619227284006
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,next_open_1d,time_stop,1164,-28009.453700300226,-0.0013211175565536301
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,next_open_2d,time_stop,665,6852.903675031503,0.000978347200077617
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,next_open_3d,time_stop,427,51467.38877165907,0.005347194456671742
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,next_open_5d,time_stop,322,63182.077453364065,0.009712771326684739
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,stop_loss,398,-188092.102676202,-0.03427163249987456
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,take_profit,57,41481.86172087042,0.0567846798110834
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,time_stop,145,-7148.213601507612,-0.0031324399265935487
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,trailing_stop,361,103670.54072298153,0.02092554324840929
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,stop_loss,453,-204770.0388065858,-0.0250843931248227
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,take_profit,59,39709.06806459306,0.03909480655621244
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,time_stop,73,-3014.347569010317,-0.0017152848386295812
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,trailing_stop,442,156474.88533269629,0.020175614520844962
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,momentum_trail_4pct_5d,stop_loss,222,-149752.84325798074,-0.04781065939163207
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,momentum_trail_4pct_5d,time_stop,66,8018.785179634562,0.008428341268120844
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,momentum_trail_4pct_5d,trailing_stop,209,106618.81575725206,0.03939324643182331
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,next_open_1d,time_stop,1100,-21498.672024332365,-0.0008629912524969407
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,next_open_2d,time_stop,510,-4437.557026508264,-0.00018265062047591617
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,next_open_3d,time_stop,450,24890.543212548037,0.003316497519708356
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,next_open_5d,time_stop,335,29030.828769852753,0.004941735156354955
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,stop_loss,294,-155856.34148616204,-0.03737310841242303
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,take_profit,39,32222.453761342033,0.06340865820060798
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,time_stop,97,-7353.401295971027,-0.0062933654119062795
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,trailing_stop,263,84164.63831653274,0.021862841857472178
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,stop_loss,541,-140470.55848655562,-0.027049613958381992
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,take_profit,57,20891.550156169033,0.03805110901987521
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,time_stop,66,-1496.7199877219377,-0.0024191846911782115
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,trailing_stop,427,50082.80273439309,0.012980511683201823
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,momentum_trail_4pct_5d,stop_loss,376,-185055.5887548711,-0.045683259101357926
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,momentum_trail_4pct_5d,time_stop,117,-1158.9619587289426,-0.0010170549551665408
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,momentum_trail_4pct_5d,trailing_stop,303,116396.16016038306,0.03751880618280908
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,next_open_1d,time_stop,1056,-63133.42769538636,-0.006046660483012723
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,next_open_2d,time_stop,622,-43611.61316652613,-0.004541796611056748
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,next_open_3d,time_stop,462,-74863.54610702579,-0.011189296454601557
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,next_open_5d,time_stop,272,-5301.252419431548,0.00045658226396132375
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,protect_3pct_target6pct_3d,stop_loss,501,-192810.67004321958,-0.03678272974094513
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,protect_3pct_target6pct_3d,take_profit,66,38198.66266096566,0.05982567141716991
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,protect_3pct_target6pct_3d,time_stop,143,-2703.698446450431,-0.0018835168399551913
primary_development_2022_2023_partial,sector_leader,1,s2_reclaim_recent_high,protect_3pct_target6pct_3d,trailing_stop,408,88128.27785642415,0.022751907667517623
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,stop_loss,460,-238943.89045803342,-0.029092605535488886
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,take_profit,60,45855.082290177554,0.044382408606616026
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,time_stop,31,-966.4015594444027,-0.0007705467827568852
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,trailing_stop,422,158505.13794084018,0.019863456074069655
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,stop_loss,307,-213656.85325403837,-0.04742562486506909
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,time_stop,88,-1407.6468560910057,-0.00034005059431080364
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,trailing_stop,286,165926.66907635427,0.03806048404474724
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,next_open_1d,time_stop,735,-38979.70506493809,-0.0035486166940929477
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,next_open_2d,time_stop,753,-42582.35505118054,-0.0038428302437029703
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,next_open_3d,time_stop,226,-13544.969743128426,-0.0027084407013909097
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,next_open_5d,time_stop,258,-21864.953344518835,-0.002879816051059625
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,stop_loss,436,-288481.47609252477,-0.0359364649361188
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,take_profit,52,64352.534361530066,0.06939380916770622
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,time_stop,80,-7903.502703846808,-0.006176054445218593
primary_development_2022_2023_partial,sector_leader,1,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,trailing_stop,383,198341.75971653275,0.027021972119839588
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,stop_loss,484,-141062.77330008816,-0.027907941994805882
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,take_profit,51,21905.846697554036,0.04511545469684849
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,time_stop,55,-2965.3281680443242,-0.003510833853889013
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,trailing_stop,416,61989.09345567877,0.015646906673941887
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,stop_loss,199,-136257.28668589366,-0.04546477922493914
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,time_stop,72,-329.8645540467187,5.795981186014887e-05
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,trailing_stop,187,109455.44475738917,0.04042673806803793
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,next_open_1d,time_stop,872,-53885.02485174873,-0.0047378206700639715
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,next_open_2d,time_stop,597,-33928.00220207899,-0.0030296541820908876
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,next_open_3d,time_stop,338,-26420.45888154315,-0.003636688368991971
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,next_open_5d,time_stop,274,-21701.568032379324,-0.002829579053255395
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,stop_loss,360,-176447.61077492067,-0.03684297879914176
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,take_profit,57,43829.719345451,0.06391438626143842
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,time_stop,108,-2572.546652645923,-0.001900874218433107
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,trailing_stop,305,91671.94710978975,0.023089966654909547
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,stop_loss,439,-135060.7269831545,-0.025700039175272957
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,take_profit,56,23064.654399807026,0.03812554917181054
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,time_stop,40,-1966.7410132412824,-0.002305502763288625
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,trailing_stop,306,62354.060710421356,0.018512814210672267
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,momentum_trail_4pct_5d,stop_loss,290,-162390.06920477052,-0.04519281877647498
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,momentum_trail_4pct_5d,time_stop,72,5796.116207246443,0.005930114186064781
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,momentum_trail_4pct_5d,trailing_stop,244,100314.54228523912,0.03546722778020887
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,next_open_1d,time_stop,562,-41714.85850015214,-0.004952092708640385
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,next_open_2d,time_stop,710,-24715.682208952952,-0.0017820770891666595
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,next_open_3d,time_stop,80,-6778.784745042985,-0.003195592119092572
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,next_open_5d,time_stop,272,-16530.147197279453,-0.002430444462874786
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,stop_loss,417,-180092.17948956537,-0.03466669782159514
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,take_profit,47,31641.185205617017,0.06019009364590556
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,time_stop,108,-2203.1800729545216,-0.0028022578840393533
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,trailing_stop,294,92987.47497454034,0.0263054253818998
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,stop_loss,454,-185531.91726623962,-0.0244911534980955
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,take_profit,77,50728.754299803,0.041372526178706084
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,time_stop,86,2008.0645564427905,0.0018410836512809273
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,trailing_stop,417,102315.30076320097,0.01464610792503754
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,stop_loss,269,-188213.85904943783,-0.04568619358981606
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,time_stop,112,-5016.585932157155,-0.0030651915815175846
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,trailing_stop,273,161495.73941796855,0.040917802159493984
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,next_open_1d,time_stop,948,-28552.291625951137,-0.001746558393346134
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,next_open_2d,time_stop,664,-22311.546307740835,-0.0016787556578383525
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,next_open_3d,time_stop,528,-693.4422923178299,0.00030251968132293504
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,next_open_5d,time_stop,322,-21508.815831187516,-0.003225317547333652
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,stop_loss,391,-241957.44774476526,-0.03637534644865169
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,take_profit,69,62485.705187914034,0.05502876970789328
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,time_stop,154,3035.574891244627,0.0015630690333925694
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,trailing_stop,354,156488.49800677202,0.02646201200960208
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,stop_loss,471,-133664.0939460951,-0.028787577645512534
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,take_profit,50,21671.515343718012,0.04506147093671243
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,time_stop,52,-1371.040715252997,-0.0011721469183478734
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,trailing_stop,402,49838.328897044485,0.01346556365107906
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,momentum_trail_4pct_5d,stop_loss,330,-195068.48117637174,-0.04591355526072561
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,momentum_trail_4pct_5d,time_stop,109,-631.7742105954421,-0.0002558571786984646
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,momentum_trail_4pct_5d,trailing_stop,304,150722.22969501754,0.039815734088662846
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,next_open_1d,time_stop,872,-57443.83773436935,-0.005525014511427227
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,next_open_2d,time_stop,437,-44152.30431336033,-0.007203689327623877
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,next_open_3d,time_stop,338,-37170.20656557351,-0.00589169021348973
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,next_open_5d,time_stop,212,-33154.48375178247,-0.008489317463382426
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,stop_loss,273,-136016.9547620449,-0.03720755625927222
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,take_profit,36,25815.715601961972,0.058264225599468485
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,time_stop,61,-2295.6261834869474,-0.004958162703130548
primary_development_2022_2023_partial,sector_leader,1,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,trailing_stop,249,72508.71045789857,0.023033415044656662
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,stop_loss,457,-131741.0024507571,-0.027910133299749326
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,take_profit,47,15721.46495017601,0.0372987855734417
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,time_stop,44,-1256.6771837899887,-0.0013479473886186652
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,trailing_stop,405,58112.90241528882,0.015261238008329736
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,momentum_trail_4pct_5d,stop_loss,267,-149574.5674117121,-0.04620184841623993
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,momentum_trail_4pct_5d,time_stop,90,-2711.1643003027775,-0.002081940749109446
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,momentum_trail_4pct_5d,trailing_stop,240,104676.53197104527,0.03989440217584729
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,next_open_1d,time_stop,998,-60804.11526267688,-0.004951410339364578
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,next_open_2d,time_stop,518,-13044.628073574735,-0.0008502333634169228
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,next_open_3d,time_stop,247,-17884.710409534313,-0.003472226990308898
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,next_open_5d,time_stop,212,-10335.402628423924,-0.001019432117602537
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,stop_loss,400,-207745.72213311915,-0.03581866800836913
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,take_profit,52,45226.764260903656,0.063175701665974
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,time_stop,100,-5463.654194512029,-0.004423452980806642
primary_development_2022_2023_partial,sector_leader,2,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,trailing_stop,358,123213.78875978278,0.024016832750348268
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,stop_loss,403,-204292.59590848282,-0.02656064036344919
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,take_profit,49,45940.28894438004,0.0515910753649777
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,time_stop,45,-2049.9856233373157,-0.0023228811706425116
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,trailing_stop,374,152901.43583608133,0.021737387909086206
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,momentum_trail_4pct_5d,stop_loss,192,-210128.00882097374,-0.04613419255454063
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,momentum_trail_4pct_5d,time_stop,52,-968.8836382060545,-0.0007092425479846548
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,momentum_trail_4pct_5d,trailing_stop,223,217214.44818074134,0.042259375253606714
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,next_open_1d,time_stop,887,-24107.972420614886,-0.001330127361956112
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,next_open_2d,time_stop,405,-24154.81501729732,-0.0030307213494139636
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,next_open_3d,time_stop,402,36427.745304928365,0.004990783403024767
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,next_open_5d,time_stop,300,13975.325439156586,0.003783319062373909
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,protect_3pct_target6pct_3d,stop_loss,320,-273451.73417072033,-0.035677003764680144
primary_development_2022_2023_partial,sector_leader,2,fu_r3_core_pullback,protect_3pct_target6pct_3d,take_profit,47,75326.78784891305,0.07040294345678065
