sample_group,sample_variant,selection_ranker,strategy_id,policy_id,signal_year,observed_seed_count,positive_seed_count,positive_seed_fraction,net_return_mean,net_return_median,net_return_standard_deviation,net_return_minimum,net_return_q25,net_return_q75,net_return_maximum
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2022,5,1,0.2,-0.20442102449203597,-0.17523195651624557,0.19414277636681504,-0.5417965532970811,-0.251211333343197,-0.0924660374064773,0.03860075810282115
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2023,5,1,0.2,-0.055303191476445024,-0.03904115265768848,0.0794411439075879,-0.1865904639970517,-0.07620925897366337,-0.03412403419097243,0.05944895243715087
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,next_open_5d,2022,5,0,0.0,-0.18687699189245466,-0.18687699189245466,0.0,-0.18687699189245466,-0.18687699189245466,-0.18687699189245466,-0.18687699189245466
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,next_open_5d,2023,5,0,0.0,-0.025383083020487418,-0.025383083020487418,0.0,-0.025383083020487418,-0.025383083020487418,-0.025383083020487418,-0.025383083020487418
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.20864471250398936,-0.20162308020333353,0.1294073070906434,-0.3889612591223418,-0.3150012757703634,-0.08823162848165467,-0.04940631894225345
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2023,5,1,0.2,-0.0138289174174397,-0.02630310008573611,0.08306946830564094,-0.09721602875487112,-0.07637531603229086,-0.008568011040893886,0.13931786882659347
primary_development_2022_2023_partial,current_contract,flow_quality,s2_first_touch_reclaim,momentum_trail_4pct_5d,2022,5,1,0.2,-0.20845995683113286,-0.21684780327225772,0.13650553067228588,-0.37098643325726155,-0.3289335648433782,-0.13246618742623373,0.006934204643466835
primary_development_2022_2023_partial,current_contract,flow_quality,s2_first_touch_reclaim,momentum_trail_4pct_5d,2023,5,2,0.4,-0.014168943648869803,-0.015787301912429275,0.023205188276877384,-0.05179987566989408,-0.023472714809250395,0.008053610328066618,0.012161563819158117
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_acceleration,next_open_2d,2022,5,0,0.0,-0.27553441334128204,-0.27553441334128204,0.0,-0.27553441334128204,-0.27553441334128204,-0.27553441334128204,-0.27553441334128204
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_acceleration,next_open_2d,2023,5,5,1.0,0.08962874226337725,0.08962874226337725,0.0,0.08962874226337725,0.08962874226337725,0.08962874226337725,0.08962874226337725
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_breakout_recent,next_open_5d,2022,5,2,0.4,-0.15311172604307227,-0.18988510855788743,0.14603972223230127,-0.3353300877441492,-0.27349883413287046,0.016321911677047884,0.016833488542497888
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_breakout_recent,next_open_5d,2023,5,2,0.4,0.013307269747205286,-0.025857680409211325,0.06778151634774383,-0.049575230343172794,-0.034688375226449075,0.044037054548060395,0.13262058016679923
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_immediate,next_open_5d,2022,5,1,0.2,-0.14089007315530816,-0.21251611724040953,0.16159140930916646,-0.24378884852899663,-0.23385976058638736,-0.1947866995183326,0.18050106009758538
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_immediate,next_open_5d,2023,5,1,0.2,-0.04718465944345847,-0.10422609529506532,0.0912089793624315,-0.11748459043695614,-0.11401914830792581,-0.02109181419279349,0.12089835101544844
primary_development_2022_2023_partial,current_contract,sector_leader,s4_auction_confirmed_reclaim,next_open_3d,2022,5,0,0.0,-0.22845942889689158,-0.22808680044145657,0.00045637478972861015,-0.22901837158004412,-0.22901837158004412,-0.22808680044145657,-0.22808680044145657
primary_development_2022_2023_partial,current_contract,sector_leader,s4_auction_confirmed_reclaim,next_open_3d,2023,5,5,1.0,0.020855749841492167,0.020845674774451428,1.2339386687070185e-05,0.020845674774451428,0.020845674774451428,0.020870862442053273,0.020870862442053273
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_normal,next_open_3d,2022,5,0,0.0,-0.2289516670809426,-0.2289516670809426,0.0,-0.2289516670809426,-0.2289516670809426,-0.2289516670809426,-0.2289516670809426
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_normal,next_open_3d,2023,5,5,1.0,0.01956369116327039,0.01956369116327039,0.0,0.01956369116327039,0.01956369116327039,0.01956369116327039,0.01956369116327039
primary_development_2022_2023_partial,current_contract,sector_leader,fu_r3_core_pullback,next_open_2d,2022,5,0,0.0,-0.2976098407865234,-0.2976098407865234,0.0,-0.2976098407865234,-0.2976098407865234,-0.2976098407865234,-0.2976098407865234
primary_development_2022_2023_partial,current_contract,sector_leader,fu_r3_core_pullback,next_open_2d,2023,5,5,1.0,0.11870984161931841,0.11870984161931841,0.0,0.11870984161931841,0.11870984161931841,0.11870984161931841,0.11870984161931841
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_daily_trend,next_open_1d,2022,5,0,0.0,-0.17520780518688062,-0.17520780518688062,0.0,-0.17520780518688062,-0.17520780518688062,-0.17520780518688062,-0.17520780518688062
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_daily_trend,next_open_1d,2023,5,0,0.0,-0.04883889036443845,-0.04883889036443845,0.0,-0.04883889036443845,-0.04883889036443845,-0.04883889036443845,-0.04883889036443845
primary_development_2022_2023_partial,current_contract,flow_quality,s4_auction_confirmed_reclaim,next_open_3d,2022,5,0,0.0,-0.2359026736289212,-0.2075891515910362,0.10721573234928466,-0.4010919598926892,-0.3001049490510568,-0.18560700812028152,-0.08512029948954236
primary_development_2022_2023_partial,current_contract,flow_quality,s4_auction_confirmed_reclaim,next_open_3d,2023,5,4,0.8,0.06266147486589815,0.028398806560471668,0.06808926303337581,-0.01205453411688917,0.008003151084990279,0.13956775357977858,0.1493921972211394
primary_development_2022_2023_partial,current_contract,trend_structure,s2_first_touch_reclaim,next_open_2d,2022,5,0,0.0,-0.24298200978744236,-0.2372578456321076,0.0647793704016052,-0.3293665037461455,-0.2976357560488,-0.20125570376689594,-0.14939423974326282
primary_development_2022_2023_partial,current_contract,trend_structure,s2_first_touch_reclaim,next_open_2d,2023,5,4,0.8,0.1093642010018121,0.06778284684412439,0.13761431801391125,-0.03142726903382376,0.02568889161342991,0.11840259629915928,0.3663739392861707
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_volume_proxy,next_open_3d,2022,5,0,0.0,-0.21432642450415643,-0.21155735794434127,0.04249978220082978,-0.2600756934708026,-0.2532720611932091,-0.2054400534153039,-0.1412869564971252
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_volume_proxy,next_open_3d,2023,5,2,0.4,-0.029713475116613063,-0.009426910701889835,0.0713381765161424,-0.1349064043496705,-0.08215314317496891,0.00907062257828506,0.06884846006517886
primary_development_2022_2023_partial,current_contract,sector_leader,ng_r3_volume_quality,next_open_3d,2022,5,0,0.0,-0.23224260468290572,-0.2322426046829057,2.7755575615628914e-17,-0.2322426046829057,-0.2322426046829057,-0.2322426046829057,-0.2322426046829057
primary_development_2022_2023_partial,current_contract,sector_leader,ng_r3_volume_quality,next_open_3d,2023,5,5,1.0,0.015005645561249059,0.015005645561249059,0.0,0.015005645561249059,0.015005645561249059,0.015005645561249059,0.015005645561249059
primary_development_2022_2023_partial,current_contract,flow_quality,ht_r3_core_pullback,next_open_3d,2022,5,1,0.2,-0.1748906810410965,-0.24117905472698253,0.17912967668641847,-0.33966337489553744,-0.31903354315884047,-0.12463291359223949,0.1500554811681174
primary_development_2022_2023_partial,current_contract,flow_quality,ht_r3_core_pullback,next_open_3d,2023,5,4,0.8,0.06549012170533222,0.04661963317169171,0.11268240424167965,-0.11483755941815565,0.02673369073926324,0.16447747089826148,0.2044573731356003
primary_development_2022_2023_partial,current_contract,trend_structure,s1_near_reversal,next_open_5d,2022,5,0,0.0,-0.21227509328443933,-0.19915098705534795,0.07258219853251043,-0.31584048623605165,-0.2673501972122658,-0.16970023683120194,-0.10933355908732922
primary_development_2022_2023_partial,current_contract,trend_structure,s1_near_reversal,next_open_5d,2023,5,3,0.6,0.023410720851164756,0.07463134139829641,0.11273133777380454,-0.17832696367581613,-0.015490798184845556,0.09853558902522996,0.1377044356929591
primary_development_2022_2023_partial,current_contract,flow_quality,s1_near_reversal,next_open_3d,2022,5,0,0.0,-0.17504881520722737,-0.19817195696916545,0.09586737261435695,-0.304965499606934,-0.24159984458905348,-0.0658144839542455,-0.06469229091673845
primary_development_2022_2023_partial,current_contract,flow_quality,s1_near_reversal,next_open_3d,2023,5,1,0.2,-0.02281458621542507,-0.04004655369336363,0.07632918837324164,-0.11299634661012148,-0.04473709937110881,-0.03514161546023775,0.11884868405770632
primary_development_2022_2023_partial,current_contract,sector_leader,s1_near_reversal,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.2959027387668546,-0.2959027387668546,0.0,-0.2959027387668546,-0.2959027387668546,-0.2959027387668546,-0.2959027387668546
primary_development_2022_2023_partial,current_contract,sector_leader,s1_near_reversal,protect_3pct_target6pct_3d,2023,5,5,1.0,0.10351469709149219,0.10351469709149219,0.0,0.10351469709149219,0.10351469709149219,0.10351469709149219,0.10351469709149219
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2022,5,0,0.0,-0.21283017263833443,-0.21614599978255922,0.09549385852053335,-0.31133273259739114,-0.3087835510003102,-0.17360059561122798,-0.05428798420018366
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2023,5,4,0.8,0.0734476674891188,0.06566899547709593,0.0753431003900956,-0.009404623606429685,0.007957447373283744,0.10159822430044718,0.2014182939011968
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_proxy,next_open_5d,2022,5,0,0.0,-0.21010269805780304,-0.23249877649210804,0.04980896643236614,-0.26432536860697164,-0.2528501160332136,-0.15281760371418818,-0.1480216254425336
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_proxy,next_open_5d,2023,5,1,0.2,-0.03238168982422329,-0.07837026603046104,0.10696885714832459,-0.1034857829468887,-0.08889606806025607,-0.07162847815621898,0.18047214607270834
primary_development_2022_2023_partial,current_contract,random_hash,s1_near_reversal,next_open_3d,2022,5,0,0.0,-0.16757684019660088,-0.21680948220523444,0.1073362013498331,-0.30690070795744806,-0.2304442020665448,-0.05213672579526041,-0.031593082958516705
primary_development_2022_2023_partial,current_contract,random_hash,s1_near_reversal,next_open_3d,2023,5,1,0.2,-0.012159195245383825,-0.028518357923342785,0.07089514844900378,-0.0866707181356513,-0.06036210495411576,-0.0031069748355786464,0.11786217962176937
primary_development_2022_2023_partial,current_contract,random_hash,s1_near_reversal,next_open_2d,2022,5,0,0.0,-0.25139316862426975,-0.18641543975448815,0.126002014766239,-0.4948938238878665,-0.2483294277987914,-0.17891996556513112,-0.14840718611507153
primary_development_2022_2023_partial,current_contract,random_hash,s1_near_reversal,next_open_2d,2023,5,2,0.4,-0.006019086640904114,-0.050413514715735186,0.06559911452224687,-0.06009253658577707,-0.05683953995967306,0.030577776331266904,0.10667238172539784
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_proxy,next_open_2d,2022,5,0,0.0,-0.24404717399213793,-0.24404717399213793,0.0,-0.24404717399213793,-0.24404717399213793,-0.24404717399213793,-0.24404717399213793
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_proxy,next_open_2d,2023,5,5,1.0,0.024686875617258686,0.024686875617258686,0.0,0.024686875617258686,0.024686875617258686,0.024686875617258686,0.024686875617258686
primary_development_2022_2023_partial,current_contract,sector_leader,fu_r3_core_pullback,next_open_1d,2022,5,0,0.0,-0.24708466395571085,-0.24708466395571083,5.688200336284365e-17,-0.24708466395571094,-0.24708466395571094,-0.24708466395571083,-0.24708466395571083
primary_development_2022_2023_partial,current_contract,sector_leader,fu_r3_core_pullback,next_open_1d,2023,5,5,1.0,0.027689762464840895,0.027689762464840895,0.0,0.027689762464840895,0.027689762464840895,0.027689762464840895,0.027689762464840895
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_reclaim,next_open_2d,2022,5,0,0.0,-0.20521059053329277,-0.10166373057964628,0.18022008405647003,-0.5096128198382206,-0.3101792978467821,-0.07710894947242364,-0.027488154929391162
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_reclaim,next_open_2d,2023,5,0,0.0,-0.09469459894517504,-0.07851132393326932,0.04808936475920148,-0.15712085763913308,-0.14004945027551097,-0.07289416703085194,-0.02489719584710992
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_breakout_recent,next_open_5d,2022,5,0,0.0,-0.24827188874945622,-0.24208185317460007,0.10264537962675067,-0.40468242973481316,-0.3098190680837105,-0.1737485668348847,-0.11102752591927256
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_breakout_recent,next_open_5d,2023,5,3,0.6,0.057607694884010255,0.05457359500178427,0.08061281868452991,-0.04313496607016987,-0.014863362480113107,0.117891504151455,0.17357170381709497
primary_development_2022_2023_partial,current_contract,random_hash,ng_r3_volume_quality,momentum_trail_4pct_5d,2022,5,0,0.0,-0.20401511119880777,-0.24875350440400734,0.06804781524631283,-0.2636994343416472,-0.26056774423304996,-0.15030477474264015,-0.09675009827269421
primary_development_2022_2023_partial,current_contract,random_hash,ng_r3_volume_quality,momentum_trail_4pct_5d,2023,5,2,0.4,-0.016636379736195583,-0.022193707466749313,0.06835830132512873,-0.09201753740844998,-0.08333862401304748,0.023250210961701878,0.09111775924556698
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_positive_slope,next_open_1d,2022,5,0,0.0,-0.09071072262188384,-0.09071072262188384,0.0,-0.09071072262188384,-0.09071072262188384,-0.09071072262188384,-0.09071072262188384
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_positive_slope,next_open_1d,2023,5,0,0.0,-0.15162890755247982,-0.15162890755247982,0.0,-0.15162890755247982,-0.15162890755247982,-0.15162890755247982,-0.15162890755247982
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_immediate,momentum_trail_4pct_5d,2022,5,0,0.0,-0.32786346002375544,-0.30584933442801887,0.19740436933622915,-0.5803236275203242,-0.5038480182802725,-0.2170012490925437,-0.03229507079761795
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_immediate,momentum_trail_4pct_5d,2023,5,2,0.4,-0.0004360898084913467,-0.015692629420738236,0.07928646264780638,-0.08996852399181599,-0.07077373169320722,0.049042789464582626,0.12521164659872208
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_acceleration,next_open_5d,2022,5,1,0.2,-0.17351638686902948,-0.24054029328047033,0.12373733965230321,-0.28019687139880034,-0.27578319230361914,-0.11345115252348137,0.04238957516122377
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_acceleration,next_open_5d,2023,5,2,0.4,0.012715845454767805,-0.0065266176414546795,0.09236878697195197,-0.10168055649728847,-0.053751895562576535,0.06396409046966833,0.16157420650549037
primary_development_2022_2023_partial,current_contract,random_hash,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2022,5,1,0.2,-0.18592031444454968,-0.20124285326860802,0.13245508653014917,-0.36471169337450604,-0.28075033991020293,-0.09035426001952429,0.007457574350092866
primary_development_2022_2023_partial,current_contract,random_hash,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2023,5,2,0.4,-0.017162450809160634,-0.04665597091753171,0.05155510512946695,-0.0632678656723249,-0.05845597174661754,0.011644366550364715,0.07092318774030626
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_proxy,next_open_5d,2022,5,0,0.0,-0.3283103561591001,-0.3283103561591001,0.0,-0.3283103561591001,-0.3283103561591001,-0.3283103561591001,-0.3283103561591001
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_proxy,next_open_5d,2023,5,5,1.0,0.14351273740740078,0.14351273740740078,0.0,0.14351273740740078,0.14351273740740078,0.14351273740740078,0.14351273740740078
primary_development_2022_2023_partial,current_contract,random_hash,s4_reclaim_vwap_support,next_open_5d,2022,5,0,0.0,-0.21077111759022865,-0.2499492733151808,0.06218431603917509,-0.2777109765461675,-0.2549396418089491,-0.14173901760209429,-0.1295166786787515
primary_development_2022_2023_partial,current_contract,random_hash,s4_reclaim_vwap_support,next_open_5d,2023,5,3,0.6,0.0135294843226061,0.03807435192668773,0.0723923060237005,-0.11886898156537284,-0.0001651502413523298,0.05854136594472581,0.09006583554834213
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_daily_trend,next_open_2d,2022,5,1,0.2,-0.1932318271220326,-0.19500787056603908,0.1657520754025477,-0.38481203666496044,-0.34459866852990384,-0.1166139348059626,0.07487337495670299
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_daily_trend,next_open_2d,2023,5,1,0.2,-0.04081033734531947,-0.027874458755464904,0.05984829081337478,-0.13393489075728193,-0.06509735939470918,-0.027444876956373432,0.050299899137232096
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.26320183546614173,-0.266536435425875,0.014957354925764763,-0.2763098164903497,-0.2742728136466922,-0.264186308911214,-0.23470380285657777
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,2023,5,5,1.0,0.03742446897747857,0.028242515888959874,0.022247488602048306,0.010357675245915132,0.022941437325831426,0.05381207104958907,0.07176864537709737
primary_development_2022_2023_partial,current_contract,random_hash,s0_distance_only,next_open_2d,2022,5,0,0.0,-0.21447163924494156,-0.21431306342232936,0.04278187160301272,-0.2713759109885121,-0.2513631346894091,-0.17682847708860294,-0.15847761003585425
primary_development_2022_2023_partial,current_contract,random_hash,s0_distance_only,next_open_2d,2023,5,2,0.4,-0.013047655185778306,-0.02374406502738824,0.12824319486907887,-0.21104719885699474,-0.05874138609216695,0.0490765336536898,0.1792178403939686
primary_development_2022_2023_partial,current_contract,flow_quality,s0_distance_only,next_open_2d,2022,5,0,0.0,-0.2306886658937865,-0.23826692122510862,0.048335194884122586,-0.30058714681334164,-0.26105976161901,-0.17711606684178505,-0.17641343296968726
primary_development_2022_2023_partial,current_contract,flow_quality,s0_distance_only,next_open_2d,2023,5,2,0.4,-0.019139274657669292,-0.01193906722165261,0.12889388544271144,-0.21745202971153876,-0.07116872130702645,0.026859575782659517,0.17800386916921185
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_positive_slope,next_open_1d,2022,5,0,0.0,-0.22545575198987772,-0.17701547159907993,0.1211639765892792,-0.4340933951560838,-0.283618168337732,-0.1286058251116361,-0.10394589974485668
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_positive_slope,next_open_1d,2023,5,1,0.2,-0.06429103622176344,-0.05681020213890198,0.0615366330951191,-0.13455911323301406,-0.12399314359552993,-0.04095452934871868,0.03486180720734744
primary_development_2022_2023_partial,current_contract,sector_leader,ht_r3_core_pullback,next_open_2d,2022,5,0,0.0,-0.24207103418316533,-0.24207103418316533,0.0,-0.24207103418316533,-0.24207103418316533,-0.24207103418316533,-0.24207103418316533
primary_development_2022_2023_partial,current_contract,sector_leader,ht_r3_core_pullback,next_open_2d,2023,5,5,1.0,0.004937247720034232,0.004937247720034232,0.0,0.004937247720034232,0.004937247720034232,0.004937247720034232,0.004937247720034232
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r1_auction_reclaim,next_open_3d,2022,5,0,0.0,-0.21965199881493377,-0.212025232494797,0.01844734587760682,-0.2517666266241638,-0.22746146331428385,-0.207341277785128,-0.19966539385629634
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r1_auction_reclaim,next_open_3d,2023,5,0,0.0,-0.027456730395341668,-0.02161064709724525,0.011560799275258948,-0.04918598234445326,-0.029175676755992086,-0.020078929047960714,-0.01723241673105702
primary_development_2022_2023_partial,current_contract,flow_quality,s1_touch_reclaim,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.2063938643653606,-0.19402417925266402,0.05635510372626588,-0.3079344020683933,-0.21305224443937165,-0.17822821929062094,-0.13873027677575323
primary_development_2022_2023_partial,current_contract,flow_quality,s1_touch_reclaim,protect_3pct_target6pct_3d,2023,5,1,0.2,-0.07220699193495088,-0.09158086946903266,0.0692720541190053,-0.1600011705585732,-0.1179099604941175,-0.028454701910892832,0.0369117427578618
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r1_auction_reclaim,momentum_trail_4pct_5d,2022,5,0,0.0,-0.19830707416617185,-0.19779207811451738,0.034043697272577264,-0.24665457216170472,-0.22233626049705957,-0.1745759824852693,-0.15017647757230834
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r1_auction_reclaim,momentum_trail_4pct_5d,2023,5,1,0.2,-0.037941316161209146,-0.03843969581337259,0.031337907691334294,-0.07975289632264837,-0.05491794085599688,-0.03192227349420573,0.01532622568017783
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_vwap_support,next_open_5d,2022,5,0,0.0,-0.19160502860105072,-0.23790645874022287,0.09209047884946141,-0.30043770939793946,-0.24638838470720126,-0.1277621012880391,-0.04553048887185085
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_vwap_support,next_open_5d,2023,5,2,0.4,-0.010300094995913911,-0.003369076453635045,0.057336685990693366,-0.118737279638361,-0.004582488053605505,0.035313756021632337,0.03987461314439966
primary_development_2022_2023_partial,current_contract,flow_quality,s1_near_reversal,next_open_2d,2022,5,0,0.0,-0.2575698225621414,-0.17806647330677916,0.12264258869060082,-0.4915775623581874,-0.27013452127957993,-0.17645457842662804,-0.1716159774395325
primary_development_2022_2023_partial,current_contract,flow_quality,s1_near_reversal,next_open_2d,2023,5,2,0.4,-0.011762165238050692,-0.055138214209618286,0.07083853817551519,-0.08143951870307709,-0.06436407940019817,0.04051820257829197,0.1016127835443481
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_acceleration,next_open_5d,2022,5,2,0.4,-0.148920325422678,-0.2507806051613397,0.14310267019586087,-0.27602775376978017,-0.2698559336413171,0.02299246444899916,0.02907020101004787
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_acceleration,next_open_5d,2023,5,3,0.6,0.0197174288287707,0.00894619920931139,0.09245867645565563,-0.08165037340850667,-0.05162207281998865,0.0392414862500694,0.18367190491296803
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,next_open_5d,2022,5,1,0.2,-0.11181952729113728,-0.2108428874935494,0.2095759570439591,-0.2805249188772855,-0.24043180632872552,-0.12132550207499793,0.2940274783188719
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,next_open_5d,2023,5,1,0.2,-0.04788499900908942,-0.03899836124483447,0.07759218917786798,-0.16996033942282374,-0.06529877641798765,-0.038662429153336286,0.07349491119353502
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.23279347268908782,-0.25448589356093876,0.10782905887037934,-0.3750254797403565,-0.30650428873130964,-0.15737219699502247,-0.0705795044178118
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2023,5,5,1.0,0.08133093075395866,0.05512339387414,0.07089380629231966,0.01590823741468461,0.036470330221744174,0.08311076052213018,0.2160419317370943
primary_development_2022_2023_partial,current_contract,trend_structure,fu_r3_core_pullback,next_open_3d,2022,5,0,0.0,-0.22055681512548347,-0.2667361587379661,0.11060304194809993,-0.34555049427468165,-0.3066970423860397,-0.12987399533671484,-0.05392638489201507
primary_development_2022_2023_partial,current_contract,trend_structure,fu_r3_core_pullback,next_open_3d,2023,5,5,1.0,0.0776008165462764,0.06708078235861925,0.04377935339136415,0.03280832336066908,0.039632969090326986,0.0953104945706218,0.15317151335114487
primary_development_2022_2023_partial,current_contract,flow_quality,s1_touch_reclaim,momentum_trail_4pct_5d,2022,5,0,0.0,-0.1964662601695414,-0.16764524566576688,0.08759516339419578,-0.3491400292503376,-0.21811096973312194,-0.16353827093605555,-0.08389678526242506
primary_development_2022_2023_partial,current_contract,flow_quality,s1_touch_reclaim,momentum_trail_4pct_5d,2023,5,1,0.2,-0.02777028146285876,-0.02122335082881055,0.04015300290944071,-0.09756019768660773,-0.032727219223017134,-0.013640766722855524,0.026300127146997143
primary_development_2022_2023_partial,current_contract,sector_leader,s1_break_reclaim_stable3,next_open_2d,2022,5,0,0.0,-0.28859813071838647,-0.28859813071838647,0.0,-0.28859813071838647,-0.28859813071838647,-0.28859813071838647,-0.28859813071838647
primary_development_2022_2023_partial,current_contract,sector_leader,s1_break_reclaim_stable3,next_open_2d,2023,5,5,1.0,0.05932551520310181,0.05932551520310181,0.0,0.05932551520310181,0.05932551520310181,0.05932551520310181,0.05932551520310181
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_volume_normal,next_open_5d,2022,5,0,0.0,-0.21876426987726502,-0.20288447715315006,0.14270013641047938,-0.4251724265560487,-0.323164072182506,-0.11909934651640597,-0.023501026978214434
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_volume_normal,next_open_5d,2023,5,2,0.4,-0.010903353025640671,-0.05813558885759451,0.0946750261902055,-0.10279331768499467,-0.09997504160532122,0.09391560674237853,0.11247157627732851
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_proxy,next_open_1d,2022,5,0,0.0,-0.22152160695885934,-0.22152160695885936,2.7755575615628914e-17,-0.22152160695885936,-0.22152160695885936,-0.22152160695885936,-0.22152160695885936
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_proxy,next_open_1d,2023,5,0,0.0,-0.03300584737510681,-0.03300584737510681,0.0,-0.03300584737510681,-0.03300584737510681,-0.03300584737510681,-0.03300584737510681
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_amount_acceleration,next_open_3d,2022,5,0,0.0,-0.2142961282965845,-0.2142961282965845,0.0,-0.2142961282965845,-0.2142961282965845,-0.2142961282965845,-0.2142961282965845
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_amount_acceleration,next_open_3d,2023,5,0,0.0,-0.04312820219708602,-0.04312820219708602,0.0,-0.04312820219708602,-0.04312820219708602,-0.04312820219708602,-0.04312820219708602
primary_development_2022_2023_partial,current_contract,trend_structure,cs_r3_leader_confirmation,next_open_2d,2022,5,0,0.0,-0.20668205640940113,-0.20524820660523535,0.09236122775807581,-0.33086879452516815,-0.2813315426961961,-0.14093679091779054,-0.07502494730261566
primary_development_2022_2023_partial,current_contract,trend_structure,cs_r3_leader_confirmation,next_open_2d,2023,5,2,0.4,-0.014458559272194948,-0.02707593297017996,0.09463610021052438,-0.1455448588334355,-0.058923354433708774,0.017350732140411385,0.1419006177359381
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.2526079008603248,-0.2517957260495701,0.014381137983840032,-0.2787148875296275,-0.2534665712251878,-0.24166559605315352,-0.23739672344408502
