date_idx,trade_date,candidate_count,endpoint_mean,endpoint_mean_log_return
1208,2014-12-26,802,0.051606673273148176,0.04519896741493018
1209,2014-12-29,803,0.05723868410934022,0.05054362544155761
1210,2014-12-30,811,0.06604285591566744,0.05807591769197289
1211,2014-12-31,812,0.038860116037826874,0.032431985064406345
1212,2015-01-05,806,0.01366606621667061,0.006223325933680007
1213,2015-01-06,810,0.01675922376718832,0.010347658497710835
1214,2015-01-07,811,0.009158784320130692,0.0022346775133144886
1215,2015-01-08,813,0.015409279338003687,0.00875939260705871
1216,2015-01-09,812,0.007138564149607398,0.0006505138012456447
1217,2015-01-12,813,0.016268637196202664,0.010809580985762197
1218,2015-01-13,810,0.01566723166292326,0.010736580649848625
1219,2015-01-14,809,0.033136287044039585,0.027325498487303132
1220,2015-01-15,808,0.024978081005744147,0.01868581880525949
1221,2015-01-16,806,0.06578057437421489,0.05890116166164458
1222,2015-01-19,804,0.1010765331078285,0.09146688056341498
1223,2015-01-20,801,0.07320167153949306,0.06588575553662626
1224,2015-01-21,799,0.04198366054118837,0.036509710872263706
1225,2015-01-22,799,0.04183809372604602,0.03687498982184222
1226,2015-01-23,794,0.058730065774583666,0.05252017277860308
1227,2015-01-26,796,0.054686819432555156,0.04858790339811034
1228,2015-01-27,793,0.046601964569428035,0.040975887555162196
1229,2015-01-28,796,0.07683392894480919,0.06946692879515172
1230,2015-01-29,800,0.07413479423397802,0.06617340576643005
1231,2015-01-30,795,0.09173359923473261,0.083147305659413
1232,2015-02-02,794,0.09791957960524247,0.089222071830703
1233,2015-02-03,798,0.09180894647435348,0.0834075514857077
1234,2015-02-04,800,0.08557227957939176,0.07757631868984982
1235,2015-02-05,800,0.11095988158253021,0.10184536121657288
1236,2015-02-06,795,0.14838368352429368,0.13462062662549365
1237,2015-02-09,791,0.18672287058542622,0.16652408701556506
1238,2015-02-10,794,0.18413791437998417,0.16409998196935535
1239,2015-02-11,792,0.19415370853668645,0.1728751528247288
1240,2015-02-12,789,0.1885082104683916,0.1680633029037969
1241,2015-02-13,785,0.18706944354351573,0.16635973862023706
1242,2015-02-16,783,0.19662128554992817,0.17383685994846088
1243,2015-02-17,781,0.19422909513559483,0.1705178026406311
1244,2015-02-25,776,0.207882021793846,0.18101267018255202
1245,2015-02-26,773,0.18329960977657725,0.16142592907644646
1246,2015-02-27,770,0.1785165518138243,0.15731997239387394
1247,2015-03-02,762,0.1879678635956998,0.16647580365135659
1248,2015-03-03,755,0.1924142331036042,0.1700769506411641
1249,2015-03-04,752,0.2012471705165808,0.17718456882425038
1250,2015-03-05,746,0.21926361648303433,0.19197225173288812
1251,2015-03-06,745,0.25776498337376286,0.22270912906012444
1252,2015-03-09,749,0.2653187209614696,0.22854126569393174
1253,2015-03-10,742,0.24166313930906635,0.20928492401420642
1254,2015-03-11,738,0.22495490391842823,0.19467854103128188
1255,2015-03-12,736,0.2535616968914679,0.21750184308853834
1256,2015-03-13,740,0.26446274867457514,0.22646934048782802
1257,2015-03-16,737,0.23100916897796545,0.1999601219716806
1258,2015-03-17,737,0.17257832022555353,0.1519005675827233
1259,2015-03-18,742,0.17171763215980285,0.15118141300198398
1260,2015-03-19,732,0.17616598314555237,0.15535360071779364
1261,2015-03-20,733,0.13743796931781568,0.12158018747520902
1262,2015-03-23,724,0.147284064535341,0.13120300805386106
1263,2015-03-24,720,0.17954925998282206,0.158422108711377
1264,2015-03-25,723,0.18537365955482257,0.16302045465695408
1265,2015-03-26,722,0.18202811818333844,0.16094822821621968
1266,2015-03-27,727,0.17911491313538652,0.1583985506044254
1267,2015-03-30,722,0.11742603515082625,0.10406373080015809
1268,2015-03-31,723,0.15056236863267036,0.13265848564051777
1269,2015-04-01,721,0.11849380175644582,0.1037233228798752
1270,2015-04-02,713,0.12033306803128312,0.10519736996363362
1271,2015-04-03,707,0.04673829169730199,0.03812823476068226
1272,2015-04-07,705,0.007029996967192489,-0.00018288415727310252
1273,2015-04-08,701,-0.006646659542004659,-0.013841736631191981
1274,2015-04-09,698,0.0504750352476945,0.04136144714399178
1275,2015-04-10,694,0.05525838448915977,0.045851215621341035
1276,2015-04-13,693,0.05563012349396113,0.04530416011428748
1277,2015-04-14,689,0.06327883021173818,0.05314882519087441
1278,2015-04-15,688,0.1172369558028782,0.10226059781493912
1279,2015-04-16,687,0.05883747908531443,0.04779435970185554
1280,2015-04-17,689,0.07146797603059084,0.057846609713923205
1281,2015-04-20,684,0.12161630354214076,0.10394452597707324
1282,2015-04-21,691,0.09110716054523997,0.0763709751979132
1283,2015-04-22,685,0.10235913070819483,0.08597310243586995
1284,2015-04-23,692,0.1385410594552213,0.11954253001580507
1285,2015-04-24,688,0.15097626132105793,0.1321418114227784
1286,2015-04-27,694,0.18422820582088104,0.1592202960936527
1287,2015-04-28,693,0.2509400940474666,0.211712085858057
1288,2015-04-29,697,0.1328863810385922,0.11414614441612393
1289,2015-04-30,695,0.14970344635063326,0.12659285396280287
1290,2015-05-04,699,0.20624739977279694,0.17462330356253666
1291,2015-05-05,694,0.30383366394326056,0.2524798331981555
1292,2015-05-06,693,0.3408735981980449,0.2807077259306802
1293,2015-05-07,692,0.3550986461040249,0.2908267919513655
1294,2015-05-08,687,0.3326230467458288,0.27692540972896196
1295,2015-05-11,691,0.28290143946145946,0.24187186467558172
1296,2015-05-12,692,0.2669834932658924,0.22849286789739726
1297,2015-05-13,684,0.2718241788757865,0.2320672289148678
1298,2015-05-14,682,0.2904374255041545,0.24589769570439707
1299,2015-05-15,681,0.3342322047195355,0.27918998686672974
1300,2015-05-18,676,0.2884668683083508,0.24392009306667592
1301,2015-05-19,670,0.19358341202618548,0.1674346616649183
1302,2015-05-20,673,0.2017965664187869,0.17408934392319245
1303,2015-05-21,670,0.10930259478271508,0.09264009928143996
1304,2015-05-22,667,0.02004626722553622,0.010262633885988063
1305,2015-05-25,659,-0.012352402244001338,-0.02114068449844503
1306,2015-05-26,662,-0.012047123003581692,-0.022091197504985484
1307,2015-05-27,659,-0.06158794462031612,-0.07484868962373334
1308,2015-05-28,657,-0.08006254711180048,-0.09520683391949217
1309,2015-05-29,651,-0.15743889244447526,-0.1877989646650706
1310,2015-06-01,644,-0.16035601151825118,-0.18929751020595337
1311,2015-06-02,651,-0.24361589632981304,-0.2957075866808258
1312,2015-06-03,657,-0.2973264372382027,-0.37062098701674684
1313,2015-06-04,663,-0.3645552200968286,-0.4721681175593574
1314,2015-06-05,661,-0.3877915137295249,-0.5152357455262421
1315,2015-06-08,655,-0.42895721024282646,-0.5863271306265158
1316,2015-06-09,649,-0.4550197683642468,-0.6355625815927036
1317,2015-06-10,652,-0.4320065472317871,-0.5956230179324631
1318,2015-06-11,648,-0.4057666221044291,-0.5529375279341849
1319,2015-06-12,651,-0.37369888657296274,-0.49738388648766113
1320,2015-06-15,656,-0.3440891845262718,-0.44239244191400096
1321,2015-06-16,663,-0.3654891638732115,-0.4731830080152895
1322,2015-06-17,663,-0.3628254745550296,-0.46962736432869956
1323,2015-06-18,669,-0.28166150447870925,-0.3470690804375137
1324,2015-06-19,671,-0.22216033286630402,-0.2643233548132549
1325,2015-06-23,673,-0.22819083828750975,-0.26989759600140817
1326,2015-06-24,676,-0.23398428576166283,-0.2764573613709962
1327,2015-06-25,674,-0.13712149912571583,-0.15579880534384988
1328,2015-06-26,678,-0.12054233275529734,-0.1368736396712465
1329,2015-06-29,683,-0.09390284725433178,-0.10799275483248792
1330,2015-06-30,682,-0.1790112368712991,-0.20765417711349157
1331,2015-07-01,685,-0.07769789639308056,-0.09037151053581424
1332,2015-07-02,679,0.017522541502461835,0.006569109307824795
1333,2015-07-03,670,-0.046830962298250296,-0.05761437577469497
1334,2015-07-06,664,0.10164935315771734,0.08744665147836163
1335,2015-07-07,639,0.31961967350320425,0.2650963771216205
1336,2015-07-08,477,0.3443261225516488,0.28063751030643774
1337,2015-07-09,436,0.11492030146153144,0.09823840006568742
1338,2015-07-10,452,0.044807944961141516,0.03447097290947498
1339,2015-07-13,575,0.0668605680142671,0.0558290701523674
1340,2015-07-14,626,0.09067615533529144,0.07929481537359157
1341,2015-07-15,651,0.19499341926003483,0.16771749243571052
1342,2015-07-16,649,0.158125596946444,0.1380733847213883
1343,2015-07-17,658,0.0947185462240928,0.08251965119530902
1344,2015-07-20,665,0.12236746939075965,0.1068443925821793
1345,2015-07-21,668,-0.006693462033015063,-0.014860031159581583
1346,2015-07-22,674,0.00575492575679849,-0.0019740457833384746
1347,2015-07-23,672,-0.06875658696879414,-0.07795843695819527
1348,2015-07-24,672,-0.08764985984063449,-0.09865030377149757
1349,2015-07-27,674,-0.06183670984010436,-0.07125954295568099
1350,2015-07-28,670,-0.18892912337306275,-0.2173559010358115
1351,2015-07-29,668,-0.251555889226743,-0.2990354341488586
1352,2015-07-30,664,-0.17758070845900284,-0.2044980253502277
1353,2015-07-31,660,-0.1051239629999283,-0.11896791420461661
1354,2015-08-03,651,-0.12181413994805913,-0.1379152177256126
1355,2015-08-04,652,-0.22580105892919644,-0.2645722032646451
1356,2015-08-05,654,-0.21292352817051216,-0.2492896632881118
1357,2015-08-06,650,-0.23509068129727473,-0.27642264720453297
1358,2015-08-07,648,-0.22443883075166127,-0.2623142657875316
1359,2015-08-10,655,-0.22805469033933948,-0.26619548313863767
1360,2015-08-11,651,-0.2387058342078818,-0.28013991432329605
1361,2015-08-12,645,-0.2241396433774873,-0.26110193687632627
1362,2015-08-13,646,-0.310821421089944,-0.38241645442759437
1363,2015-08-14,649,-0.3534359936175498,-0.4501906566345656
1364,2015-08-17,646,-0.3184721893630922,-0.3962753795649383
1365,2015-08-18,640,-0.23678719647541585,-0.2805395014625758
1366,2015-08-19,642,-0.2661618662815297,-0.320904603751712
1367,2015-08-20,640,-0.19611171350752557,-0.22751208924725524
1368,2015-08-21,640,-0.10455499414019868,-0.11895938255567391
1369,2015-08-24,641,0.012688891911726988,0.003962924323298005
1370,2015-08-25,640,0.02940397125439631,0.021828878876087636
1371,2015-08-26,641,0.015540721285677779,0.008870764233408133
1372,2015-08-27,644,-0.013134841902632706,-0.01871465082714756
1373,2015-08-28,651,-0.0787963755992091,-0.08852067614300207
1374,2015-08-31,644,-0.034172725533579924,-0.040464782225402916
1375,2015-09-01,646,0.13137268085626852,0.1157005627648408
1376,2015-09-02,654,0.09504763156603538,0.08281806121376835
1377,2015-09-07,654,0.1661034878843538,0.14698545969989485
1378,2015-09-08,656,0.10220711290875022,0.09185961792496038
1379,2015-09-09,662,0.07417287366326512,0.06650122096725375
1380,2015-09-10,659,0.11420272416718713,0.10304538645551647
1381,2015-09-11,667,0.11214542479133527,0.10141633812094125
1382,2015-09-14,659,0.25970704438484926,0.22297826597527887
1383,2015-09-15,660,0.32271810555195607,0.27068782585846857
1384,2015-09-16,662,0.13601843241683603,0.12072081400524047
1385,2015-09-17,663,0.199473728791596,0.1734317680938944
1386,2015-09-18,659,0.24513030680651143,0.21034692615356057
1387,2015-09-21,656,0.18530092590272698,0.16339277758648305
1388,2015-09-22,655,0.21257373505371502,0.18489947796912629
1389,2015-09-23,651,0.17046578291138548,0.15140326292341605
1390,2015-09-24,657,0.17721470760814478,0.15722956398904683
1391,2015-09-25,661,0.2096492331577169,0.1840643946622889
1392,2015-09-28,655,0.18032130275760558,0.16038205242136105
1393,2015-09-29,656,0.1741819108018961,0.15508473844074006
1394,2015-09-30,648,0.19525248984544663,0.172428821575427
1395,2015-10-08,644,0.19596965579617542,0.17376723724834833
1396,2015-10-09,643,0.18915355504404618,0.1679901128776853
1397,2015-10-12,644,0.16913174771648104,0.15075412859671797
1398,2015-10-13,645,0.15308339208718244,0.13686133523056335
1399,2015-10-14,643,0.1852796437145641,0.16394930811484973
1400,2015-10-15,645,0.12721209257061397,0.11405032076893183
1401,2015-10-16,652,0.08832483500870912,0.07842104840847298
1402,2015-10-19,645,0.11594690150272664,0.10356987883254544
1403,2015-10-20,646,0.08640283000759634,0.07720195123924094
1404,2015-10-21,650,0.15545813975855707,0.13858166838646177
1405,2015-10-22,646,0.12571074545128277,0.11141054470133055
1406,2015-10-23,657,0.09705070491817806,0.08536410061880602
1407,2015-10-26,661,0.10172886350058279,0.09085277654740785
1408,2015-10-27,664,0.09815091931794809,0.08742612477815905
1409,2015-10-28,662,0.12818811742695796,0.11429118621673
1410,2015-10-29,667,0.12026108817605446,0.10772099032156005
1411,2015-10-30,666,0.06439628278320168,0.05653161383833553
1412,2015-11-02,665,0.06894046684098605,0.0594289820771637
1413,2015-11-03,669,0.07239098585151924,0.06369763486064549
1414,2015-11-04,672,0.020638044444716626,0.01513955429243393
1415,2015-11-05,667,0.03894395103648087,0.032572693343862674
1416,2015-11-06,661,0.010574583883616375,0.0046491140811930984
1417,2015-11-09,667,0.0102467004459692,0.004253688652799332
1418,2015-11-10,666,-0.02876540327160801,-0.034646445489560744
1419,2015-11-11,673,-0.04380061459186332,-0.05051474037339946
1420,2015-11-12,672,-0.03126394646430223,-0.03717607598042044
1421,2015-11-13,669,-0.012842144354106301,-0.018206336348371616
1422,2015-11-16,672,-0.037520853016411865,-0.04294890854066248
1423,2015-11-17,672,-0.013909199778070268,-0.01916486663440741
1424,2015-11-18,671,0.006160639900595836,0.0008211680897451256
1425,2015-11-19,672,0.007616286932153301,0.0022569414492332913
1426,2015-11-20,666,-0.0051411801793398585,-0.010208420344782997
1427,2015-11-23,662,0.02083746067716408,0.01530988828554231
1428,2015-11-24,661,0.019855665580206443,0.014569191165252961
1429,2015-11-25,665,-0.012398297092054544,-0.017411295136952526
1430,2015-11-26,662,-0.0026433253130818198,-0.007437543735024987
1431,2015-11-27,657,0.07547916324525332,0.0683578728489673
1432,2015-11-30,660,0.04553804715361559,0.0399210423758674
1433,2015-12-01,658,0.05384563400953623,0.04779770563754955
1434,2015-12-02,656,0.05936720300610986,0.05262263871437463
1435,2015-12-03,657,0.02405167043857954,0.019472478597672666
1436,2015-12-04,662,-0.06676941337526404,-0.07334332792811113
1437,2015-12-07,663,-0.08246302850341472,-0.09131736000805236
1438,2015-12-08,666,-0.03221351089212601,-0.03814897178816373
1439,2015-12-09,666,-0.1219759868231026,-0.13623132388939516
1440,2015-12-10,663,-0.09992140789005659,-0.11225240074820794
1441,2015-12-11,663,-0.1565838338534009,-0.17836856841152002
1442,2015-12-14,668,-0.18534521604706897,-0.2122372567010055
1443,2015-12-15,665,-0.22429422139359947,-0.26203891274771823
1444,2015-12-16,663,-0.20352262677976,-0.23430412786212992
1445,2015-12-17,664,-0.25167305908917664,-0.29774548866544776
1446,2015-12-18,661,-0.23769419971091246,-0.27766203561925185
1447,2015-12-21,665,-0.22096373986985002,-0.25509158282732164
1448,2015-12-22,667,-0.2330208932715601,-0.270490467666131
1449,2015-12-23,667,-0.25502520965236325,-0.3000518046585095
1450,2015-12-24,657,-0.24030233497583964,-0.2800507904135422
1451,2015-12-25,656,-0.23733538791406672,-0.2759487727154755
1452,2015-12-28,654,-0.2751880537103349,-0.3281907803757241
1453,2015-12-29,658,-0.2941135300838567,-0.35597399125069645
1454,2015-12-30,655,-0.32948400148453605,-0.4088554615966767
1455,2015-12-31,660,-0.2913239055124436,-0.35210218021592327
1456,2016-01-04,655,-0.1937539280607287,-0.2214167001443285
1457,2016-01-05,662,-0.19637850284705843,-0.22429275004268381
1458,2016-01-06,667,-0.19683494732953954,-0.22442891403663182
1459,2016-01-07,671,-0.13815778355032965,-0.1536725184772963
1460,2016-01-08,670,-0.11990798281457053,-0.1324770947024352
1461,2016-01-11,679,-0.06988085868023611,-0.07798414125907811
1462,2016-01-12,683,-0.037992645683536434,-0.043800158875907005
1463,2016-01-13,681,0.06029817012392351,0.05246034660965542
1464,2016-01-14,691,-0.00609756903715301,-0.011188943959052258
1465,2016-01-15,688,0.05528074866700525,0.04847886054098392
1466,2016-01-18,680,0.03742961273982313,0.032954483756256474
1467,2016-01-19,680,-0.004513543315389303,-0.008291011774204889
1468,2016-01-20,680,0.026350105258119157,0.02248453316690741
1469,2016-01-21,679,-0.04736020888780711,-0.05266893215006838
1470,2016-01-22,679,-0.05264587760880653,-0.05841331716706213
1471,2016-01-25,683,-0.09532715429774845,-0.10535512738355093
1472,2016-01-26,683,-0.0092343938382517,-0.014062366984639682
1473,2016-01-27,690,0.07571140799386278,0.06863000020652506
1474,2016-01-28,692,0.1176042517771974,0.10652921257258194
1475,2016-01-29,688,0.04973989545422143,0.04321989645546392
1476,2016-02-01,694,0.08623521307953673,0.07727840142158517
1477,2016-02-02,692,0.06372764508007431,0.05669055597185129
1478,2016-02-03,700,0.01303536842743467,0.008696490680922205
1479,2016-02-04,697,-0.023135513273018334,-0.027591327039323533
1480,2016-02-05,699,0.02339869182112524,0.019640893842588873
1481,2016-02-15,702,0.015521954025916006,0.011901276583144464
1482,2016-02-16,702,-0.025892581665066555,-0.030152102400285492
1483,2016-02-17,702,-0.05915513576739375,-0.06526119176401057
1484,2016-02-18,700,-0.01614235266502614,-0.01991594245475659
1485,2016-02-19,706,-0.00400787059383575,-0.007122836771301915
1486,2016-02-22,706,0.014819158887290778,0.011998863100260982
1487,2016-02-23,709,0.021895844697290886,0.019012021575470363
1488,2016-02-24,707,0.01802216188481889,0.015224288729102416
1489,2016-02-25,708,0.08180996598759706,0.07573490024198003
1490,2016-02-26,705,0.10231101522668007,0.09445599198978226
1491,2016-02-29,708,0.15007360633722464,0.136111832720079
1492,2016-03-01,711,0.1021226677370982,0.09348862413227325
1493,2016-03-02,715,0.07965361540469543,0.07223527670034875
1494,2016-03-03,717,0.08448946709202984,0.07666983504157499
1495,2016-03-04,713,0.09234534282900843,0.08303693561013004
1496,2016-03-07,713,0.10734078886368159,0.09635616579969218
1497,2016-03-08,720,0.13809333921736752,0.12439212412460174
1498,2016-03-09,724,0.11816961393586761,0.10680672633003804
1499,2016-03-10,726,0.14064839614645677,0.1268327525358765
1500,2016-03-11,728,0.13959826853933519,0.12629019198518618
1501,2016-03-14,728,0.11092511517895068,0.10150001778405852
1502,2016-03-15,723,0.1253774126539655,0.1146375910762961
1503,2016-03-16,723,0.14693351123840412,0.13314543891619496
1504,2016-03-17,722,0.10901233536545045,0.10030598210445513
1505,2016-03-18,729,0.04679916235627875,0.04295924324347431
1506,2016-03-21,721,0.04358861419538084,0.040005697791211665
1507,2016-03-22,720,-0.0019276570438200402,-0.005033972730908582
1508,2016-03-23,722,-0.013949306106286438,-0.017484689770901247
1509,2016-03-24,722,0.0030099579182755296,-0.0002600509119845878
1510,2016-03-25,725,-0.01928927013269176,-0.023028306679448683
1511,2016-03-28,724,0.004069177869883255,0.00076601986808751
1512,2016-03-29,730,0.006666639321069041,0.0032400336123031425
1513,2016-03-30,729,-0.02937541473899624,-0.0331325516250497
1514,2016-03-31,724,-0.024437428536813306,-0.0279579711269243
1515,2016-04-01,721,0.002900217282309697,-0.0002550643738713784
1516,2016-04-05,716,-0.017472456860173607,-0.020679026474943945
1517,2016-04-06,710,-0.02076846387140571,-0.023905644519317905
1518,2016-04-07,711,-0.0308109731623823,-0.034226268725352185
1519,2016-04-08,711,-0.07776996799375935,-0.08463069169771507
1520,2016-04-11,704,-0.08820771955635626,-0.09589880534260949
1521,2016-04-12,705,-0.08874498293834164,-0.09723541630672333
1522,2016-04-13,710,-0.1029778571320619,-0.11379435285516004
1523,2016-04-14,709,-0.10849961309712801,-0.12013211236371062
1524,2016-04-15,711,-0.08557272222647562,-0.09471785926164955
1525,2016-04-18,716,-0.08528760410986734,-0.09361287569524335
1526,2016-04-19,717,-0.11272616036216965,-0.12471177829711218
1527,2016-04-20,716,-0.05858471673603076,-0.06469195165977605
1528,2016-04-21,717,-0.03571785028440672,-0.04051366628898048
1529,2016-04-22,715,-0.035234945918062144,-0.0399893201623785
1530,2016-04-25,714,-0.04400031818479693,-0.04919156876247173
1531,2016-04-26,714,-0.06144751738939507,-0.06721928728333658
1532,2016-04-27,706,-0.050679773072400146,-0.05580168173625638
1533,2016-04-28,703,-0.04119264259530987,-0.045558826814329004
1534,2016-04-29,708,-0.05087320502519563,-0.05539003498923295
1535,2016-05-03,721,-0.035633878916749524,-0.03913655110781266
1536,2016-05-04,725,-0.032769625893039306,-0.03614663186968453
1537,2016-05-05,731,-0.03565121449898959,-0.03919758306686418
1538,2016-05-06,733,0.020709203446832185,0.01789503773968762
1539,2016-05-09,733,0.057985095919562836,0.05371181365791655
1540,2016-05-10,730,0.04996697797915621,0.04598246499071772
1541,2016-05-11,731,0.07259060937967002,0.06662523615933529
1542,2016-05-12,734,0.010995890939486408,0.008262769933572542
1543,2016-05-13,737,0.01747182459638429,0.014460186801877146
1544,2016-05-16,744,0.026621967748900306,0.023030888400544756
1545,2016-05-17,743,0.040509834405756145,0.03561389539566075
1546,2016-05-18,744,0.06823720157804165,0.062199345781777465
1547,2016-05-19,744,0.07636218336068928,0.06958886540444736
1548,2016-05-20,750,0.04245314518525265,0.038104396852742556
1549,2016-05-23,758,0.04844723101176126,0.04392064134440447
1550,2016-05-24,763,0.048485448116353906,0.044049637909080785
1551,2016-05-25,769,0.04894404282325773,0.04398439597141017
1552,2016-05-26,775,0.06978049509492026,0.06351222177551745
1553,2016-05-27,771,0.08475841713296392,0.07757069643770349
1554,2016-05-30,772,0.08408386065241479,0.07713171719338192
1555,2016-05-31,774,0.04028750179881153,0.036218635615824835
1556,2016-06-01,773,0.035835108518925324,0.032274569840576965
1557,2016-06-02,779,0.0471320409613628,0.043028854668725774
1558,2016-06-03,779,0.04732616846430619,0.04326090063691398
1559,2016-06-06,777,0.05548698246176984,0.05054375109610194
1560,2016-06-07,781,0.058428792077758814,0.05326581627859457
1561,2016-06-08,779,0.0698809519086442,0.0643886263658038
1562,2016-06-13,783,0.11426102320948647,0.10487766560124619
1563,2016-06-14,787,0.13305949119971106,0.12162668266264219
1564,2016-06-15,789,0.0914413730307873,0.08432873796300097
1565,2016-06-16,783,0.08976357949754618,0.08291905276812679
1566,2016-06-17,777,0.08129231983515137,0.07532795291844535
1567,2016-06-20,775,0.06659822670019967,0.06147614025709363
1568,2016-06-21,772,0.08950358172577406,0.08291777108217603
1569,2016-06-22,767,0.06917267123768786,0.0643772743372385
1570,2016-06-23,770,0.07799039423834629,0.0727711029299518
1571,2016-06-24,773,0.0870853522364749,0.08104142497974942
1572,2016-06-27,772,0.06189837604425883,0.05739643265787349
1573,2016-06-28,775,0.057098241349036294,0.05295323086477326
1574,2016-06-29,775,0.013875665736662584,0.010656343073277522
1575,2016-06-30,778,0.01615748263639338,0.012426008974696607
1576,2016-07-01,781,0.015605009580593736,0.012162175479160823
1577,2016-07-04,789,-0.03004449181142964,-0.03376707418561086
1578,2016-07-05,797,-0.02220249267382935,-0.025904306184840437
1579,2016-07-06,796,-0.026157872476148473,-0.030116363737435724
1580,2016-07-07,794,-0.021995729336863144,-0.025603850640271392
1581,2016-07-08,801,-0.026358681968080472,-0.030106131841454407
1582,2016-07-11,800,-0.009487342179018015,-0.01283457630209325
1583,2016-07-12,803,-0.01714630572916592,-0.02039689659287574
1584,2016-07-13,797,-0.025179953201649948,-0.028217915487165516
1585,2016-07-14,810,-0.04159068176070125,-0.04526542579149942
1586,2016-07-15,815,-0.023621953700410567,-0.026542949934120718
1587,2016-07-18,816,0.002717096792848144,0.0001718241089962081
1588,2016-07-19,826,0.005154632000171142,0.0024894097522993063
1589,2016-07-20,828,0.008613163934613394,0.00596360995178224
1590,2016-07-21,828,0.005018258269143444,0.0022013713056963993
1591,2016-07-22,831,0.016726790265772475,0.01377355632491039
1592,2016-07-25,827,0.0003008405651439414,-0.0024263554652898542
1593,2016-07-26,831,-0.012561336866936201,-0.015360786013408177
1594,2016-07-27,839,0.032954056515693206,0.03026246963032208
1595,2016-07-28,836,0.022928036885482537,0.02035401769444829
1596,2016-07-29,837,0.037040701843108294,0.03411862730828863
1597,2016-08-01,845,0.053266286916105,0.04963005092437907
1598,2016-08-02,848,0.044306945574444055,0.04114559853182758
1599,2016-08-03,851,0.03970143088752039,0.03692312767927312
1600,2016-08-04,850,0.024417477749520914,0.022300807228332734
1601,2016-08-05,851,0.027493457076609377,0.025311410609788754
1602,2016-08-08,864,0.01729782519918512,0.015174369131709177
1603,2016-08-09,867,0.022512354962728492,0.02036486924610298
1604,2016-08-10,870,0.02793682572965767,0.02562140016680031
1605,2016-08-11,874,0.04489281017280523,0.041773107039877286
1606,2016-08-12,880,0.020172353669245652,0.017823937712276295
1607,2016-08-15,874,-0.03288016205537866,-0.03595455675616401
1608,2016-08-16,872,-0.02921324719048018,-0.03232670028513969
1609,2016-08-17,879,-0.038906079753467854,-0.04212562919563911
1610,2016-08-18,879,-0.02785197410515835,-0.030727837172369127
1611,2016-08-19,879,-0.030457732932165582,-0.03339307016177091
1612,2016-08-22,880,-0.015854871741777805,-0.01810804539381772
1613,2016-08-23,882,-0.013838396553446954,-0.016051629834368517
1614,2016-08-24,883,-0.012934806554761239,-0.015107228657451264
1615,2016-08-25,874,-0.03422618710050451,-0.037169250254865685
1616,2016-08-26,872,-0.027043593683195408,-0.029680223830040917
1617,2016-08-29,864,-0.03164749823901258,-0.034275524533042286
1618,2016-08-30,865,-0.02617297725532624,-0.028637517450794896
1619,2016-08-31,874,-0.02246305300788613,-0.024845125026551052
1620,2016-09-01,870,0.005412887426323375,0.003354932355607255
1621,2016-09-02,863,0.010963460602933814,0.008886056572709513
1622,2016-09-05,859,0.008698259615279709,0.006565741595593161
1623,2016-09-06,859,-0.004974657663564839,-0.007047640502461134
1624,2016-09-07,854,-0.005212461090506549,-0.007136935566533421
1625,2016-09-08,848,-0.016890848013748117,-0.01889225514904638
1626,2016-09-09,844,0.02451948169508499,0.02246212676257028
1627,2016-09-12,848,0.03066199254911071,0.028503686429446413
1628,2016-09-13,844,0.03778185418909592,0.035387650093791564
1629,2016-09-14,839,0.03307490508257038,0.03071964085802177
1630,2016-09-19,830,0.0331790913731289,0.03068459052401459
1631,2016-09-20,831,0.03783621410372232,0.03514546264943537
1632,2016-09-21,826,0.026005798571842573,0.02357761687746312
1633,2016-09-22,831,0.022184184916341384,0.020027846790818846
1634,2016-09-23,827,0.020789661301175207,0.018791074276955987
1635,2016-09-26,824,0.04543757722602148,0.042340262171543304
1636,2016-09-27,824,0.04394640820037327,0.04083775598846155
1637,2016-09-28,829,0.03780787929801823,0.034866891031857326
1638,2016-09-29,826,0.04424097525841245,0.04078263586030351
1639,2016-09-30,821,0.029269031253453325,0.026338208146630522
1640,2016-10-10,825,0.017735567145599897,0.015052316958424657
1641,2016-10-11,829,0.01930050134895576,0.016645995847759644
1642,2016-10-12,832,0.010298579943152548,0.007309999046189537
1643,2016-10-13,829,0.023914041811338008,0.020776627392375537
1644,2016-10-14,832,0.03054809930416433,0.026818784212106265
1645,2016-10-17,827,0.04630385409814895,0.04202468344507868
1646,2016-10-18,826,0.02819330634416214,0.02496210734056456
1647,2016-10-19,827,0.030007742806841722,0.027088253468378225
1648,2016-10-20,821,0.028733241158370528,0.02566276511713185
1649,2016-10-21,829,0.025453253266436975,0.022670188302251634
1650,2016-10-24,826,0.017967822855946183,0.015309397558783773
1651,2016-10-25,832,0.02185451799463268,0.01925548380440545
1652,2016-10-26,834,0.021990581244058997,0.01954976931727139
1653,2016-10-27,826,0.021318741659747977,0.01858423461151941
1654,2016-10-28,824,0.036587278703292626,0.03342134037829943
1655,2016-10-31,835,0.036190748663408635,0.0330718128445579
1656,2016-11-01,835,0.02105868478656975,0.018210601783805246
1657,2016-11-02,837,0.021391655982541825,0.018568056082792064
1658,2016-11-03,836,0.018575232080030746,0.015926535148896175
1659,2016-11-04,837,0.00601071035898354,0.0035105413482363537
1660,2016-11-07,832,-0.008812362461307762,-0.011062876870799581
1661,2016-11-08,836,-0.010107034067879543,-0.012147419906069979
