model_id,top_k,slot_count,policy_name,policy_kind,fixed_day,cost_scenario,year,starting_equity_cny,ending_equity_cny,net_return,maximum_drawdown,annualized_volatility,sharpe_zero_rate,mean_position_count,mean_capital_utilization,trading_session_count
structured_joint_turnover_180x35_v2,1,1,fixed_d4,fixed,4.0,double_slippage,2024,366545.70925254305,1176850.5773487191,2.210651625819173,-0.47669225251137093,0.6561087187336142,2.179965325737447,0.7479338842975206,0.7475382499795191,242
structured_joint_turnover_180x35_v2,1,1,fixed_d4,fixed,4.0,double_slippage,2025,1176850.5773487191,1697564.0423293023,0.44246353360651636,-0.3562368015932238,0.4886968655030576,1.018582878154488,0.7489711934156379,0.7488013526594554,243
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,base,2020,1000000.0,556419.0781134234,-0.4435809218865766,-0.4737788823343475,0.4626438103959953,-1.0828860405424083,0.7983539094650206,0.7979370714376217,243
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,base,2021,556419.0781134234,1096862.3873501546,0.971288243870323,-0.3138987675342083,0.5510936987465566,1.550821664308973,0.8024691358024691,0.801380821707609,243
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,base,2022,1096862.3873501546,1378272.034758614,0.2565587540003995,-0.36201292405736074,0.48039313413449136,0.7323607744808236,0.7975206611570248,0.7970880320480819,242
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,base,2023,1378272.034758614,3413318.2204778213,1.4765199716728046,-0.25718901766988456,0.4951822864514389,2.1606023124964606,0.8016528925619835,0.801583636420763,242
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,base,2024,3413318.2204778213,7404271.796058177,1.169229857221362,-0.44308145381120934,0.6578807740867846,1.5532620881533938,0.8016528925619835,0.8016046418594202,242
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,base,2025,7404271.796058177,12422699.885819536,0.6777746992530753,-0.3787811370129398,0.521758740228617,1.2869993608236436,0.7983539094650206,0.7983588620998535,243
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,double_slippage,2020,1000000.0,520010.18545140163,-0.47998981454859835,-0.5026540053534014,0.4625905021284097,-1.2342994634218507,0.7983539094650206,0.7977328435228636,243
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,double_slippage,2021,520010.18545140163,957575.3823958227,0.8414550506632612,-0.3291169597443425,0.5516003623932837,1.4215677382290792,0.8024691358024691,0.8013060516750307,243
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,double_slippage,2022,957575.3823958227,1123552.3309599492,0.1733304255889052,-0.37014284293225486,0.48047311770252427,0.5837679713074815,0.7975206611570248,0.7970541746938982,242
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,double_slippage,2023,1123552.3309599492,2601664.9578798967,1.3155707893526118,-0.2602897294693932,0.4953769679306653,2.018206465658818,0.8016528925619835,0.8015643997290218,242
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,double_slippage,2024,2601664.9578798967,5276739.427279654,1.028216358642768,-0.44578762073694067,0.656759986951928,1.447975047128291,0.8016528925619835,0.8015663850099817,242
structured_joint_turnover_180x35_v2,1,1,fixed_d5,fixed,5.0,double_slippage,2025,5276739.427279654,8272171.64443459,0.5676672608977373,-0.40181313217173054,0.5220953193148176,1.1514531483553077,0.7983539094650206,0.7983314353116416,243
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,base,2020,1000000.0,907267.5503099508,-0.09273244969004912,-0.48501608269968766,0.4851133527743813,0.03327662246517764,0.831275720164609,0.8308487438554091,243
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,base,2021,907267.5503099508,602808.0934740574,-0.3355784704653888,-0.5972152189128255,0.5369958838623557,-0.5223666884790317,0.8353909465020576,0.8338056130877812,243
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,base,2022,602808.0934740574,397051.84920751804,-0.3413295980827675,-0.4888966449227402,0.5299471950740293,-0.5571518783955537,0.8305785123966942,0.8293079445639558,242
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,base,2023,397051.84920751804,858464.5821696663,1.1620969248300672,-0.3306596768108033,0.49506501337009723,1.8718930025064426,0.8347107438016529,0.8343180426968617,242
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,base,2024,858464.5821696663,2216113.423175522,1.5814849781857756,-0.3919818697891023,0.638658675416185,1.8644549711604046,0.8347107438016529,0.8344017280779435,242
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,base,2025,2216113.423175522,2967118.8412127164,0.3388840165775724,-0.35005831557181777,0.4443748957414433,0.9005176078122731,0.8353909465020576,0.8353038978836422,243
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,double_slippage,2020,1000000.0,856846.806554067,-0.14315319344593302,-0.49544773521521623,0.4845539110636767,-0.08952100676002002,0.831275720164609,0.8309490039581893,243
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,double_slippage,2021,856846.806554067,536806.3169548737,-0.3735095785514825,-0.6163353589842562,0.5364128328911318,-0.636863154722346,0.8353909465020576,0.8332645267981755,243
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,double_slippage,2022,536806.3169548737,334072.7262659559,-0.37766617918909573,-0.5034437170598942,0.5291759813111125,-0.6700919784161226,0.8305785123966942,0.8293392084775614,242
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,double_slippage,2023,334072.7262659559,682526.0497652179,1.043046307293753,-0.3407969151484652,0.4948698909593291,1.7529413855221363,0.8347107438016529,0.8341504438799533,242
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,double_slippage,2024,682526.0497652179,1666371.7520884478,1.4414771460542242,-0.39531542937747854,0.6387955354759807,1.7730016477772508,0.8347107438016529,0.8343128406884336,242
structured_joint_turnover_180x35_v2,1,1,fixed_d6,fixed,6.0,double_slippage,2025,1666371.7520884478,2109130.8702633893,0.2657024866270301,-0.36443799575790214,0.44445893854704815,0.7691866087160341,0.8353909465020576,0.8352352720407933,243
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,base,2020,1000000.0,619667.5315801168,-0.3803324684198832,-0.4764050895993085,0.4706652428954521,-0.8185589581027115,0.8559670781893004,0.8554994268547734,243
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,base,2021,619667.5315801168,386046.9681036306,-0.37700952780399377,-0.6070657912132427,0.5188544437139766,-0.6886711013853439,0.8559670781893004,0.8523934820825844,243
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,base,2022,386046.9681036306,631790.6955530486,0.6365643244307271,-0.3947776958793524,0.5377615055650985,1.219823662560519,0.859504132231405,0.858571530319612,242
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,base,2023,631790.6955530486,1551648.961693838,1.45595411995673,-0.2682487961938782,0.46205760845374305,2.258873819659416,0.8553719008264463,0.8551367359371692,242
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,base,2024,1551648.961693838,8180913.0392181305,4.27239939005762,-0.4729488911089432,0.6879421432973908,2.864571836845689,0.859504132231405,0.8594308201986116,242
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,base,2025,8180913.0392181305,20688919.391942225,1.5289254747926662,-0.2535665010909972,0.5311997513959985,2.0760885156755586,0.8559670781893004,0.8559981291763714,243
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,double_slippage,2020,1000000.0,590359.1624428493,-0.40964083755715075,-0.4965680905868718,0.471107851136661,-0.9237430889412701,0.8559670781893004,0.8554472236576393,243
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,double_slippage,2021,590359.1624428493,350037.52723471913,-0.40707699735480074,-0.6216823919419072,0.5206554504022787,-0.7827986388649641,0.8559670781893004,0.8532147953602557,243
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,double_slippage,2022,350037.52723471913,546389.3634998943,0.5609451015619551,-0.40749089670448724,0.5380089268868579,1.1278096076349797,0.859504132231405,0.8586339363219366,242
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,double_slippage,2023,546389.3634998943,1277899.0129311734,1.3388065330291163,-0.269312027500892,0.462551082043468,2.1465537609523606,0.8553719008264463,0.8551775775104992,242
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,double_slippage,2024,1277899.0129311734,6425835.017044849,4.028437264620486,-0.475103483231184,0.6872755203103942,2.794484825788622,0.859504132231405,0.8594035882520601,242
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,double_slippage,2025,6425835.017044849,15473093.302547814,1.4079506027628566,-0.2577398044856155,0.5313716284651723,1.9795810376259053,0.8559670781893004,0.8559679222326466,243
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,base,2020,1000000.0,456079.2675697621,-0.543920732430238,-0.6121079004497663,0.47983037577238147,-1.4553321875227885,0.8724279835390947,0.871603237217991,243
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,base,2021,456079.2675697621,808323.6127634898,0.7723314130692167,-0.27700518153063514,0.5701054911875078,1.3221371201187817,0.8765432098765432,0.875097695858293,243
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,base,2022,808323.6127634898,274644.37388359633,-0.6602296783776431,-0.6941133922297716,0.4602487459930303,-2.206792959434278,0.8760330578512396,0.8738063352016967,242
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,base,2023,274644.37388359633,604620.9712443685,1.201468621748019,-0.2060754864766855,0.47087998045252394,1.9819049807246587,0.8760330578512396,0.8754190415973995,242
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,base,2024,604620.9712443685,4111618.186382219,5.80032347855899,-0.45139636094241475,0.6652880250956104,3.3414356296111434,0.871900826446281,0.8715097828113182,242
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,base,2025,4111618.186382219,7145559.4291974725,0.7378946938370254,-0.22429074664237048,0.47299322376009617,1.4464028875079307,0.8724279835390947,0.872371969326778,243
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,double_slippage,2020,1000000.0,436792.79770450643,-0.5632072022954936,-0.6266737592190585,0.48004561999211476,-1.5474518428400266,0.8724279835390947,0.8716117058609667,243
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,double_slippage,2021,436792.79770450643,742752.4806978336,0.7004686995784926,-0.27895673183805403,0.5697655866450064,1.2471252733078193,0.8765432098765432,0.8742441170041887,243
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,double_slippage,2022,742752.4806978336,242195.9127480595,-0.6739210988288984,-0.706443380362681,0.46075711717739304,-2.2963274180127247,0.8760330578512396,0.8736915737947201,242
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,double_slippage,2023,242195.9127480595,511318.3062410667,1.1111764457105333,-0.20939553398821442,0.47103125839042453,1.8886066168360098,0.8760330578512396,0.8752918313693897,242
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,double_slippage,2024,511318.3062410667,3335869.4793697507,5.524056421709685,-0.45321096814434125,0.6651937407046532,3.2764562390514125,0.871900826446281,0.8715053291612972,242
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,double_slippage,2025,3335869.4793697507,5559268.637017289,0.6665126352808046,-0.23933458211062208,0.47351731032607197,1.3532922260056575,0.8724279835390947,0.8723567440138679,243
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,base,2020,1000000.0,911067.885755556,-0.08893211424444392,-0.4469947046857914,0.4690528207173012,0.02766724927720482,0.8888888888888888,0.8885544321787125,243
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,base,2021,911067.885755556,892871.4308186007,-0.019972666385738025,-0.5248785132458562,0.5613480480282412,0.24015813916169343,0.8888888888888888,0.8876770598529139,243
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,base,2022,892871.4308186007,1071937.8006766005,0.20055112491820748,-0.5092781642549211,0.5756320650628602,0.6142431055734865,0.8884297520661157,0.8880755649742706,242
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,base,2023,1071937.8006766005,1203173.2983331713,0.1224282766908078,-0.3705885501546473,0.5291712866591208,0.495108877291096,0.8884297520661157,0.8882878448023773,242
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,base,2024,1203173.2983331713,1815301.9143292482,0.508761802513483,-0.551245362985888,0.6520225485167899,0.9808037320118062,0.8884297520661157,0.888134670913813,242
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,base,2025,1815301.9143292482,2178872.7915421617,0.20028121732425563,-0.22078109356678843,0.4060231054231567,0.6665949548821722,0.8888888888888888,0.8887135677887716,243
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,double_slippage,2020,1000000.0,877852.5951411485,-0.12214740485885145,-0.4523316859083144,0.46886741185099085,-0.05457468168911976,0.8888888888888888,0.8884931450777004,243
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,double_slippage,2021,877852.5951411485,831479.3935819695,-0.05282572702507382,-0.5319541547571669,0.5617779327539385,0.17748583140121213,0.8888888888888888,0.8880211656243915,243
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,double_slippage,2022,831479.3935819695,960945.715932042,0.15570599024990672,-0.5207321725623666,0.5749911492224777,0.5453717206756341,0.8884297520661157,0.887948352088774,242
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,double_slippage,2023,960945.715932042,1038516.5524170552,0.08072343234266421,-0.377534529235515,0.529101239470924,0.4205760048333796,0.8884297520661157,0.8882447621423127,242
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,double_slippage,2024,1038516.5524170552,1508603.2309461308,0.4526520809273482,-0.5607160578251567,0.6520679292309218,0.9202263497798929,0.8884297520661157,0.8882165148431713,242
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,double_slippage,2025,1508603.2309461308,1743569.1388484463,0.15575063282540835,-0.2326721231664518,0.40616582826308034,0.5699504625206052,0.8888888888888888,0.8887223762737951,243
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,base,2020,1000000.0,491250.0152372238,-0.5087499847627761,-0.5190759535768472,0.46603157494838804,-1.3474705995973961,0.897119341563786,0.8967135899693388,243
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,base,2021,491250.0152372238,938940.4812283573,0.911329164590345,-0.33547603974102924,0.5330598802757679,1.5243240056444298,0.9012345679012346,0.9002029776351462,243
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,base,2022,938940.4812283573,660930.9784820317,-0.2960885256354301,-0.586754643142578,0.5345332408440617,-0.41851761879263427,0.9008264462809917,0.8998659240552986,242
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,base,2023,660930.9784820317,2797676.4067474296,3.2329327839540634,-0.19983813857343624,0.4726776024341401,3.4225140016604834,0.9008264462809917,0.9006327327037573,242
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,base,2024,2797676.4067474296,12293726.082986888,3.3942630582067697,-0.47745468554465953,0.6733546976834234,2.6287635724916334,0.8966942148760331,0.896650798502671,242
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,base,2025,12293726.082986888,47322672.061463945,2.849335160228852,-0.1767699964086734,0.5152774954260588,2.972118459605852,0.9012345679012346,0.9013239520907793,243
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,double_slippage,2020,1000000.0,474862.447426754,-0.525137552573246,-0.5347837428287245,0.46574492206133783,-1.4238806797902428,0.897119341563786,0.8966314782686565,243
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,double_slippage,2021,474862.447426754,877056.9884075242,0.8469706188818129,-0.3425487080373312,0.5322840003594855,1.4589333429735905,0.9012345679012346,0.8995596293287165,243
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,double_slippage,2022,877056.9884075242,597446.1111889009,-0.31880582552145653,-0.5904609143763044,0.5346671013674451,-0.48207704075402563,0.9008264462809917,0.8997278182163614,242
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,double_slippage,2023,597446.1111889009,2445802.7556410534,3.0937629517312866,-0.20200439293406247,0.47307076690378247,3.346070230388673,0.9008264462809917,0.9005814590308828,242
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,double_slippage,2024,2445802.7556410534,10385578.407521883,3.2462861666045457,-0.478883918621242,0.673133161907039,2.5761539315079443,0.8966942148760331,0.8966023339534489,242
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,double_slippage,2025,10385578.407521883,38628966.75944621,2.719481500565121,-0.17791366647213913,0.5152438136550573,2.9028655552820557,0.9012345679012346,0.90130232689092,243
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,base,2020,1000000.0,562612.8076704483,-0.4373871923295517,-0.6256759951941369,0.47254703822990124,-1.0245904800846257,0.9094650205761317,0.9089746676005033,243
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,base,2021,562612.8076704483,1509626.580127115,1.6832424707462081,-0.2885436300517471,0.5690148199757097,2.080656652390267,0.9053497942386831,0.9039739767288495,243
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,base,2022,1509626.580127115,2376885.7939845403,0.5744859194148526,-0.23249587251754578,0.5340727233310616,1.148692457962272,0.9090909090909091,0.9085914142113944,242
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,base,2023,2376885.7939845403,6489208.351449357,1.730130479079957,-0.27965583912854186,0.4691977875795967,2.467661024822603,0.9090909090909091,0.9090424683769464,242
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,base,2024,6489208.351449357,18335139.582718212,1.8254817212985741,-0.4672741692290988,0.7525309808578969,1.8110592308376037,0.9090909090909091,0.9091184047971033,242
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,base,2025,18335139.582718212,25830882.04482122,0.40881840186087937,-0.3577069050334898,0.5416883650070743,0.92256255118546,0.9094650205761317,0.9095576572386388,243
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,double_slippage,2020,1000000.0,545834.3513587123,-0.4541656486412877,-0.6299308870428879,0.4726103653177323,-1.090635431309131,0.9094650205761317,0.9087661165397823,243
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,double_slippage,2021,545834.3513587123,1418558.536758532,1.5988810217374563,-0.2931731744565994,0.5687581117236521,2.022895397555526,0.9053497942386831,0.9041456756839509,243
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,double_slippage,2022,1418558.536758532,2166453.6697015185,0.5272219041816628,-0.23244052142235616,0.5335202613622168,1.089770977701928,0.9090909090909091,0.9085381562555803,242
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,double_slippage,2023,2166453.6697015185,5735383.168223315,1.647360175956822,-0.2811544570696458,0.4694963260032506,2.397840000532789,0.9090909090909091,0.9090453769862807,242
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,double_slippage,2024,5735383.168223315,15712886.237388108,1.7396401908149381,-0.46877191502551663,0.7526822357609951,1.7680293655501598,0.9090909090909091,0.909102435745671,242
