model_id,top_k,slot_count,policy_name,policy_kind,fixed_day,cost_scenario,schema_version,profile,policy,policy_spec,starting_cash_cny,signal_period_ending_equity_cny,signal_period_total_return,signal_period_cagr_trading_days,signal_period_maximum_drawdown,signal_period_annualized_volatility,signal_period_sharpe_zero_rate,liquidated_ending_equity_cny,liquidated_total_return,liquidation_tail_return_effect,full_path_maximum_drawdown,mean_signal_position_count,maximum_position_count,mean_signal_capital_utilization,mean_slot_fill_ratio,closed_trade_count,winning_trade_rate,mean_occupied_sessions,median_occupied_sessions,signal_session_count,daily_selection_count,equity_path_session_count,portfolio_contract,allow_pyramiding,buy_count,sell_count,failed_entry_count,skipped_duplicate_signal_count,skipped_no_slot_signal_count,skipped_duplicate_pending_count,terminal_recovery_count,deferred_exit_count,stop_take_profit_count,stop_loss_count,stop_time_exit_count,stop_ambiguous_count,rolling_forecast_observation_count,rolling_missing_forecast_count,rolling_acceleration_count,rolling_nonpositive_exit_request_count,fees_and_slippage_cny,turnover_notional_cny,turnover_to_starting_cash,payoff_ratio,profit_factor,mean_trade_expectancy,annualized_log_growth,worst_calendar_year_return,net_pnl_per_deployed_capital_session
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d7,"{'name': 'fixed_d7', 'kind': 'fixed', 'fixed_day': 7, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,20688919.391942225,19.688919391942225,0.6899753208279245,-0.7597891940563507,0.5414578162823321,1.2385603539292083,25321131.241851654,24.321131241851653,0.22389820184197484,-0.7597891940563507,0.8570446735395189,1,0.8561685094047018,0.8570446735395189,208,0.5288461538461539,7.033653846153846,7.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,208,208,0,299,948,0,0,4,0,0,0,0,0,0,0,0,1918029.4287566172,1485447677.4554095,1485.4476774554096,1.5731376176315561,2.6974785079724697,0.021637173234163372,0.5247139257679566,-0.3803324684198832,0.004667613597942034
structured_joint_turnover_180x35_v2,1,1,fixed_d7,fixed,7.0,double_slippage,1,structured_joint_turnover_180x35_v2_top1,fixed_d7,"{'name': 'fixed_d7', 'kind': 'fixed', 'fixed_day': 7, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,15473093.302547814,14.473093302547815,0.6070517272887572,-0.7791921311048096,0.5418070310743899,1.1451059103996806,18924059.246031754,17.924059246031753,0.22303012565145597,-0.7791921311048096,0.8570446735395189,1,0.8563045569954155,0.8570446735395189,208,0.5240384615384616,7.033653846153846,7.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,208,208,0,299,948,0,0,4,0,0,0,0,0,0,0,0,2334691.9618146345,1170178905.170347,1170.178905170347,1.543880094625192,2.5087764020500267,0.020207880295985137,0.47440127496710993,-0.40964083755715075,0.004365590741544518
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d8,"{'name': 'fixed_d8', 'kind': 'fixed', 'fixed_day': 8, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,7145559.4291974725,6.145559429197473,0.40577415371897946,-0.7579418863376426,0.5286712973777598,0.9070784185406944,7490760.859917884,6.490760859917883,0.0483099236862945,-0.7579418863376426,0.8742268041237113,1,0.8733007724465046,0.8742268041237113,181,0.4861878453038674,8.027624309392266,8.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,181,181,2,310,962,0,0,4,0,0,0,0,0,0,0,0,757800.1422412323,578909277.9954472,578.9092779954472,1.630208386097523,1.9478304671664517,0.01879277353818659,0.3405881501296911,-0.6602296783776431,0.0028274109116024197
structured_joint_turnover_180x35_v2,1,1,fixed_d8,fixed,8.0,double_slippage,1,structured_joint_turnover_180x35_v2_top1,fixed_d8,"{'name': 'fixed_d8', 'kind': 'fixed', 'fixed_day': 8, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,5559268.637017289,4.559268637017289,0.3459656811994759,-0.7863892792268603,0.52879638293572,0.8247216248151575,5823766.020268402,4.823766020268402,0.047577730187369216,-0.7863892792268603,0.8742268041237113,1,0.8731161013459457,0.8742268041237113,181,0.48066298342541436,8.027624309392266,8.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,181,181,2,310,962,0,0,4,0,0,0,0,0,0,0,0,962393.1740103139,477667801.37731695,477.66780137731695,1.6118406671658996,1.8020050917205745,0.017367459977917953,0.29711173401745233,-0.6739210988288984,0.002543558594981299
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d9,"{'name': 'fixed_d9', 'kind': 'fixed', 'fixed_day': 9, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,2178872.7915421617,1.1788727915421617,0.14440663242816434,-0.6641765180625954,0.5370788145191236,0.5187938782854582,2549861.451244019,1.549861451244019,0.1702663235513071,-0.6641765180625954,0.8886597938144329,1,0.888240677019552,0.8886597938144329,162,0.5,9.012345679012345,9.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,162,162,0,282,1011,0,0,2,0,0,0,0,0,0,0,0,579461.5952971949,417634520.27337104,417.63452027337104,1.3275944876217456,1.213137572304849,0.011563089591995751,0.13488627772767442,-0.08893211424444392,0.0008265073842381073
structured_joint_turnover_180x35_v2,1,1,fixed_d9,fixed,9.0,double_slippage,1,structured_joint_turnover_180x35_v2_top1,fixed_d9,"{'name': 'fixed_d9', 'kind': 'fixed', 'fixed_day': 9, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,1743569.1388484463,0.7435691388484462,0.1010733955288642,-0.6917947901646688,0.5370274310417582,0.446923959298204,2039031.4650942849,1.039031465094285,0.1694583367316187,-0.6917947901646688,0.8886597938144329,1,0.8882746702206947,0.8886597938144329,162,0.47530864197530864,9.012345679012345,9.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,162,162,0,282,1011,0,0,2,0,0,0,0,0,0,0,0,771149.6022413225,368218252.588697,368.218252588697,1.4153554318558255,1.1563964925089754,0.010147890519022896,0.09628551812437972,-0.12214740485885145,0.0006278781175945329
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d10,"{'name': 'fixed_d10', 'kind': 'fixed', 'fixed_day': 10, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,47322672.061463945,46.32267206146395,0.9503613775540412,-0.64579853371209,0.5391082922110925,1.5077974383957218,56442962.41244725,55.44296241244725,0.19272559966896274,-0.64579853371209,0.8996563573883162,1,0.8992320374290633,0.8996563573883162,146,0.5342465753424658,10.006849315068493,10.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,146,146,0,292,1017,0,0,1,0,0,0,0,0,0,0,0,2581192.0712942677,2011288151.2002835,2011.2881512002834,1.8392599618704504,3.742345628020441,0.037556421290244,0.6680146772282729,-0.5087499847627761,0.005670825188680633
structured_joint_turnover_180x35_v2,1,1,fixed_d10,fixed,10.0,double_slippage,1,structured_joint_turnover_180x35_v2_top1,fixed_d10,"{'name': 'fixed_d10', 'kind': 'fixed', 'fixed_day': 10, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,38628966.75944621,37.628966759446214,0.8829847534377562,-0.6543790059192829,0.5389648577916897,1.4426936417600142,46041164.63928818,45.041164639288176,0.191881857104796,-0.6543790059192829,0.8996563573883162,1,0.8990677075541051,0.8996563573883162,146,0.5342465753424658,10.006849315068493,10.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,146,146,0,292,1017,0,0,1,0,0,0,0,0,0,0,0,3350145.4372167904,1687668612.2082448,1687.668612208245,1.7855522402119213,3.5552678819784993,0.03610485697292671,0.6328581526893704,-0.525137552573246,0.0054853244362119856
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d11,"{'name': 'fixed_d11', 'kind': 'fixed', 'fixed_day': 11, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,25830882.04482122,24.830882044821223,0.7562109977346854,-0.6256759951941369,0.5648594246291508,1.2775137859714796,20973554.62608051,19.97355462608051,-0.1880434206742293,-0.6256759951941369,0.9085910652920962,1,0.9082083057239172,0.9085910652920962,132,0.5151515151515151,11.015151515151516,11.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,132,132,1,278,1044,0,0,2,0,0,0,0,0,0,0,0,2765252.1164803742,2135741117.0691009,2135.7411170691007,1.8643776463784685,1.498113533549908,0.035187606988063974,0.5631586461577716,-0.4373871923295517,0.0017132414498463005
structured_joint_turnover_180x35_v2,1,1,fixed_d11,fixed,11.0,double_slippage,1,structured_joint_turnover_180x35_v2_top1,fixed_d11,"{'name': 'fixed_d11', 'kind': 'fixed', 'fixed_day': 11, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,21480427.206838056,20.480427206838055,0.7010001026520645,-0.6299308870428879,0.5647966146012458,1.2209465712070873,17429164.35695761,16.42916435695761,-0.18860252688972456,-0.6299308870428879,0.9085910652920962,1,0.9081882566561063,0.9085910652920962,132,0.5,11.015151515151516,11.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,132,132,1,278,1044,0,0,2,0,0,0,0,0,0,0,0,3672519.2343068793,1838987730.2112875,1838.9877302112875,1.9241011977309215,1.4680561102303349,0.03373935669420104,0.5312163737617913,-0.4541656486412877,0.0016360359554778022
structured_joint_turnover_180x35_v2,1,1,fixed_d12,fixed,12.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d12,"{'name': 'fixed_d12', 'kind': 'fixed', 'fixed_day': 12, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,9281177.953300772,8.281177953300773,0.4709058213371647,-0.7087107156422954,0.5279472815592509,0.993377759716854,7535955.578054646,6.535955578054646,-0.18803888730799012,-0.7087107156422954,0.9161512027491409,1,0.9153993413692134,0.9161512027491409,121,0.5454545454545454,12.016528925619834,12.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,121,121,1,277,1056,0,0,2,0,0,0,0,0,0,0,0,614598.8411052382,466461892.04120606,466.46189204120606,1.4376977981685104,1.8671130248565173,0.026307816491253546,0.3858784160055746,-0.636969870296841,0.0023670845627296617
structured_joint_turnover_180x35_v2,1,1,fixed_d12,fixed,12.0,double_slippage,1,structured_joint_turnover_180x35_v2_top1,fixed_d12,"{'name': 'fixed_d12', 'kind': 'fixed', 'fixed_day': 12, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,7844766.722601191,6.844766722601191,0.4286885785422196,-0.7175881822541522,0.5277070399058275,0.93835517116724,6365276.56135863,5.3652765613586295,-0.1885958134331861,-0.7175881822541522,0.9161512027491409,1,0.9152449519452643,0.9161512027491409,121,0.5454545454545454,12.016528925619834,12.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,121,121,1,277,1056,0,0,2,0,0,0,0,0,0,0,0,832779.9620001904,411974154.3527782,411.9741543527782,1.3956418767368912,1.7817483631879973,0.024871989220144792,0.3567569455560615,-0.6471690075391447,0.002197823469301813
structured_joint_turnover_180x35_v2,1,1,fixed_d13,fixed,13.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d13,"{'name': 'fixed_d13', 'kind': 'fixed', 'fixed_day': 13, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,7611672.294078887,6.611672294078887,0.42124423243759584,-0.6217876560766653,0.5442003691642096,0.9163888305467603,6489450.4136441,5.4894504136441,-0.1474343399291852,-0.6217876560766653,0.9230240549828179,1,0.9226763463122873,0.9230240549828179,112,0.5446428571428571,13.0,13.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,112,112,0,280,1063,0,0,0,0,0,0,0,0,0,0,0,721128.7200214489,531309211.98754746,531.3092119875474,1.4018030164638715,1.5669243106291453,0.02575504774569374,0.3515327079829733,-0.3492069825402544,0.0016066915751529163
structured_joint_turnover_180x35_v2,1,1,fixed_d13,fixed,13.0,double_slippage,1,structured_joint_turnover_180x35_v2_top1,fixed_d13,"{'name': 'fixed_d13', 'kind': 'fixed', 'fixed_day': 13, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,6511510.4396547,5.5115104396547006,0.3833316776189612,-0.6281022557417315,0.5440778010327509,0.8667355623221431,5547615.106145468,4.547615106145468,-0.14802945375610077,-0.6281022557417315,0.9230240549828179,1,0.9226348306412028,0.9230240549828179,112,0.5357142857142857,13.0,13.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,112,112,0,280,1063,0,0,0,0,0,0,0,0,0,0,0,987718.1718191291,479136195.72960985,479.1361957296098,1.4120307048020266,1.507916240582187,0.024319993810251718,0.3244948486718252,-0.36533193350954907,0.0014747165545296623
structured_joint_turnover_180x35_v2,1,1,fixed_d14,fixed,14.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d14,"{'name': 'fixed_d14', 'kind': 'fixed', 'fixed_day': 14, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,85179779.02236442,84.17977902236443,1.1593663194792523,-0.4965315885912496,0.5547607166259292,1.6645104144997835,99416045.24988702,98.41604524988702,0.16713199295556747,-0.4965315885912496,0.9278350515463918,1,0.9275713685813058,0.9278350515463918,104,0.5865384615384616,14.096153846153847,14.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,104,104,1,193,1157,0,0,2,0,0,0,0,0,0,0,0,4284938.126001991,3331812569.035938,3331.812569035938,1.9710919482802927,4.507786113778844,0.059556352707639225,0.7698148080430401,-0.2924456740105946,0.004288018872076652
structured_joint_turnover_180x35_v2,1,1,fixed_d14,fixed,14.0,double_slippage,1,structured_joint_turnover_180x35_v2_top1,fixed_d14,"{'name': 'fixed_d14', 'kind': 'fixed', 'fixed_day': 14, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,73740624.18290801,72.74062418290801,1.1061006273994134,-0.5022101333274129,0.5547091477338398,1.6194792667352462,86004356.26892444,85.00435626892444,0.16630903551341225,-0.5022101333274129,0.9278350515463918,1,0.9275861875973975,0.9278350515463918,104,0.5769230769230769,14.096153846153847,14.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,104,104,1,193,1157,0,0,2,0,0,0,0,0,0,0,0,5848182.329213672,2942785688.273478,2942.785688273478,1.9972831314502397,4.30256867489736,0.058074010001047276,0.7448381938615636,-0.3091176660283854,0.004190140405795451
structured_joint_turnover_180x35_v2,1,1,fixed_d15,fixed,15.0,base,1,structured_joint_turnover_180x35_v2_top1,fixed_d15,"{'name': 'fixed_d15', 'kind': 'fixed', 'fixed_day': 15, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,33279307.955965772,32.27930795596577,0.8349925671128355,-0.5783265317049142,0.555549279178521,1.3700493989386566,36639631.58227066,35.63963158227066,0.10097336250955613,-0.5783265317049142,0.9333333333333333,1,0.9331084054733796,0.9333333333333333,97,0.5979381443298969,15.010309278350515,15.0,1455,1,1535,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,97,97,0,218,1140,0,0,1,0,0,0,0,0,0,0,0,2168075.607128349,1666128204.9313848,1666.1282049313847,1.6480738916865927,2.5528577870080063,0.04783097385470054,0.6070404308786217,0.08112538906859745,0.0029139516451753313
