year,rank_ic,rank_ic_median,rank_ic_positive_day_rate,path_mae,path_open_mae,path_high_mae,path_low_mae,path_close_mae,candidate_count,signal_date_count,score_coverage,predicted_exit_day_mean,predicted_exit_day_median,predicted_exit_day_d60_rate,exit_regret,checkpoint_sha256,prediction_sha256,top1_base_alpha,top1_base_selected_return,top1_double_slippage_alpha,top1_double_slippage_selected_return,top1_selected_exit_regret,top2_base_alpha,top2_base_selected_return,top2_double_slippage_alpha,top2_double_slippage_selected_return,top2_selected_exit_regret,top3_base_alpha,top3_base_selected_return,top3_double_slippage_alpha,top3_double_slippage_selected_return,top3_selected_exit_regret,top5_base_alpha,top5_base_selected_return,top5_double_slippage_alpha,top5_double_slippage_selected_return,top5_selected_exit_regret,top10_base_alpha,top10_base_selected_return,top10_double_slippage_alpha,top10_double_slippage_selected_return,top10_selected_exit_regret
2020,0.10327753673256339,0.09578444283199662,0.9135802469135802,0.11786775157879123,0.11850510698698583,0.12174525704568319,0.11420952457978072,0.1170111177027152,623247,243,1.0,6.391207659242644,2.0,0.0,0.1690861960785857,023063b9804f56f9026b50b2be1a4ad9f7d383931d93b684a0c322705bf48cb3,33999b2ff69b1a781283950996edc96d784a27855bdf4cc086cff307a62a2e5c,-0.015946617622786305,-0.01361690124550214,-0.01592199963605572,-0.01498930315065807,0.2263567499785757,-0.013686067979019835,-0.011361437438441934,-0.013673046626258794,-0.012744537477722398,0.2210127721414154,-0.010838124024502125,-0.008519212130495732,-0.010823670999567913,-0.009899699144309672,0.22417437616321775,-0.008666190219906845,-0.0063573836006241054,-0.008656291387513245,-0.007739734821414155,0.22047714052008993,-0.005107025975124839,-0.002832236191223517,-0.0051028532215699005,-0.004214649400537613,0.21483641157670277
2021,0.08382968459746602,0.1058290044711234,0.7613168724279835,0.12546569518499048,0.12430109402124637,0.12902561587717995,0.12294343145278475,0.12559263938875087,659067,243,1.0,2.8885864411357267,2.0,0.0,0.17010960472592723,7d5b6aa4c49a1aab9c321304e2b2668b90acfed8f647a42e13918602530b8306,e6c10c8409fdbb7ad3797173ee2a1cd599a522705041c4ca9c9ed7bb5a22141d,0.03599354468578592,0.036389623738064654,0.035949807873735404,0.03495100263061978,0.23434178489873592,0.03244653175704149,0.03284438233582406,0.03241521925993025,0.031419476706730884,0.2280151952257372,0.026538805267554734,0.02693804416581114,0.02650984741059908,0.02551680918905091,0.22785053405634784,0.02341589904829085,0.023818833939154963,0.023388203844914638,0.022401741686418595,0.23096232384504606,0.020629989622428305,0.021037632304944417,0.02061452426958099,0.019639066932107655,0.22651187071400414
2022,0.11042749556389182,0.10323640386311204,0.9008264462809917,0.10324914340096498,0.10308438114496994,0.10609317503001313,0.10082335915466921,0.10299565827420766,684971,242,1.0,7.410109333095853,2.0,0.0,0.14345398905440826,3af46e6373f36d470d30d9fe037a2bc60e21f677eb617e455f7589cb779bcded,07ade12a2730eea46bbe8da6721d301bc38f9b7082d80e9e0e40ad1010e90dd3,0.04196828721796782,0.044146437748477374,0.04190873960824905,0.04268987275835009,0.2520687630600181,0.039071117550995155,0.04125239681349041,0.03901895860195569,0.039804472876469564,0.25703711738455887,0.04223365644899601,0.04441830810780282,0.04216486862546704,0.0429549949424433,0.2544749623072172,0.03780303570584893,0.03999271075728525,0.03775474119243641,0.03855244935025446,0.25079076592464095,0.03261236322672713,0.03481772680780617,0.03255996256269969,0.033379500572533596,0.23910130615815645
2023,0.0964711904735949,0.10532017130986707,0.8140495867768595,0.08220434142775743,0.0821158309195864,0.08387111650482786,0.08115852635628022,0.08167189193033525,703468,242,1.0,3.4675934086554046,2.0,0.0,0.09152805900236116,b293ada57c461c898e9a3639c741cab8017c34dc933e5bda3ce36616cd754f58,af375478fe6521c8dff5277c137a718af1b0286577b4c3985d17d4b31914f12c,0.06313181185467971,0.06180533258260788,0.06304072300573328,0.06032037036765808,0.1858763508998966,0.055893855641262036,0.054569923727819575,0.055813910351665476,0.05309738594715983,0.19362211310543304,0.04697892645318631,0.04565761574182421,0.046918680877640506,0.04420590106236407,0.19202045588330788,0.040597792095899955,0.03928106347374451,0.040537067908982094,0.03783090468841161,0.19739901397592766,0.030027700726395472,0.028723761857798773,0.0299844440801061,0.02729726661704949,0.19545011123842446
2024,0.10876555023084927,0.14647099554576762,0.731404958677686,0.12524513179451383,0.1253043942848752,0.12867484544463295,0.12239952000400672,0.12460176744454046,715878,242,1.0,6.386171945499093,2.0,0.0,0.18518130105242644,904e4179d06820cadd04e819fddc3f5115e58b55e8ecca3b5c6b32f848516ddf,b9b927edd85b73de44442d9ddfa988cdb08f384670d41f162b23012380cb486e,0.05904676186218852,0.06256641731791455,0.05896570257017983,0.061089662381296685,0.3876959059512141,0.05030196115996121,0.053821607789111256,0.05022697611648358,0.05235174666846122,0.35575820290106386,0.052394544829381544,0.055914155631942006,0.05230363672810979,0.05442932930155354,0.35446697044040054,0.042867874123874404,0.04638692105082554,0.04280293944009814,0.04493036635578669,0.34808865231115466,0.03336748750074939,0.03688639344187378,0.03331691539914495,0.03544896688429613,0.334711965943171
2025,0.11363001470770472,0.10951569501411221,0.9753086419753086,0.11021985030436246,0.10879289629375692,0.11398278508469188,0.10920919200383356,0.10889452783516747,724125,243,1.0,2.5241622648023476,2.0,0.0,0.17307396584457532,f06d2cad8430bbfe44a175b569d15e4103e9837a1c4c8e015553ebe60ce782a2,de11130f6b3cc57460bb682ececf93f24e292edb03b33d09731f0342389462d0,0.03711047373613914,0.03939687060554119,0.03706237522056522,0.037951917134647524,0.2979067406490629,0.03438082135130245,0.03666592734826241,0.03433552593407624,0.03522489771005304,0.25705396111885953,0.036083629134777105,0.038367392493510274,0.036038405976665314,0.036927581085793595,0.25645934934478726,0.03729078883550823,0.039572419504319015,0.0372410362556934,0.038130632151117436,0.25490760481283986,0.03381703805103432,0.03609317375350771,0.03376184430428933,0.03465194958400721,0.2519056779550917
