strategy_uid,model_id,top_k,slot_count,policy_name,policy_kind,fixed_day,cost_scenario,schema_version,profile,policy,policy_spec,starting_cash_cny,signal_period_ending_equity_cny,signal_period_total_return,signal_period_cagr_trading_days,signal_period_maximum_drawdown,signal_period_annualized_volatility,signal_period_sharpe_zero_rate,liquidated_ending_equity_cny,liquidated_total_return,liquidation_tail_return_effect,full_path_maximum_drawdown,mean_signal_position_count,maximum_position_count,mean_signal_capital_utilization,mean_slot_fill_ratio,closed_trade_count,winning_trade_rate,mean_occupied_sessions,median_occupied_sessions,signal_session_count,daily_selection_count,equity_path_session_count,portfolio_contract,allow_pyramiding,buy_count,sell_count,failed_entry_count,skipped_duplicate_signal_count,skipped_no_slot_signal_count,skipped_duplicate_pending_count,terminal_recovery_count,deferred_exit_count,stop_take_profit_count,stop_loss_count,stop_time_exit_count,stop_ambiguous_count,rolling_forecast_observation_count,rolling_missing_forecast_count,rolling_acceleration_count,rolling_nonpositive_exit_request_count,fees_and_slippage_cny,turnover_notional_cny,turnover_to_starting_cash,payoff_ratio,profit_factor,mean_trade_expectancy,annualized_log_growth,worst_calendar_year_return,net_pnl_per_deployed_capital_session,model_key,source,source_priority,stage,phase,global_total_rank,global_total_dense_rank,global_total_percentile,display_name
structured_180x35_v2_expanding|top1|slots1|fixed_d7,l35v2,1,1,fixed_d7,fixed,7.0,double_slippage,1,l35v2_top1,fixed_d7,"{'name': 'fixed_d7', 'kind': 'fixed', 'fixed_day': 7, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,52852199.47322568,51.85219947322568,2.956082380536789,-0.4644425494679117,0.5794384045240418,2.667891984473848,64641268.7959474,63.6412687959474,0.2230573077416375,-0.4644425494679117,0.8569463548830811,1,0.8569531266771843,0.8569463548830811,104,0.6057692307692307,7.0673076923076925,7.0,727,1.0,807,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,104,104,0,167,456,0,0,3,0,0,0,0,0,0,0,0,6970011.578698793,3538733663.456462,3538.7336634564617,2.1179931654960606,2.9600955511538998,0.0490940411591276,1.3752542377440469,1.4082655568031046,0.005125989478534,structured_180x35_v2_expanding,local/l35v2,1,,,1,1,0.00020665426741062204,L35V2 Top1/1 D7
structured_180x35_v2_expanding|top1|slots1|fixed_d14,l35v2,1,1,fixed_d14,fixed,14.0,double_slippage,1,l35v2_top1,fixed_d14,"{'name': 'fixed_d14', 'kind': 'fixed', 'fixed_day': 14, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,52049772.05729019,51.04977205729019,2.935158559606095,-0.4450152322172567,0.5674544401433785,2.702992714383448,60705442.73021252,59.70544273021252,0.16629603417658,-0.4450152322172567,0.9284731774415406,1,0.9284666123788352,0.9284731774415406,52,0.6730769230769231,14.211538461538462,14.0,727,1.0,807,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,52,52,0,106,569,0,0,3,0,0,0,0,0,0,0,0,3821558.6111363457,1937849800.935795,1937.849800935795,2.210093445113181,4.904136820371993,0.0981747937419665,1.3699511757477976,1.0538272689407338,0.0044723296485459,structured_180x35_v2_expanding,local/l35v2,1,,,2,2,0.0004133085348212441,L35V2 Top1/1 D14
structured_180x35_v2_expanding|top2|slots2|fixed_d7,l35v2,2,2,fixed_d7,fixed,7.0,double_slippage,1,l35v2_top2,fixed_d7,"{'name': 'fixed_d7', 'kind': 'fixed', 'fixed_day': 7, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,22485871.356939547,21.485871356939548,1.941795289613564,-0.4382896671040569,0.4414903187381767,2.6694129435691325,24769623.080268607,23.769623080268605,0.1015638525666586,-0.4382896671040569,1.7125171939477304,2,0.8512964713273368,0.8562585969738652,208,0.5769230769230769,7.033653846153846,7.0,727,2.0,807,continuous_1m_daily_top2_equal_slot_target_no_pyramiding_no_top3_next_open_entry_close_exit_entries_before_same_day_exits,False,208,208,1,389,856,0,0,6,0,0,0,0,0,0,0,0,3397549.5262293974,1722386799.70888,1722.3867997088798,1.8226571826088531,2.273974168197118,0.0365503594771237,1.0790200377098882,1.5749121471448353,0.0039801722975366,structured_180x35_v2_expanding,local/l35v2,1,,,5,5,0.0010332713370531101,L35V2 Top2/2 D7
structured_180x35_v2_expanding|top3|slots3|fixed_d7,l35v2,3,3,fixed_d7,fixed,7.0,double_slippage,1,l35v2_top3,fixed_d7,"{'name': 'fixed_d7', 'kind': 'fixed', 'fixed_day': 7, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,16210404.588641323,15.210404588641325,1.6263392678221962,-0.3353699670279751,0.3762456772391575,2.7591275476633856,17783022.55081004,16.78302255081004,0.097012875500384,-0.3353699670279751,2.5680880330123794,3,0.8486989390448229,0.8560293443374598,312,0.5705128205128205,7.019230769230769,7.0,727,3.0,807,continuous_1m_daily_top3_equal_slot_target_no_pyramiding_no_top4_next_open_entry_close_exit_entries_before_same_day_exits,False,312,312,2,706,1161,0,0,5,0,0,0,0,0,0,0,0,2747280.2180581726,1391974987.1592016,1391.9749871592016,1.753133946391538,2.12886475330298,0.0317257660198266,0.965590963202812,1.0784176743288358,0.0034804309640468,structured_180x35_v2_expanding,local/l35v2,1,,,10,10,0.0020665426741062203,L35V2 Top3/3 D7
structured_180x35_v2_expanding|top2|slots2|rolling_path,l35v2,2,2,rolling_path,rolling,,double_slippage,1,l35v2_top2,rolling_path,"{'name': 'rolling_path', 'kind': 'rolling', 'fixed_day': None, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,12962944.483913887,11.962944483913889,1.430504641285956,-0.3627671414910743,0.4082106753841401,2.383158834361049,15648261.882902129,14.648261882902126,0.2071533517960007,-0.3627671414910743,1.8514442916093532,2,0.910326611214661,0.9257221458046768,107,0.5887850467289719,13.69158878504673,13.0,727,2.0,807,continuous_1m_daily_top2_equal_slot_target_no_pyramiding_no_top3_next_open_entry_close_exit_entries_before_same_day_exits,False,107,107,1,369,977,0,0,2,0,0,0,0,1334,24,105,6,1235006.0233583718,625260038.874708,625.260038874708,2.0969749577348,2.972524384288099,0.0608581215537373,0.8880989071028483,0.8329143497615494,0.0040245652324486,structured_180x35_v2_expanding,local/l35v2,1,,,24,24,0.0049597024178549285,L35V2 Top2/2 rolling_path
structured_180x35_v2_expanding|top1|slots1|rolling_path,l35v2,1,1,rolling_path,rolling,,double_slippage,1,l35v2_top1,rolling_path,"{'name': 'rolling_path', 'kind': 'rolling', 'fixed_day': None, 'stop_mode': None, 'take_profit': None, 'stop_loss': None}",1000000.0,4725638.034832426,3.7256380348324263,0.7131217053714967,-0.5382036519728849,0.5526127242002281,1.250011194143799,3834339.611707992,2.834339611707992,-0.1886091182935978,-0.5382036519728849,0.921595598349381,1,0.9214542066519632,0.921595598349381,56,0.5714285714285714,12.964285714285714,12.0,727,1.0,807,continuous_1m_daily_top1_equal_slot_target_no_pyramiding_no_top2_next_open_entry_close_exit_entries_before_same_day_exits,False,56,56,1,142,528,0,0,2,0,0,0,0,668,2,68,2,628786.3590251759,317669957.75689936,317.6699577568993,1.428433277252708,1.5196480250349271,0.0355225765792034,0.5383172649042914,0.168037325995912,0.0015351456022344,structured_180x35_v2_expanding,local/l35v2,1,,,496,496,0.10250051663566853,L35V2 Top1/1 rolling_path
